i, epoch, loss, l2_err, h1_err
  0     1 -9.88870e+00 9.43509e-01 1.21577e+00
  1     2 -1.87952e+01 9.20352e-01 1.31286e+00
  2     3 -2.63110e+01 8.95996e-01 1.37879e+00
  3     4 -3.26688e+01 8.70281e-01 1.41958e+00
  4     5 -3.85956e+01 8.43847e-01 1.44237e+00
  5     6 -4.41963e+01 8.16673e-01 1.44773e+00
  6     7 -4.86877e+01 7.89441e-01 1.43837e+00
  7     9 -5.53464e+01 7.35664e-01 1.39493e+00
  8    11 -6.17801e+01 6.83334e-01 1.33240e+00
  9    13 -6.19693e+01 6.31103e-01 1.25404e+00
 10    16 -6.85970e+01 5.50207e-01 1.11294e+00
 11    20 -7.51704e+01 4.42020e-01 9.38620e-01
 12    24 -6.98436e+01 3.39957e-01 8.13859e-01
 13    29 -7.19186e+01 2.25418e-01 6.44880e-01
 14    35 -7.13204e+01 1.32660e-01 5.04512e-01
 15    42 -7.36003e+01 7.26465e-02 3.40366e-01
 16    51 -7.06457e+01 4.03930e-02 1.88008e-01
 17    62 -7.21843e+01 4.44060e-02 1.72923e-01
 18    75 -7.37629e+01 3.43894e-02 1.08741e-01
 19    91 -7.81088e+01 1.07957e-02 8.32859e-02
 20   109 -7.44289e+01 1.25686e-02 9.02165e-02
 21   132 -7.57353e+01 1.08771e-02 8.65912e-02
 22   159 -7.45074e+01 1.07461e-02 8.82705e-02
 23   193 -7.18284e+01 9.72020e-03 8.50439e-02
 24   232 -7.40958e+01 1.18836e-02 9.50311e-02
 25   281 -7.30352e+01 1.27034e-02 1.06325e-01
 26   339 -7.15381e+01 1.23659e-02 9.58451e-02
 27   409 -7.34389e+01 1.13954e-02 9.74625e-02
 28   494 -7.17243e+01 8.28094e-03 6.75160e-02
 29   596 -7.26317e+01 9.41514e-03 7.17059e-02
 30   719 -7.54576e+01 6.67295e-03 5.43884e-02
 31   868 -7.12308e+01 6.96574e-03 5.62590e-02
 32  1048 -7.24830e+01 3.94225e-03 3.62077e-02
 33  1264 -7.33893e+01 3.45180e-03 3.00950e-02
 34  1526 -7.50915e+01 2.63583e-03 2.45761e-02
 35  1842 -7.45138e+01 1.77304e-03 1.82279e-02
 36  2222 -7.64965e+01 1.13438e-03 1.43586e-02
 37  2682 -7.68323e+01 8.17013e-04 1.25531e-02
 38  3237 -7.37537e+01 7.04955e-04 1.19007e-02
 39  3906 -7.41975e+01 6.90625e-04 1.18708e-02
 40  4714 -7.60375e+01 6.82249e-04 1.18483e-02
 41  5689 -7.27385e+01 6.70935e-04 1.18282e-02
 42  6866 -7.17478e+01 6.56127e-04 1.18067e-02
 43  8286 -7.22135e+01 6.49162e-04 1.18145e-02
 44 10000 -7.48200e+01 6.42769e-04 1.18236e-02
