i, epoch, loss, l2_err, h1_err
  0     1 -1.07071e+01 9.49369e-01 1.57858e+00
  1     2 -2.03857e+01 9.39189e-01 1.76730e+00
  2     3 -2.69458e+01 9.28106e-01 1.95173e+00
  3     4 -3.14607e+01 9.15655e-01 2.06727e+00
  4     5 -3.69851e+01 9.02680e-01 2.12042e+00
  5     6 -4.46139e+01 8.89607e-01 2.14752e+00
  6     7 -4.62986e+01 8.76743e-01 2.15921e+00
  7     9 -5.26225e+01 8.51480e-01 2.14840e+00
  8    11 -5.91585e+01 8.25079e-01 2.08954e+00
  9    13 -6.50916e+01 7.96413e-01 1.99684e+00
 10    16 -6.27957e+01 7.49696e-01 1.83558e+00
 11    20 -6.45027e+01 6.80771e-01 1.62008e+00
 12    24 -7.15178e+01 6.06992e-01 1.44329e+00
 13    29 -7.03828e+01 5.17480e-01 1.27147e+00
 14    35 -7.46666e+01 4.10439e-01 1.04685e+00
 15    42 -6.69316e+01 2.97926e-01 7.47146e-01
 16    51 -7.39473e+01 1.90121e-01 4.39687e-01
 17    62 -7.23778e+01 1.08127e-01 2.54239e-01
 18    75 -7.14007e+01 5.09766e-02 2.10754e-01
 19    91 -7.17976e+01 1.84173e-02 1.97614e-01
 20   109 -7.55400e+01 1.35910e-02 1.93161e-01
 21   132 -7.84637e+01 1.21680e-02 1.86338e-01
 22   159 -7.34776e+01 1.26431e-02 1.96858e-01
 23   193 -7.05812e+01 1.16135e-02 1.75361e-01
 24   232 -7.22414e+01 1.35186e-02 2.08536e-01
 25   281 -7.44040e+01 1.31840e-02 2.01975e-01
 26   339 -7.76720e+01 1.26673e-02 1.98407e-01
 27   409 -7.32060e+01 1.30610e-02 2.01422e-01
 28   494 -7.17033e+01 1.33730e-02 2.06366e-01
 29   596 -7.16139e+01 1.29244e-02 1.97148e-01
 30   719 -7.34419e+01 8.97263e-03 1.46705e-01
 31   868 -7.69446e+01 1.11203e-02 1.60966e-01
 32  1048 -7.23794e+01 9.60563e-03 1.52864e-01
 33  1264 -7.13240e+01 6.48502e-03 1.04896e-01
 34  1526 -7.19337e+01 3.96954e-03 5.94676e-02
 35  1842 -7.26356e+01 2.62100e-03 3.81951e-02
 36  2222 -7.19667e+01 1.49321e-03 2.06602e-02
 37  2682 -7.01988e+01 9.24759e-04 1.35097e-02
 38  3237 -7.45092e+01 6.22682e-04 8.05720e-03
 39  3906 -7.27499e+01 5.45304e-04 6.51397e-03
 40  4714 -7.61757e+01 5.28725e-04 6.19123e-03
 41  5689 -7.52423e+01 5.13352e-04 5.87436e-03
 42  6866 -7.54032e+01 5.02041e-04 5.69192e-03
 43  8286 -7.54726e+01 4.90039e-04 5.50363e-03
 44 10000 -7.35361e+01 4.78851e-04 5.30654e-03
