i, epoch, loss, l2_err, h1_err
  0     1 -1.05895e+01 9.47668e-01 1.43804e+00
  1     2 -1.98382e+01 9.32847e-01 1.58866e+00
  2     3 -2.63301e+01 9.17178e-01 1.72411e+00
  3     4 -3.15067e+01 9.01114e-01 1.81506e+00
  4     5 -3.73877e+01 8.84684e-01 1.86352e+00
  5     6 -4.43248e+01 8.68417e-01 1.88713e+00
  6     7 -4.68186e+01 8.52026e-01 1.89482e+00
  7     9 -5.32119e+01 8.19486e-01 1.87398e+00
  8    11 -5.94139e+01 7.85909e-01 1.81490e+00
  9    13 -6.65404e+01 7.50089e-01 1.73333e+00
 10    16 -6.43854e+01 6.92324e-01 1.58407e+00
 11    20 -6.66791e+01 6.09311e-01 1.37871e+00
 12    24 -7.20089e+01 5.22981e-01 1.21368e+00
 13    29 -7.15156e+01 4.17650e-01 1.05812e+00
 14    35 -7.51794e+01 2.99992e-01 8.24224e-01
 15    42 -6.88429e+01 1.91190e-01 5.66710e-01
 16    51 -7.38824e+01 1.05341e-01 3.03534e-01
 17    62 -7.22908e+01 4.36832e-02 1.89114e-01
 18    75 -7.20551e+01 1.98952e-02 1.55093e-01
 19    91 -7.28602e+01 2.04674e-02 1.53329e-01
 20   109 -7.48787e+01 1.23812e-02 1.39430e-01
 21   132 -7.81427e+01 1.20981e-02 1.56749e-01
 22   159 -7.44238e+01 1.30864e-02 1.64885e-01
 23   193 -7.03795e+01 1.13559e-02 1.42923e-01
 24   232 -7.13047e+01 1.27918e-02 1.61058e-01
 25   281 -7.48877e+01 1.23131e-02 1.49660e-01
 26   339 -7.71090e+01 1.25092e-02 1.55936e-01
 27   409 -7.37102e+01 1.22980e-02 1.60793e-01
 28   494 -7.19966e+01 1.27019e-02 1.55834e-01
 29   596 -7.18423e+01 1.20953e-02 1.49571e-01
 30   719 -7.43891e+01 8.95435e-03 1.20811e-01
 31   868 -7.69522e+01 1.10755e-02 1.30661e-01
 32  1048 -7.21622e+01 6.03684e-03 7.86521e-02
 33  1264 -7.10299e+01 4.44942e-03 5.77507e-02
 34  1526 -7.21913e+01 2.91593e-03 3.55830e-02
 35  1842 -7.32220e+01 2.03142e-03 2.30846e-02
 36  2222 -7.29357e+01 1.21227e-03 1.28120e-02
 37  2682 -6.90722e+01 8.05011e-04 9.91491e-03
 38  3237 -7.38312e+01 6.18066e-04 7.28211e-03
 39  3906 -7.41610e+01 5.82818e-04 6.88947e-03
 40  4714 -7.56984e+01 5.69405e-04 6.73483e-03
 41  5689 -7.54137e+01 5.56286e-04 6.55199e-03
 42  6866 -7.56246e+01 5.47105e-04 6.49498e-03
 43  8286 -7.49946e+01 5.35563e-04 6.38509e-03
 44 10000 -7.39239e+01 5.26441e-04 6.31035e-03
