i, epoch, loss, l2_err, h1_err
  0     1 -9.70268e+00 9.31207e-01 1.13075e+00
  1     2 -1.88106e+01 9.00734e-01 1.20008e+00
  2     3 -2.51310e+01 8.69680e-01 1.23926e+00
  3     4 -3.18902e+01 8.37751e-01 1.25982e+00
  4     5 -3.83998e+01 8.05761e-01 1.26425e+00
  5     6 -4.30193e+01 7.73733e-01 1.25980e+00
  6     7 -4.95890e+01 7.41707e-01 1.25015e+00
  7     9 -5.62566e+01 6.76639e-01 1.21313e+00
  8    11 -6.40870e+01 6.12511e-01 1.14429e+00
  9    13 -6.43319e+01 5.50403e-01 1.05203e+00
 10    16 -7.03147e+01 4.61638e-01 9.24914e-01
 11    20 -7.32931e+01 3.52204e-01 7.88889e-01
 12    24 -7.11654e+01 2.55773e-01 6.49344e-01
 13    29 -7.20955e+01 1.64140e-01 5.21455e-01
 14    35 -7.19080e+01 1.03785e-01 4.16252e-01
 15    42 -7.75870e+01 5.81879e-02 2.55852e-01
 16    51 -7.27008e+01 5.68954e-02 2.12760e-01
 17    62 -7.22374e+01 5.46062e-02 1.45843e-01
 18    75 -7.81872e+01 2.53795e-02 1.04867e-01
 19    91 -7.43031e+01 1.95457e-02 7.96747e-02
 20   109 -7.40470e+01 9.29947e-03 6.08873e-02
 21   132 -6.93768e+01 8.59715e-03 5.99072e-02
 22   159 -7.44558e+01 1.02302e-02 7.32807e-02
 23   193 -7.59028e+01 9.83824e-03 7.41461e-02
 24   232 -7.42364e+01 1.02222e-02 7.46097e-02
 25   281 -7.28448e+01 6.97084e-03 4.33722e-02
 26   339 -7.21382e+01 6.66756e-03 4.81532e-02
 27   409 -6.98616e+01 6.42276e-03 4.43004e-02
 28   494 -7.35177e+01 9.42430e-03 6.71642e-02
 29   596 -7.61830e+01 5.65629e-03 4.06207e-02
 30   719 -7.27743e+01 5.93318e-03 4.10140e-02
 31   868 -7.07579e+01 5.05154e-03 3.54980e-02
 32  1048 -7.09183e+01 3.32865e-03 2.83127e-02
 33  1264 -7.06497e+01 3.15723e-03 2.56093e-02
 34  1526 -7.24982e+01 2.90261e-03 2.53914e-02
 35  1842 -7.54255e+01 2.06311e-03 1.99798e-02
 36  2222 -7.37569e+01 1.50828e-03 1.78949e-02
 37  2682 -7.13960e+01 1.21411e-03 1.67462e-02
 38  3237 -7.34807e+01 1.15055e-03 1.67628e-02
 39  3906 -7.42489e+01 1.14207e-03 1.67342e-02
 40  4714 -7.54938e+01 1.13687e-03 1.67163e-02
 41  5689 -7.66924e+01 1.13117e-03 1.66851e-02
 42  6866 -7.33678e+01 1.12638e-03 1.66626e-02
 43  8286 -7.50739e+01 1.12187e-03 1.66637e-02
 44 10000 -7.23013e+01 1.11713e-03 1.66506e-02
