i, epoch, loss, l2_err, h1_err
  0     1 -1.04398e+01 9.46268e-01 1.50230e+00
  1     2 -1.98636e+01 9.33929e-01 1.67479e+00
  2     3 -2.55680e+01 9.20462e-01 1.83941e+00
  3     4 -3.25522e+01 9.06495e-01 1.94988e+00
  4     5 -3.80232e+01 8.92184e-01 2.00308e+00
  5     6 -4.23880e+01 8.77889e-01 2.03154e+00
  6     7 -4.85615e+01 8.63706e-01 2.04507e+00
  7     9 -5.40053e+01 8.34263e-01 2.03185e+00
  8    11 -6.03126e+01 8.03947e-01 1.97205e+00
  9    13 -6.19178e+01 7.71926e-01 1.88158e+00
 10    16 -6.72309e+01 7.19360e-01 1.71159e+00
 11    20 -7.09459e+01 6.43037e-01 1.49549e+00
 12    24 -6.98375e+01 5.62089e-01 1.32494e+00
 13    29 -7.23337e+01 4.61350e-01 1.15814e+00
 14    35 -7.21988e+01 3.47294e-01 9.25227e-01
 15    42 -7.68977e+01 2.33534e-01 6.29314e-01
 16    51 -7.31511e+01 1.37659e-01 3.55592e-01
 17    62 -7.28480e+01 7.07790e-02 2.26512e-01
 18    75 -7.78400e+01 2.69521e-02 1.93598e-01
 19    91 -7.42667e+01 1.57004e-02 1.66305e-01
 20   109 -7.42676e+01 1.41811e-02 1.72746e-01
 21   132 -7.00351e+01 1.17170e-02 1.62724e-01
 22   159 -7.44364e+01 1.36343e-02 1.84525e-01
 23   193 -7.58661e+01 1.18715e-02 1.72755e-01
 24   232 -7.44087e+01 1.18603e-02 1.71429e-01
 25   281 -7.26673e+01 1.28623e-02 1.79087e-01
 26   339 -7.22342e+01 1.22766e-02 1.72404e-01
 27   409 -7.02391e+01 1.26108e-02 1.77362e-01
 28   494 -7.38640e+01 1.27946e-02 1.81147e-01
 29   596 -7.62553e+01 9.25539e-03 1.26372e-01
 30   719 -7.17918e+01 9.02014e-03 1.34388e-01
 31   868 -7.06927e+01 6.80949e-03 9.74899e-02
 32  1048 -7.16044e+01 5.06838e-03 7.23163e-02
 33  1264 -7.07179e+01 3.40245e-03 4.95810e-02
 34  1526 -7.26116e+01 2.84479e-03 4.01481e-02
 35  1842 -7.51106e+01 1.89901e-03 2.61215e-02
 36  2222 -7.38858e+01 1.09848e-03 1.51735e-02
 37  2682 -7.14916e+01 6.67400e-04 8.80346e-03
 38  3237 -7.35663e+01 5.24285e-04 7.06876e-03
 39  3906 -7.32527e+01 4.95264e-04 6.62555e-03
 40  4714 -7.50214e+01 4.79698e-04 6.38390e-03
 41  5689 -7.66664e+01 4.64439e-04 6.17839e-03
 42  6866 -7.32188e+01 4.48940e-04 5.99230e-03
 43  8286 -7.51888e+01 4.29696e-04 5.76793e-03
 44 10000 -7.29514e+01 4.16008e-04 5.66001e-03
