i, epoch, loss, l2_err, h1_err
  0     1 -9.86478e+00 8.49709e-01 8.63381e-01
  1     2 -1.81148e+01 7.77248e-01 8.02086e-01
  2     3 -2.60155e+01 7.07051e-01 7.44674e-01
  3     4 -3.43273e+01 6.39301e-01 6.90879e-01
  4     5 -3.98837e+01 5.74264e-01 6.40587e-01
  5     6 -4.68349e+01 5.12395e-01 5.95361e-01
  6     7 -5.02624e+01 4.54277e-01 5.57223e-01
  7     9 -5.92572e+01 3.50629e-01 5.04990e-01
  8    11 -6.16015e+01 2.69489e-01 4.82716e-01
  9    13 -6.36600e+01 2.17949e-01 4.78619e-01
 10    16 -6.96996e+01 2.10527e-01 4.78637e-01
 11    20 -7.29758e+01 2.71698e-01 4.53007e-01
 12    24 -7.23246e+01 3.08760e-01 3.92086e-01
 13    29 -7.23042e+01 2.76251e-01 3.04107e-01
 14    35 -7.12350e+01 1.58610e-01 2.23796e-01
 15    42 -7.14906e+01 1.10794e-01 2.28051e-01
 16    51 -7.19806e+01 1.42509e-01 2.30842e-01
 17    62 -7.11790e+01 6.38308e-02 1.98713e-01
 18    75 -7.28153e+01 8.57544e-02 2.06813e-01
 19    91 -7.46237e+01 7.29281e-02 1.93986e-01
 20   109 -7.29722e+01 7.43325e-02 1.96690e-01
 21   132 -7.26907e+01 7.33991e-02 1.95245e-01
 22   159 -7.36636e+01 7.41753e-02 1.95447e-01
 23   193 -7.06806e+01 7.38810e-02 1.95213e-01
 24   232 -7.16551e+01 7.47012e-02 1.96269e-01
 25   281 -7.29375e+01 7.31104e-02 1.95313e-01
 26   339 -7.39160e+01 7.45258e-02 1.95960e-01
 27   409 -7.14623e+01 7.34650e-02 1.95756e-01
 28   494 -7.26845e+01 7.42243e-02 1.95974e-01
 29   596 -6.95814e+01 7.28780e-02 1.94842e-01
 30   719 -6.85887e+01 7.38454e-02 1.95408e-01
 31   868 -7.16646e+01 7.31677e-02 1.95287e-01
 32  1048 -7.30654e+01 7.35458e-02 1.95555e-01
 33  1264 -7.59516e+01 7.34542e-02 1.95427e-01
 34  1526 -7.46835e+01 7.35199e-02 1.95505e-01
 35  1842 -6.79914e+01 7.35910e-02 1.95598e-01
 36  2222 -7.67787e+01 7.34906e-02 1.95491e-01
 37  2682 -7.56582e+01 7.36018e-02 1.95553e-01
 38  3237 -7.49111e+01 7.36247e-02 1.95561e-01
 39  3906 -7.11363e+01 7.36145e-02 1.95555e-01
 40  4714 -7.74037e+01 7.36086e-02 1.95548e-01
 41  5689 -7.81112e+01 7.36016e-02 1.95545e-01
 42  6866 -7.20366e+01 7.35709e-02 1.95525e-01
 43  8286 -7.28221e+01 7.35597e-02 1.95531e-01
 44 10000 -7.41265e+01 7.35792e-02 1.95540e-01
