i, epoch, loss, l2_err, h1_err
  0     1 -1.00713e+01 9.31291e-01 1.13270e+00
  1     2 -1.90906e+01 9.01603e-01 1.20555e+00
  2     3 -2.60221e+01 8.70609e-01 1.24270e+00
  3     4 -3.17075e+01 8.39294e-01 1.25949e+00
  4     5 -3.76350e+01 8.07746e-01 1.26378e+00
  5     6 -4.51487e+01 7.76164e-01 1.26066e+00
  6     7 -4.78314e+01 7.43969e-01 1.24992e+00
  7     9 -5.50856e+01 6.79386e-01 1.20896e+00
  8    11 -6.24019e+01 6.15963e-01 1.13808e+00
  9    13 -6.87638e+01 5.55198e-01 1.05053e+00
 10    16 -6.71965e+01 4.70153e-01 9.37385e-01
 11    20 -6.83616e+01 3.64994e-01 8.09414e-01
 12    24 -7.29313e+01 2.68767e-01 6.61026e-01
 13    29 -7.14708e+01 1.74817e-01 5.20105e-01
 14    35 -7.56229e+01 1.05926e-01 4.04588e-01
 15    42 -6.87683e+01 5.39473e-02 2.53708e-01
 16    51 -7.33754e+01 5.72466e-02 2.07560e-01
 17    62 -7.26650e+01 5.78593e-02 1.35179e-01
 18    75 -7.14574e+01 2.45682e-02 8.76349e-02
 19    91 -7.27932e+01 2.17049e-02 7.49521e-02
 20   109 -7.49021e+01 9.09452e-03 6.41260e-02
 21   132 -7.84950e+01 6.77957e-03 4.85773e-02
 22   159 -7.44718e+01 1.10680e-02 6.89006e-02
 23   193 -7.03802e+01 1.09477e-02 7.40942e-02
 24   232 -7.14045e+01 1.15168e-02 7.71145e-02
 25   281 -7.44102e+01 1.21639e-02 7.29829e-02
 26   339 -7.70311e+01 1.23335e-02 7.44726e-02
 27   409 -7.35527e+01 1.24094e-02 7.85745e-02
 28   494 -7.23182e+01 9.77272e-03 6.52329e-02
 29   596 -7.24905e+01 1.32702e-02 8.77352e-02
 30   719 -7.36900e+01 7.51990e-03 5.04198e-02
 31   868 -7.65990e+01 9.36987e-03 6.63114e-02
 32  1048 -7.26610e+01 9.85689e-03 6.54959e-02
 33  1264 -7.10724e+01 6.59602e-03 4.32453e-02
 34  1526 -7.19869e+01 3.51513e-03 2.84873e-02
 35  1842 -7.25117e+01 2.83586e-03 2.32606e-02
 36  2222 -7.24054e+01 1.57339e-03 1.87130e-02
 37  2682 -6.92176e+01 1.26309e-03 1.72840e-02
 38  3237 -7.40691e+01 1.16344e-03 1.69985e-02
 39  3906 -7.30458e+01 1.13540e-03 1.68538e-02
 40  4714 -7.58496e+01 1.12990e-03 1.68261e-02
 41  5689 -7.50797e+01 1.12283e-03 1.67966e-02
 42  6866 -7.52069e+01 1.11775e-03 1.67845e-02
 43  8286 -7.55998e+01 1.11282e-03 1.67566e-02
 44 10000 -7.37571e+01 1.10975e-03 1.67381e-02
