i, epoch, loss, l2_err, h1_err
  0     1 -1.02489e+01 9.47254e-01 1.43962e+00
  1     2 -1.96562e+01 9.32952e-01 1.58184e+00
  2     3 -2.55819e+01 9.17793e-01 1.71878e+00
  3     4 -3.24737e+01 9.02107e-01 1.81715e+00
  4     5 -3.78327e+01 8.86329e-01 1.86976e+00
  5     6 -4.22107e+01 8.70192e-01 1.89859e+00
  6     7 -4.89435e+01 8.53842e-01 1.91282e+00
  7     9 -5.54389e+01 8.20379e-01 1.90093e+00
  8    11 -6.11556e+01 7.86152e-01 1.84045e+00
  9    13 -6.21523e+01 7.49802e-01 1.75102e+00
 10    16 -6.67591e+01 6.90710e-01 1.58470e+00
 11    20 -7.17969e+01 6.06549e-01 1.37277e+00
 12    24 -6.96432e+01 5.19625e-01 1.21224e+00
 13    29 -7.20524e+01 4.13233e-01 1.05806e+00
 14    35 -7.21754e+01 2.97209e-01 8.26339e-01
 15    42 -7.74295e+01 1.91276e-01 5.55449e-01
 16    51 -7.42829e+01 1.05818e-01 3.00770e-01
 17    62 -7.21800e+01 4.57816e-02 2.01892e-01
 18    75 -7.79760e+01 2.08513e-02 1.64285e-01
 19    91 -7.30275e+01 2.09629e-02 1.41963e-01
 20   109 -7.38411e+01 1.32189e-02 1.50033e-01
 21   132 -7.02954e+01 1.16360e-02 1.39658e-01
 22   159 -7.42479e+01 1.28718e-02 1.64211e-01
 23   193 -7.55336e+01 1.15266e-02 1.44103e-01
 24   232 -7.45836e+01 1.19877e-02 1.55023e-01
 25   281 -7.23032e+01 1.31367e-02 1.60839e-01
 26   339 -7.24355e+01 1.14302e-02 1.44266e-01
 27   409 -7.01883e+01 1.22782e-02 1.64880e-01
 28   494 -7.29174e+01 1.29845e-02 1.65886e-01
 29   596 -7.60784e+01 9.60711e-03 1.18422e-01
 30   719 -7.23048e+01 8.23184e-03 1.10156e-01
 31   868 -7.12583e+01 6.77826e-03 8.54864e-02
 32  1048 -7.06015e+01 4.93980e-03 6.20141e-02
 33  1264 -6.98682e+01 3.33088e-03 4.33243e-02
 34  1526 -7.22786e+01 2.77335e-03 3.51485e-02
 35  1842 -7.53783e+01 1.82847e-03 2.28892e-02
 36  2222 -7.38218e+01 1.06200e-03 1.37202e-02
 37  2682 -7.13625e+01 6.62797e-04 8.69090e-03
 38  3237 -7.27499e+01 5.20653e-04 7.28491e-03
 39  3906 -7.36544e+01 4.91311e-04 6.98034e-03
 40  4714 -7.55839e+01 4.75545e-04 6.79207e-03
 41  5689 -7.65021e+01 4.59946e-04 6.63276e-03
 42  6866 -7.32411e+01 4.44310e-04 6.51053e-03
 43  8286 -7.50650e+01 4.25845e-04 6.35794e-03
 44 10000 -7.25472e+01 4.12638e-04 6.29232e-03
