i, epoch, loss, l2_err, h1_err
  0     1 -1.05229e+01 9.47492e-01 1.58207e+00
  1     2 -1.94259e+01 9.36631e-01 1.77430e+00
  2     3 -2.77190e+01 9.25695e-01 1.97426e+00
  3     4 -3.20315e+01 9.14127e-01 2.10095e+00
  4     5 -3.80730e+01 9.01689e-01 2.16132e+00
  5     6 -4.09006e+01 8.89164e-01 2.19408e+00
  6     7 -4.41169e+01 8.76666e-01 2.20618e+00
  7     9 -5.28030e+01 8.52438e-01 2.18081e+00
  8    11 -5.63155e+01 8.27238e-01 2.10215e+00
  9    13 -6.01864e+01 7.99551e-01 1.99857e+00
 10    16 -6.50799e+01 7.52589e-01 1.83523e+00
 11    20 -6.44460e+01 6.83693e-01 1.60872e+00
 12    24 -7.11163e+01 6.12009e-01 1.44261e+00
 13    29 -7.31639e+01 5.20889e-01 1.28212e+00
 14    35 -6.87553e+01 4.09120e-01 1.04853e+00
 15    42 -7.07908e+01 2.91053e-01 7.31689e-01
 16    51 -6.84394e+01 1.80775e-01 4.25922e-01
 17    62 -7.43266e+01 1.00482e-01 2.46389e-01
 18    75 -7.24782e+01 4.60364e-02 2.08469e-01
 19    91 -7.07975e+01 1.54471e-02 1.85115e-01
 20   109 -7.15619e+01 1.44936e-02 2.00789e-01
 21   132 -7.28699e+01 1.25831e-02 1.82057e-01
 22   159 -7.03114e+01 1.34285e-02 2.14431e-01
 23   193 -7.40897e+01 1.19939e-02 1.87950e-01
 24   232 -7.51595e+01 1.35983e-02 2.00823e-01
 25   281 -7.41068e+01 1.20266e-02 1.87867e-01
 26   339 -7.53908e+01 1.25349e-02 1.94317e-01
 27   409 -7.13271e+01 9.22955e-03 1.44388e-01
 28   494 -7.75120e+01 9.80680e-03 1.58585e-01
 29   596 -7.22249e+01 9.52584e-03 1.46729e-01
 30   719 -7.44971e+01 1.03501e-02 1.59514e-01
 31   868 -7.49787e+01 6.68251e-03 1.14336e-01
 32  1048 -7.59832e+01 4.97163e-03 8.04020e-02
 33  1264 -6.89697e+01 3.62408e-03 5.38119e-02
 34  1526 -7.05078e+01 2.58526e-03 4.00460e-02
 35  1842 -7.45909e+01 1.39727e-03 2.16197e-02
 36  2222 -7.45673e+01 9.39964e-04 1.39653e-02
 37  2682 -7.39053e+01 5.81865e-04 8.70070e-03
 38  3237 -7.32009e+01 4.50551e-04 6.77520e-03
 39  3906 -7.63138e+01 4.24839e-04 6.41625e-03
 40  4714 -7.33276e+01 4.05871e-04 6.13577e-03
 41  5689 -7.30872e+01 3.87098e-04 5.81159e-03
 42  6866 -7.52368e+01 3.67075e-04 5.54154e-03
 43  8286 -7.33767e+01 3.48801e-04 5.34117e-03
 44 10000 -7.55929e+01 3.35704e-04 5.21392e-03
