i, epoch, loss, l2_err, h1_err
  0     1 -9.62839e+00 9.20669e-01 1.04170e+00
  1     2 -1.87752e+01 8.81261e-01 1.06922e+00
  2     3 -2.50798e+01 8.41399e-01 1.08495e+00
  3     4 -3.20401e+01 8.00630e-01 1.09021e+00
  4     5 -3.83642e+01 7.59561e-01 1.08319e+00
  5     6 -4.35076e+01 7.18501e-01 1.06717e+00
  6     7 -5.01671e+01 6.77954e-01 1.04721e+00
  7     9 -5.68370e+01 5.98939e-01 9.96203e-01
  8    11 -6.42218e+01 5.24595e-01 9.28204e-01
  9    13 -6.46970e+01 4.56864e-01 8.49908e-01
 10    16 -7.04567e+01 3.64856e-01 7.40921e-01
 11    20 -7.36609e+01 2.57652e-01 6.16249e-01
 12    24 -7.08127e+01 1.84164e-01 5.08687e-01
 13    29 -7.26248e+01 1.28767e-01 4.03450e-01
 14    35 -7.20655e+01 8.73000e-02 2.95215e-01
 15    42 -7.77908e+01 7.07325e-02 2.45552e-01
 16    51 -7.33284e+01 7.81990e-02 1.80481e-01
 17    62 -7.24843e+01 5.04580e-02 1.09775e-01
 18    75 -7.80808e+01 2.16749e-02 8.05762e-02
 19    91 -7.44172e+01 1.53944e-02 7.01076e-02
 20   109 -7.36110e+01 8.70911e-03 4.88678e-02
 21   132 -6.93158e+01 1.01914e-02 5.60756e-02
 22   159 -7.43035e+01 7.56722e-03 4.74702e-02
 23   193 -7.58204e+01 8.59939e-03 5.74314e-02
 24   232 -7.42366e+01 1.05692e-02 5.97948e-02
 25   281 -7.31925e+01 1.06947e-02 6.21871e-02
 26   339 -7.25214e+01 1.05075e-02 5.79673e-02
 27   409 -7.03336e+01 1.29137e-02 6.86110e-02
 28   494 -7.39460e+01 1.05198e-02 6.24258e-02
 29   596 -7.55503e+01 9.06429e-03 4.77910e-02
 30   719 -7.26830e+01 8.96196e-03 5.01359e-02
 31   868 -7.06031e+01 7.11997e-03 4.46843e-02
 32  1048 -7.15673e+01 4.67570e-03 3.34700e-02
 33  1264 -7.04047e+01 3.60517e-03 3.02881e-02
 34  1526 -7.25743e+01 3.41102e-03 2.88660e-02
 35  1842 -7.52837e+01 2.91342e-03 2.71269e-02
 36  2222 -7.40319e+01 2.50720e-03 2.60477e-02
 37  2682 -7.13646e+01 2.43314e-03 2.58697e-02
 38  3237 -7.33827e+01 2.40233e-03 2.59088e-02
 39  3906 -7.36500e+01 2.39882e-03 2.59023e-02
 40  4714 -7.47713e+01 2.39568e-03 2.59023e-02
 41  5689 -7.67874e+01 2.39372e-03 2.58956e-02
 42  6866 -7.34957e+01 2.39079e-03 2.58859e-02
 43  8286 -7.54246e+01 2.38921e-03 2.58945e-02
 44 10000 -7.23735e+01 2.38571e-03 2.58907e-02
