i, epoch, loss, l2_err, h1_err
  0     1 -9.59680e+00 9.19597e-01 1.00287e+00
  1     2 -1.78550e+01 8.84906e-01 1.01396e+00
  2     3 -2.61152e+01 8.47876e-01 1.01860e+00
  3     4 -3.09432e+01 8.07239e-01 1.01249e+00
  4     5 -3.97494e+01 7.64176e-01 9.95963e-01
  5     6 -4.35285e+01 7.18997e-01 9.66658e-01
  6     7 -4.90002e+01 6.72884e-01 9.29144e-01
  7     9 -5.57828e+01 5.81023e-01 8.42067e-01
  8    11 -6.02559e+01 4.93184e-01 7.54523e-01
  9    13 -6.63197e+01 4.11537e-01 6.77437e-01
 10    16 -7.09832e+01 3.01412e-01 5.76851e-01
 11    20 -7.11573e+01 1.77282e-01 4.47436e-01
 12    24 -7.25251e+01 1.03846e-01 3.63427e-01
 13    29 -7.35805e+01 1.10782e-01 3.29103e-01
 14    35 -7.66442e+01 1.27545e-01 2.91632e-01
 15    42 -7.56478e+01 9.86797e-02 2.39453e-01
 16    51 -7.15690e+01 4.61767e-02 1.79697e-01
 17    62 -7.02257e+01 2.10542e-02 1.46823e-01
 18    75 -7.31484e+01 1.93751e-02 1.23401e-01
 19    91 -7.23354e+01 1.45619e-02 1.15233e-01
 20   109 -7.49208e+01 1.28655e-02 1.27581e-01
 21   132 -7.07557e+01 9.74327e-03 1.16449e-01
 22   159 -7.53342e+01 1.04737e-02 1.15467e-01
 23   193 -7.23071e+01 1.18619e-02 1.22355e-01
 24   232 -7.09360e+01 1.04969e-02 1.16782e-01
 25   281 -7.15862e+01 8.75491e-03 9.78986e-02
 26   339 -7.49766e+01 9.02740e-03 1.06543e-01
 27   409 -7.29973e+01 7.74133e-03 9.78718e-02
 28   494 -7.52705e+01 8.05491e-03 9.60390e-02
 29   596 -7.38105e+01 8.97491e-03 1.04598e-01
 30   719 -7.58137e+01 6.81664e-03 9.48560e-02
 31   868 -7.48999e+01 7.11865e-03 9.35989e-02
 32  1048 -7.32743e+01 5.02385e-03 7.93077e-02
 33  1264 -7.25736e+01 4.51863e-03 7.80139e-02
 34  1526 -7.46448e+01 3.33043e-03 7.35626e-02
 35  1842 -7.30139e+01 2.92899e-03 7.11160e-02
 36  2222 -7.60298e+01 2.53332e-03 6.96547e-02
 37  2682 -7.36335e+01 2.45688e-03 6.93408e-02
 38  3237 -7.35012e+01 2.42348e-03 6.92406e-02
 39  3906 -7.19634e+01 2.41900e-03 6.92321e-02
 40  4714 -7.14606e+01 2.41598e-03 6.92190e-02
 41  5689 -7.29299e+01 2.41264e-03 6.92071e-02
 42  6866 -7.28202e+01 2.40919e-03 6.91945e-02
 43  8286 -7.14087e+01 2.40504e-03 6.91755e-02
 44 10000 -7.42647e+01 2.40286e-03 6.91737e-02
