i, epoch, loss, l2_err, h1_err
  0     1 -9.50417e+00 9.18165e-01 1.02597e+00
  1     2 -1.86661e+01 8.83869e-01 1.03911e+00
  2     3 -2.66883e+01 8.48267e-01 1.04294e+00
  3     4 -3.26099e+01 8.12023e-01 1.03691e+00
  4     5 -3.84661e+01 7.74245e-01 1.02474e+00
  5     6 -4.60338e+01 7.34582e-01 1.00224e+00
  6     7 -4.80787e+01 6.93146e-01 9.69476e-01
  7     9 -5.62359e+01 6.08077e-01 8.89267e-01
  8    11 -6.08594e+01 5.24458e-01 8.03568e-01
  9    13 -6.74604e+01 4.45702e-01 7.24302e-01
 10    16 -7.01530e+01 3.38353e-01 6.26692e-01
 11    20 -7.28551e+01 2.14112e-01 4.92395e-01
 12    24 -6.85812e+01 1.24880e-01 3.85120e-01
 13    29 -7.08493e+01 1.05903e-01 3.55394e-01
 14    35 -7.21380e+01 1.26892e-01 3.23395e-01
 15    42 -7.49237e+01 1.07702e-01 2.36517e-01
 16    51 -7.11019e+01 5.90977e-02 1.98591e-01
 17    62 -7.17322e+01 2.41575e-02 1.50194e-01
 18    75 -7.13407e+01 2.02796e-02 1.37988e-01
 19    91 -7.32193e+01 1.23524e-02 1.26910e-01
 20   109 -7.20878e+01 1.12041e-02 1.27954e-01
 21   132 -7.68686e+01 1.32717e-02 1.44678e-01
 22   159 -7.16120e+01 1.37197e-02 1.50132e-01
 23   193 -7.25642e+01 1.11475e-02 1.35485e-01
 24   232 -7.50616e+01 1.15119e-02 1.45042e-01
 25   281 -7.06910e+01 1.26507e-02 1.41004e-01
 26   339 -7.34555e+01 1.32994e-02 1.57511e-01
 27   409 -7.16364e+01 9.56133e-03 1.13244e-01
 28   494 -7.29455e+01 8.53824e-03 1.12584e-01
 29   596 -7.17570e+01 6.35517e-03 8.87813e-02
 30   719 -7.54241e+01 6.42283e-03 9.08575e-02
 31   868 -7.15559e+01 4.39445e-03 7.51053e-02
 32  1048 -7.49940e+01 4.51715e-03 7.78173e-02
 33  1264 -7.33588e+01 4.03562e-03 7.05942e-02
 34  1526 -6.86098e+01 3.04909e-03 6.71608e-02
 35  1842 -7.03017e+01 2.24075e-03 6.35167e-02
 36  2222 -7.16236e+01 1.95609e-03 6.20478e-02
 37  2682 -7.28251e+01 1.85577e-03 6.18007e-02
 38  3237 -7.28990e+01 1.81874e-03 6.16325e-02
 39  3906 -7.31505e+01 1.81323e-03 6.16179e-02
 40  4714 -7.61418e+01 1.81022e-03 6.16109e-02
 41  5689 -7.08663e+01 1.80694e-03 6.16074e-02
 42  6866 -7.12718e+01 1.80287e-03 6.15941e-02
 43  8286 -7.31111e+01 1.79928e-03 6.15812e-02
 44 10000 -6.97730e+01 1.79454e-03 6.15547e-02
