iteration	loss
0	0.000000e+00
1	-1.082346e+01
2	-2.002586e+01
3	-2.750112e+01
4	-3.365072e+01
5	-3.948658e+01
6	-4.491008e+01
7	-4.896781e+01
8	-5.164505e+01
9	-5.509960e+01
10	-5.887840e+01
11	-6.116007e+01
12	-6.318012e+01
13	-6.100358e+01
14	-7.032891e+01
15	-6.746125e+01
16	-6.732635e+01
17	-6.487841e+01
18	-6.719293e+01
19	-7.045506e+01
20	-7.395621e+01
21	-7.058117e+01
22	-6.795644e+01
23	-7.098769e+01
24	-6.898665e+01
25	-6.983201e+01
26	-7.075181e+01
27	-7.229890e+01
28	-6.876798e+01
29	-7.129606e+01
30	-7.419900e+01
31	-6.866271e+01
32	-7.150974e+01
33	-7.009184e+01
34	-6.922670e+01
35	-7.103854e+01
36	-6.672064e+01
37	-7.246361e+01
38	-7.523197e+01
39	-6.965667e+01
40	-6.963749e+01
41	-7.284353e+01
42	-7.345947e+01
43	-7.334548e+01
44	-7.071947e+01
45	-7.599957e+01
46	-7.325039e+01
47	-7.300769e+01
48	-7.583103e+01
49	-7.492951e+01
50	-7.326816e+01
51	-7.054336e+01
52	-7.661338e+01
53	-7.649836e+01
54	-7.205878e+01
55	-7.589951e+01
56	-7.301719e+01
57	-7.270215e+01
58	-7.098665e+01
59	-7.376919e+01
60	-7.540572e+01
61	-7.076701e+01
62	-7.220155e+01
63	-7.187830e+01
64	-7.227054e+01
65	-7.376577e+01
66	-7.288820e+01
67	-6.967347e+01
68	-7.537136e+01
69	-7.114674e+01
70	-7.361741e+01
71	-7.327038e+01
72	-7.379790e+01
73	-7.324812e+01
74	-7.342838e+01
75	-7.376937e+01
76	-7.564487e+01
77	-7.423271e+01
78	-7.470771e+01
79	-7.391106e+01
80	-7.427005e+01
81	-7.158633e+01
82	-7.179190e+01
83	-7.258707e+01
84	-7.468718e+01
85	-7.764030e+01
86	-7.494909e+01
87	-7.235377e+01
88	-7.087607e+01
89	-7.160472e+01
90	-7.399728e+01
91	-7.811128e+01
92	-7.436589e+01
93	-7.284203e+01
94	-7.393071e+01
95	-7.511223e+01
96	-7.343816e+01
97	-7.101913e+01
98	-7.475754e+01
99	-7.655431e+01
100	-7.351667e+01
101	-6.932551e+01
102	-7.406277e+01
103	-6.926245e+01
104	-7.132482e+01
105	-7.543435e+01
106	-7.104509e+01
107	-7.598726e+01
108	-7.506569e+01
109	-7.443052e+01
110	-6.960146e+01
111	-7.314084e+01
112	-7.415036e+01
113	-7.197411e+01
114	-7.624529e+01
115	-7.241734e+01
116	-7.066741e+01
117	-7.198156e+01
118	-7.488047e+01
119	-7.182474e+01
120	-7.481638e+01
121	-7.444238e+01
122	-7.249637e+01
123	-7.392393e+01
124	-7.215661e+01
125	-7.383909e+01
126	-7.367093e+01
127	-7.386697e+01
128	-7.430618e+01
129	-7.011836e+01
130	-7.348855e+01
131	-7.136545e+01
132	-7.573884e+01
133	-7.187408e+01
134	-7.551901e+01
135	-7.261840e+01
136	-7.243114e+01
137	-7.352785e+01
138	-7.156196e+01
139	-7.340325e+01
140	-7.267757e+01
141	-7.291530e+01
142	-7.310794e+01
143	-7.147926e+01
144	-7.578025e+01
145	-7.308146e+01
146	-7.159715e+01
147	-7.426924e+01
148	-7.555194e+01
149	-7.347433e+01
150	-7.112985e+01
151	-7.008065e+01
152	-7.439394e+01
153	-7.389232e+01
154	-7.648677e+01
155	-7.350236e+01
156	-7.161010e+01
157	-6.751400e+01
158	-7.057776e+01
159	-7.450248e+01
160	-7.300564e+01
161	-7.195294e+01
162	-7.358080e+01
163	-6.929063e+01
164	-7.459884e+01
165	-7.600487e+01
166	-7.318584e+01
167	-7.296198e+01
168	-7.309911e+01
169	-7.280678e+01
170	-7.536361e+01
171	-7.109338e+01
172	-7.526411e+01
173	-6.966579e+01
174	-7.432657e+01
175	-7.438983e+01
