i, epoch, loss, l2_err, h1_err
  0     1 -1.00664e+01 9.19459e-01 1.08769e+00
  1     2 -1.89286e+01 8.84761e-01 1.18610e+00
  2     3 -2.70384e+01 8.50744e-01 1.25861e+00
  3     4 -3.46164e+01 8.16799e-01 1.30184e+00
  4     5 -3.89459e+01 7.82679e-01 1.32116e+00
  5     6 -4.34817e+01 7.47288e-01 1.32036e+00
  6     7 -4.78072e+01 7.11455e-01 1.30348e+00
  7     9 -5.59710e+01 6.42303e-01 1.24164e+00
  8    11 -6.21512e+01 5.82381e-01 1.16760e+00
  9    13 -6.82298e+01 5.32156e-01 1.08954e+00
 10    16 -6.90690e+01 4.69159e-01 9.70843e-01
 11    20 -6.84890e+01 3.90581e-01 8.34622e-01
 12    24 -7.04466e+01 3.13562e-01 7.11597e-01
 13    29 -7.16668e+01 2.28251e-01 5.68142e-01
 14    35 -7.20132e+01 1.53305e-01 4.53195e-01
 15    42 -7.12466e+01 8.15406e-02 2.85408e-01
 16    51 -7.20355e+01 4.84274e-02 2.00225e-01
 17    62 -7.09002e+01 5.66939e-02 1.45569e-01
 18    75 -7.39205e+01 3.03236e-02 1.10905e-01
 19    91 -7.53419e+01 1.39681e-02 8.22321e-02
 20   109 -7.43018e+01 9.95987e-03 7.73975e-02
 21   132 -7.59971e+01 1.12967e-02 8.30151e-02
 22   159 -7.14476e+01 1.12807e-02 8.04283e-02
 23   193 -7.26081e+01 9.97976e-03 7.60165e-02
 24   232 -7.40533e+01 1.02370e-02 7.63486e-02
 25   281 -7.63047e+01 1.17569e-02 7.66135e-02
 26   339 -7.49631e+01 1.01017e-02 7.48472e-02
 27   409 -7.56212e+01 1.28429e-02 8.72619e-02
 28   494 -7.38188e+01 1.21016e-02 8.86973e-02
 29   596 -7.22485e+01 1.32666e-02 8.79503e-02
 30   719 -7.28732e+01 9.52391e-03 7.60855e-02
 31   868 -7.27168e+01 7.39607e-03 6.81579e-02
 32  1048 -7.54494e+01 7.96923e-03 6.93518e-02
 33  1264 -7.50699e+01 7.65917e-03 6.77920e-02
 34  1526 -7.30584e+01 6.74235e-03 6.74423e-02
 35  1842 -7.31363e+01 6.15758e-03 6.49532e-02
 36  2222 -7.23467e+01 6.16751e-03 6.51317e-02
 37  2682 -7.28015e+01 6.02291e-03 6.48443e-02
 38  3237 -7.08997e+01 6.02067e-03 6.47731e-02
 39  3906 -7.74526e+01 6.01299e-03 6.46965e-02
 40  4714 -7.65559e+01 6.01021e-03 6.47056e-02
 41  5689 -7.20797e+01 6.00944e-03 6.47034e-02
 42  6866 -7.27643e+01 6.00995e-03 6.47139e-02
 43  8286 -7.33149e+01 6.00782e-03 6.47063e-02
 44 10000 -7.24822e+01 6.00714e-03 6.47174e-02
