iteration	loss
0	0.000000e+00
1	-1.007589e+01
2	-1.873144e+01
3	-2.693566e+01
4	-3.374100e+01
5	-4.035345e+01
6	-4.497898e+01
7	-4.738735e+01
8	-5.523188e+01
9	-5.669010e+01
10	-5.942003e+01
11	-6.449225e+01
12	-6.352548e+01
13	-6.687633e+01
14	-6.778879e+01
15	-6.849630e+01
16	-7.108571e+01
17	-7.508967e+01
18	-7.013344e+01
19	-7.532200e+01
20	-7.168304e+01
21	-7.189731e+01
22	-7.220502e+01
23	-7.077034e+01
24	-7.386148e+01
25	-7.203494e+01
26	-6.908887e+01
27	-7.321880e+01
28	-6.930838e+01
29	-7.150424e+01
30	-7.166758e+01
31	-7.140812e+01
32	-7.362070e+01
33	-6.897839e+01
34	-7.114571e+01
35	-7.191164e+01
36	-7.316041e+01
37	-7.301646e+01
38	-7.665949e+01
39	-7.652952e+01
40	-7.147568e+01
41	-7.370225e+01
42	-7.326349e+01
43	-7.325096e+01
44	-7.526090e+01
45	-7.253596e+01
46	-7.276919e+01
47	-7.548836e+01
48	-7.252304e+01
49	-7.400804e+01
50	-7.463908e+01
51	-7.391771e+01
52	-7.438438e+01
53	-6.932205e+01
54	-7.410814e+01
55	-7.153543e+01
56	-7.307656e+01
57	-7.244088e+01
58	-7.224550e+01
59	-7.521236e+01
60	-7.283192e+01
61	-7.113562e+01
62	-7.061853e+01
63	-7.392248e+01
64	-7.378076e+01
65	-7.305455e+01
66	-7.408735e+01
67	-7.068329e+01
68	-7.582283e+01
69	-7.427826e+01
70	-7.420959e+01
71	-7.228899e+01
72	-7.133586e+01
73	-7.737543e+01
74	-7.287592e+01
75	-7.420995e+01
76	-7.441527e+01
77	-7.113899e+01
78	-7.385294e+01
79	-7.535994e+01
80	-7.378584e+01
81	-7.494044e+01
82	-7.316851e+01
83	-7.584779e+01
84	-7.143633e+01
85	-7.394225e+01
86	-7.536506e+01
87	-6.964308e+01
88	-7.186192e+01
89	-7.377238e+01
90	-7.473415e+01
91	-7.190597e+01
92	-7.291741e+01
93	-7.149997e+01
94	-7.158998e+01
95	-7.520585e+01
96	-7.313732e+01
97	-7.548315e+01
98	-7.019410e+01
99	-7.147396e+01
100	-7.342651e+01
101	-7.239967e+01
102	-6.991847e+01
103	-7.460285e+01
104	-7.365731e+01
105	-7.368977e+01
106	-7.408968e+01
107	-7.272369e+01
108	-7.242054e+01
109	-7.227134e+01
110	-7.307910e+01
111	-7.314511e+01
112	-7.589969e+01
113	-7.025889e+01
114	-7.089564e+01
115	-7.402188e+01
116	-7.161098e+01
117	-7.225870e+01
118	-7.136810e+01
119	-7.454158e+01
120	-7.151797e+01
121	-7.347251e+01
122	-7.025352e+01
123	-7.150536e+01
124	-7.194512e+01
125	-7.513195e+01
126	-7.147738e+01
127	-7.350614e+01
128	-7.056082e+01
129	-7.306816e+01
130	-7.372605e+01
131	-7.434550e+01
132	-7.513815e+01
133	-7.518343e+01
134	-6.984162e+01
135	-7.298790e+01
136	-7.319127e+01
137	-7.586795e+01
138	-7.145319e+01
139	-7.338711e+01
