i, epoch, loss, l2_err, h1_err
  0     1 -1.00759e+01 8.93615e-01 9.63115e-01
  1     2 -1.87314e+01 8.39354e-01 9.82481e-01
  2     3 -2.69357e+01 7.87404e-01 1.00249e+00
  3     4 -3.37410e+01 7.38987e-01 1.01332e+00
  4     5 -4.03534e+01 6.93210e-01 1.01031e+00
  5     6 -4.49790e+01 6.50896e-01 9.95827e-01
  6     7 -4.73873e+01 6.10582e-01 9.75031e-01
  7     9 -5.66901e+01 5.32440e-01 9.20601e-01
  8    11 -6.44923e+01 4.58092e-01 8.52334e-01
  9    13 -6.68763e+01 3.90696e-01 7.75372e-01
 10    16 -7.10857e+01 3.12476e-01 6.59523e-01
 11    20 -7.16830e+01 2.50288e-01 5.38146e-01
 12    24 -7.38615e+01 2.08837e-01 4.63068e-01
 13    29 -7.15042e+01 1.63114e-01 3.86071e-01
 14    35 -7.19116e+01 1.07614e-01 3.12290e-01
 15    42 -7.32635e+01 8.79020e-02 2.12045e-01
 16    51 -7.39177e+01 9.66579e-02 2.29298e-01
 17    62 -7.06185e+01 2.44156e-02 1.41764e-01
 18    75 -7.42099e+01 3.25138e-02 1.46762e-01
 19    91 -7.19060e+01 1.92950e-02 1.34993e-01
 20   109 -7.22713e+01 1.99978e-02 1.34875e-01
 21   132 -7.51381e+01 2.06593e-02 1.37837e-01
 22   159 -7.29702e+01 1.99218e-02 1.36096e-01
 23   193 -7.46125e+01 1.93779e-02 1.33789e-01
 24   232 -7.05950e+01 1.99538e-02 1.34950e-01
 25   281 -7.12070e+01 1.98879e-02 1.33680e-01
 26   339 -7.22987e+01 2.12310e-02 1.38215e-01
 27   409 -7.03437e+01 1.85716e-02 1.33567e-01
 28   494 -7.29168e+01 1.89681e-02 1.33307e-01
 29   596 -7.26568e+01 1.88167e-02 1.32988e-01
 30   719 -7.40278e+01 1.88679e-02 1.33734e-01
 31   868 -7.02874e+01 1.86812e-02 1.32693e-01
 32  1048 -7.44009e+01 1.80945e-02 1.32131e-01
 33  1264 -7.11560e+01 1.84030e-02 1.32498e-01
 34  1526 -7.33937e+01 1.79574e-02 1.31785e-01
 35  1842 -7.40786e+01 1.80192e-02 1.31775e-01
 36  2222 -6.97640e+01 1.80036e-02 1.31492e-01
 37  2682 -7.35340e+01 1.80215e-02 1.31629e-01
 38  3237 -7.40593e+01 1.80129e-02 1.31646e-01
 39  3906 -7.09933e+01 1.80162e-02 1.31636e-01
 40  4714 -7.08127e+01 1.80167e-02 1.31642e-01
 41  5689 -7.39102e+01 1.80197e-02 1.31650e-01
 42  6866 -7.00395e+01 1.80244e-02 1.31663e-01
 43  8286 -7.60193e+01 1.80279e-02 1.31674e-01
 44 10000 -7.40518e+01 1.80279e-02 1.31673e-01
