iteration	loss
0	0.000000e+00
1	-1.277627e+01
2	-2.322264e+01
3	-3.035198e+01
4	-3.688258e+01
5	-4.176924e+01
6	-4.512991e+01
7	-4.749662e+01
8	-5.079306e+01
9	-5.252493e+01
10	-5.916803e+01
11	-5.667770e+01
12	-5.946416e+01
13	-6.132372e+01
14	-6.274882e+01
15	-6.358513e+01
16	-6.324064e+01
17	-6.383356e+01
18	-6.811325e+01
19	-6.468949e+01
20	-6.558164e+01
21	-6.431137e+01
22	-7.168772e+01
23	-6.978148e+01
24	-7.186424e+01
25	-7.030527e+01
26	-6.926588e+01
27	-6.760428e+01
28	-6.660309e+01
29	-7.079082e+01
30	-7.163277e+01
31	-7.234241e+01
32	-7.049826e+01
33	-6.719111e+01
34	-6.908899e+01
35	-6.826124e+01
36	-7.157281e+01
37	-7.020658e+01
38	-7.162705e+01
39	-6.846126e+01
40	-6.978237e+01
41	-7.201233e+01
42	-7.045352e+01
43	-7.254287e+01
44	-7.147928e+01
45	-6.653058e+01
46	-7.445660e+01
47	-7.122659e+01
48	-7.297421e+01
49	-7.273401e+01
50	-7.038091e+01
51	-6.781685e+01
52	-6.995312e+01
53	-7.358830e+01
54	-7.419174e+01
55	-7.152210e+01
56	-7.356797e+01
57	-7.052148e+01
58	-7.342551e+01
59	-7.207050e+01
60	-7.402924e+01
61	-7.009747e+01
62	-7.600504e+01
63	-7.310624e+01
64	-7.513405e+01
65	-7.109557e+01
66	-7.261540e+01
67	-7.224138e+01
68	-7.387867e+01
69	-7.469222e+01
70	-7.129227e+01
71	-7.320521e+01
72	-7.407924e+01
73	-7.607202e+01
74	-7.464229e+01
75	-7.244548e+01
76	-7.021581e+01
77	-7.073065e+01
78	-7.570226e+01
79	-7.492700e+01
80	-7.419789e+01
81	-7.050212e+01
82	-7.224090e+01
83	-7.470198e+01
84	-7.325243e+01
85	-7.445093e+01
86	-7.291649e+01
87	-7.713544e+01
88	-7.372711e+01
89	-7.621106e+01
90	-7.579197e+01
91	-7.074483e+01
92	-7.269053e+01
93	-7.047175e+01
94	-7.128025e+01
95	-7.206339e+01
96	-7.187092e+01
97	-7.044508e+01
98	-7.489697e+01
99	-7.265616e+01
100	-7.135374e+01
101	-7.249378e+01
102	-7.212922e+01
103	-7.282967e+01
104	-7.460158e+01
105	-7.441646e+01
106	-7.275541e+01
107	-7.190530e+01
108	-7.214920e+01
109	-7.138379e+01
110	-7.086117e+01
111	-6.844049e+01
112	-7.215090e+01
113	-7.029506e+01
114	-7.446316e+01
115	-7.585125e+01
116	-7.356641e+01
117	-7.249947e+01
118	-7.146542e+01
119	-7.398626e+01
120	-7.718038e+01
121	-7.651657e+01
122	-7.305150e+01
123	-6.920797e+01
124	-7.421375e+01
125	-7.241831e+01
126	-7.312507e+01
127	-7.323575e+01
128	-7.635570e+01
129	-7.265466e+01
130	-7.241156e+01
131	-7.494016e+01
132	-7.177346e+01
133	-7.046673e+01
134	-7.851148e+01
135	-7.563534e+01
136	-7.280518e+01
137	-7.420129e+01
138	-7.168551e+01
139	-7.764350e+01
140	-7.834107e+01
141	-7.224643e+01
142	-7.432109e+01
143	-7.297765e+01
144	-6.941058e+01
145	-7.385562e+01
146	-7.307461e+01
147	-6.987483e+01
148	-7.471916e+01
149	-7.210387e+01
150	-7.125816e+01
151	-7.253976e+01
152	-7.212412e+01
153	-7.177777e+01
154	-7.428052e+01
155	-7.205120e+01
156	-7.391680e+01
157	-7.360628e+01
158	-7.169175e+01
159	-7.178681e+01
160	-7.575523e+01
161	-7.206570e+01
162	-7.119217e+01
163	-7.457372e+01
164	-7.279028e+01
165	-7.589192e+01
166	-7.600551e+01
167	-7.090896e+01
168	-7.317438e+01
169	-7.120731e+01
170	-7.143570e+01
171	-7.322097e+01
172	-7.484533e+01
173	-7.611999e+01
174	-7.429661e+01
175	-7.063823e+01
176	-7.347996e+01
177	-7.541284e+01
178	-7.424575e+01
179	-7.281412e+01
180	-7.266807e+01
181	-7.434839e+01
182	-7.412125e+01
183	-7.341173e+01
184	-7.074293e+01
185	-7.421051e+01
186	-7.400697e+01
187	-7.666315e+01
188	-7.416459e+01
189	-6.956665e+01
190	-7.524694e+01
191	-7.071364e+01
192	-7.309987e+01
193	-7.336789e+01
194	-7.230355e+01
195	-7.272074e+01
196	-7.342398e+01
197	-7.249985e+01
198	-7.355921e+01
199	-7.376178e+01
200	-7.293607e+01
201	-7.363757e+01
202	-7.203163e+01
203	-7.406541e+01
204	-7.470676e+01
205	-7.219092e+01
206	-7.160894e+01
207	-7.106478e+01
208	-7.455626e+01
209	-7.338012e+01
210	-7.299063e+01
211	-7.260771e+01
212	-7.471724e+01
213	-7.084675e+01
214	-7.552277e+01
215	-7.233789e+01
216	-7.541145e+01
217	-7.743564e+01
218	-7.013109e+01
219	-7.259047e+01
220	-7.478074e+01
221	-6.992544e+01
222	-7.408771e+01
223	-7.290244e+01
224	-7.359184e+01
225	-7.526565e+01
226	-7.140561e+01
227	-7.223405e+01
228	-7.281973e+01
229	-7.092110e+01
230	-7.367980e+01
231	-7.075982e+01
232	-7.582875e+01
233	-7.488702e+01
234	-7.149775e+01
235	-7.338983e+01
236	-7.468655e+01
237	-7.460780e+01
238	-7.292488e+01
239	-7.261522e+01
240	-6.834916e+01
241	-7.184575e+01
242	-7.222635e+01
243	-7.102192e+01
244	-7.370961e+01
245	-7.346849e+01
246	-7.439760e+01
247	-7.543760e+01
248	-7.012314e+01
249	-7.451747e+01
250	-7.646415e+01
251	-7.233325e+01
252	-7.026130e+01
253	-7.344934e+01
254	-7.428521e+01
255	-7.290327e+01
256	-7.189265e+01
257	-7.416365e+01
258	-7.214738e+01
259	-7.153007e+01
260	-7.131806e+01
261	-7.495479e+01
262	-7.135586e+01
263	-7.600132e+01
264	-7.520979e+01
265	-7.212859e+01
266	-7.510314e+01
267	-7.062645e+01
268	-7.445097e+01
269	-7.088182e+01
270	-7.470101e+01
271	-7.039946e+01
272	-7.130965e+01
273	-7.005219e+01
274	-6.854395e+01
275	-7.441026e+01
276	-7.229297e+01
277	-7.512179e+01
278	-7.346567e+01
279	-7.405764e+01
280	-7.476243e+01
281	-7.040350e+01
282	-7.374245e+01
283	-7.305904e+01
284	-7.173907e+01
285	-6.964761e+01
286	-7.390739e+01
287	-7.242066e+01
288	-7.433617e+01
289	-7.240981e+01
290	-7.565535e+01
291	-7.324507e+01
292	-7.230508e+01
293	-7.433594e+01
294	-7.226901e+01
295	-7.401207e+01
296	-7.419678e+01
297	-7.427216e+01
298	-7.149252e+01
299	-7.131414e+01
300	-7.474410e+01
301	-7.347869e+01
302	-7.608287e+01
303	-7.323085e+01
304	-7.158593e+01
305	-7.399746e+01
306	-7.232386e+01
307	-7.300541e+01
308	-7.744301e+01
309	-7.172407e+01
310	-7.710080e+01
311	-7.131114e+01
312	-7.811096e+01
313	-7.466259e+01
314	-7.212851e+01
315	-7.266025e+01
316	-7.307959e+01
317	-7.139262e+01
318	-7.477988e+01
319	-7.416858e+01
320	-7.414692e+01
321	-7.592209e+01
322	-7.317620e+01
323	-7.219388e+01
324	-7.013655e+01
325	-7.347003e+01
326	-7.391967e+01
327	-7.463084e+01
328	-7.124299e+01
329	-7.247225e+01
330	-7.072509e+01
331	-7.405257e+01
332	-7.281982e+01
333	-6.922344e+01
334	-7.550354e+01
335	-7.045047e+01
336	-7.078048e+01
337	-7.534834e+01
338	-6.883630e+01
339	-7.226403e+01
340	-7.353100e+01
341	-7.040553e+01
342	-7.525905e+01
343	-7.620940e+01
344	-7.117672e+01
345	-7.369961e+01
346	-7.313907e+01
347	-7.364162e+01
348	-7.319620e+01
349	-7.278356e+01
350	-7.116313e+01
351	-7.863249e+01
352	-7.248323e+01
353	-7.106378e+01
354	-6.980851e+01
355	-7.242802e+01
356	-6.835193e+01
357	-7.287606e+01
358	-6.943050e+01
359	-7.307628e+01
360	-7.400229e+01
361	-7.335096e+01
362	-7.137735e+01
363	-7.258450e+01
364	-7.299894e+01
365	-7.250341e+01
366	-7.115447e+01
367	-7.358219e+01
368	-7.305243e+01
369	-7.539149e+01
370	-7.717733e+01
371	-7.340600e+01
372	-7.201934e+01
373	-7.368413e+01
374	-7.385913e+01
375	-7.359274e+01
376	-7.226210e+01
377	-7.489144e+01
378	-7.334571e+01
379	-7.352731e+01
380	-7.043963e+01
381	-7.106669e+01
382	-7.350930e+01
383	-7.133315e+01
384	-7.398963e+01
385	-7.233406e+01
386	-7.174106e+01
387	-7.166725e+01
388	-7.225130e+01
389	-7.578949e+01
390	-6.682258e+01
391	-6.881965e+01
392	-7.230820e+01
393	-7.307831e+01
394	-7.774608e+01
395	-7.287983e+01
396	-7.208666e+01
397	-7.223887e+01
398	-7.193328e+01
399	-7.468980e+01
400	-7.417431e+01
401	-7.404914e+01
402	-7.198894e+01
403	-7.520243e+01
404	-7.373967e+01
405	-7.423449e+01
406	-6.997940e+01
407	-7.098356e+01
408	-7.223872e+01
409	-7.737300e+01
410	-7.425190e+01
411	-7.510230e+01
412	-7.502577e+01
413	-7.267832e+01
414	-7.216829e+01
415	-6.959809e+01
416	-7.820585e+01
417	-7.393740e+01
418	-7.736425e+01
419	-7.200519e+01
420	-7.259388e+01
421	-7.446729e+01
422	-7.439711e+01
423	-7.607920e+01
424	-7.310519e+01
425	-7.374941e+01
426	-6.833213e+01
427	-7.244890e+01
428	-7.308929e+01
429	-7.303318e+01
430	-7.585001e+01
431	-7.502105e+01
432	-7.593917e+01
433	-7.226019e+01
434	-7.245727e+01
435	-7.130911e+01
436	-7.397956e+01
437	-7.235783e+01
438	-7.312366e+01
439	-7.135149e+01
440	-7.750791e+01
441	-7.063500e+01
442	-7.372363e+01
443	-7.273751e+01
444	-6.909913e+01
445	-7.416556e+01
446	-7.176107e+01
447	-7.584811e+01
448	-7.356410e+01
449	-7.016546e+01
450	-7.375514e+01
451	-7.071839e+01
452	-7.757508e+01
453	-7.251659e+01
454	-7.377221e+01
455	-7.402850e+01
456	-7.480094e+01
457	-7.231358e+01
458	-7.156805e+01
459	-7.714333e+01
460	-7.130609e+01
461	-7.823770e+01
462	-6.999923e+01
463	-7.465321e+01
464	-7.432060e+01
465	-6.986341e+01
466	-7.209957e+01
467	-7.269203e+01
468	-7.330708e+01
469	-7.471413e+01
470	-7.046848e+01
471	-6.831886e+01
472	-7.405847e+01
473	-7.500731e+01
474	-7.507757e+01
475	-7.317441e+01
476	-7.324888e+01
477	-7.528284e+01
478	-7.434288e+01
479	-7.719104e+01
480	-7.749127e+01
481	-7.388181e+01
482	-7.225567e+01
483	-7.700021e+01
484	-7.030757e+01
485	-7.503289e+01
486	-7.348656e+01
487	-7.537289e+01
488	-7.335946e+01
489	-7.186507e+01
490	-7.547584e+01
491	-7.455500e+01
492	-7.398519e+01
493	-7.444984e+01
494	-7.241533e+01
495	-7.043363e+01
496	-7.220802e+01
497	-7.212344e+01
498	-6.746469e+01
499	-7.468546e+01
500	-7.549580e+01
501	-7.530014e+01
502	-7.647481e+01
503	-7.224011e+01
504	-7.669106e+01
505	-7.136285e+01
506	-7.425493e+01
507	-7.288403e+01
508	-7.389279e+01
509	-7.251966e+01
510	-7.345917e+01
511	-7.440216e+01
512	-7.783771e+01
513	-7.043961e+01
514	-7.406153e+01
515	-7.377693e+01
516	-7.273709e+01
517	-7.076086e+01
518	-7.441671e+01
519	-7.081460e+01
520	-7.102033e+01
521	-7.046329e+01
522	-7.222747e+01
523	-7.677611e+01
524	-7.353042e+01
525	-7.389463e+01
526	-7.288286e+01
527	-7.693954e+01
528	-7.265766e+01
529	-7.083917e+01
530	-7.076555e+01
531	-7.337152e+01
532	-7.552343e+01
533	-7.093082e+01
534	-7.279383e+01
535	-7.528861e+01
536	-7.722162e+01
537	-7.354786e+01
538	-7.128746e+01
539	-7.439176e+01
540	-7.298129e+01
541	-7.037439e+01
542	-7.541766e+01
543	-7.549420e+01
544	-7.564901e+01
545	-7.424399e+01
546	-7.233816e+01
547	-7.639316e+01
548	-7.151840e+01
549	-7.490775e+01
550	-7.118579e+01
551	-7.371034e+01
552	-7.445719e+01
553	-7.130837e+01
554	-7.131040e+01
555	-7.553917e+01
556	-7.171472e+01
557	-7.559921e+01
558	-6.898415e+01
559	-7.094205e+01
560	-7.461274e+01
561	-6.884334e+01
562	-7.277983e+01
563	-7.342502e+01
564	-7.230050e+01
565	-7.447114e+01
566	-7.068778e+01
567	-7.397305e+01
568	-7.466575e+01
569	-7.535240e+01
570	-7.036444e+01
571	-7.125734e+01
572	-7.173344e+01
573	-7.563580e+01
574	-7.205106e+01
575	-7.470820e+01
576	-7.347377e+01
577	-7.515494e+01
578	-7.241890e+01
579	-7.368501e+01
580	-7.525828e+01
581	-7.378870e+01
582	-7.393041e+01
583	-7.317834e+01
584	-7.508154e+01
585	-7.316898e+01
586	-7.182708e+01
587	-7.311280e+01
588	-7.393146e+01
589	-7.464962e+01
590	-7.565825e+01
591	-7.594476e+01
592	-7.083125e+01
593	-7.377150e+01
594	-7.235333e+01
595	-7.265783e+01
596	-7.495151e+01
597	-7.495520e+01
598	-7.419812e+01
599	-7.545500e+01
600	-7.108331e+01
601	-7.523350e+01
602	-7.098370e+01
603	-7.607259e+01
604	-7.611977e+01
605	-7.353666e+01
606	-7.410270e+01
