i, epoch, loss, l2_err, h1_err
  0     1 -1.14984e+01 9.49899e-01 1.54057e+00
  1     2 -2.04462e+01 9.30496e-01 1.78720e+00
  2     3 -2.85165e+01 9.12242e-01 1.95321e+00
  3     4 -3.27134e+01 8.94324e-01 2.06938e+00
  4     5 -4.13417e+01 8.77042e-01 2.14625e+00
  5     6 -4.38703e+01 8.60140e-01 2.18933e+00
  6     7 -4.86695e+01 8.43760e-01 2.20206e+00
  7     9 -5.38669e+01 8.11857e-01 2.15534e+00
  8    11 -5.72418e+01 7.81067e-01 2.05639e+00
  9    13 -6.30823e+01 7.50593e-01 1.94234e+00
 10    16 -6.74525e+01 7.05508e-01 1.75811e+00
 11    20 -6.81586e+01 6.49708e-01 1.54879e+00
 12    24 -7.03776e+01 5.97019e-01 1.36317e+00
 13    29 -7.25084e+01 5.23489e-01 1.22261e+00
 14    35 -7.61233e+01 4.25534e-01 1.03958e+00
 15    42 -7.52978e+01 3.20594e-01 7.74658e-01
 16    51 -7.13001e+01 2.14580e-01 4.80688e-01
 17    62 -7.01885e+01 1.25638e-01 2.36517e-01
 18    75 -7.31397e+01 5.92134e-02 1.39928e-01
 19    91 -7.23394e+01 1.18892e-02 9.56191e-02
 20   109 -7.49141e+01 1.35678e-02 1.11642e-01
 21   132 -7.07488e+01 1.09735e-02 1.17724e-01
 22   159 -7.53288e+01 9.35016e-03 9.11053e-02
 23   193 -7.23077e+01 1.09751e-02 1.05246e-01
 24   232 -7.09347e+01 1.03027e-02 1.12841e-01
 25   281 -7.15622e+01 1.20972e-02 1.23941e-01
 26   339 -7.49562e+01 1.27508e-02 1.32647e-01
 27   409 -7.29955e+01 1.14476e-02 1.18098e-01
 28   494 -7.52583e+01 1.16068e-02 1.21574e-01
 29   596 -7.38020e+01 1.18039e-02 1.07927e-01
 30   719 -7.58133e+01 8.23458e-03 7.72248e-02
 31   868 -7.48910e+01 9.63787e-03 9.29360e-02
 32  1048 -7.32687e+01 7.40617e-03 7.62506e-02
 33  1264 -7.25718e+01 4.89119e-03 4.87943e-02
 34  1526 -7.46458e+01 3.81555e-03 4.19442e-02
 35  1842 -7.30128e+01 2.76168e-03 3.24635e-02
 36  2222 -7.60319e+01 1.43565e-03 2.02356e-02
 37  2682 -7.36329e+01 9.74647e-04 1.72133e-02
 38  3237 -7.34997e+01 7.64123e-04 1.61027e-02
 39  3906 -7.19640e+01 7.25643e-04 1.59270e-02
 40  4714 -7.14627e+01 7.13474e-04 1.58700e-02
 41  5689 -7.29287e+01 7.03438e-04 1.58131e-02
 42  6866 -7.28212e+01 6.92206e-04 1.57502e-02
 43  8286 -7.14082e+01 6.83158e-04 1.57104e-02
 44 10000 -7.42643e+01 6.73407e-04 1.57033e-02
