i, epoch, loss, l2_err, h1_err
  0     1 -1.27763e+01 9.63922e-01 1.91942e+00
  1     2 -2.32226e+01 9.52271e-01 2.27000e+00
  2     3 -3.03520e+01 9.40683e-01 2.55293e+00
  3     4 -3.68826e+01 9.28606e-01 2.73233e+00
  4     5 -4.17692e+01 9.16108e-01 2.83999e+00
  5     6 -4.51299e+01 9.03622e-01 2.89227e+00
  6     7 -4.74966e+01 8.91636e-01 2.91475e+00
  7     9 -5.25249e+01 8.69364e-01 2.87784e+00
  8    11 -5.66777e+01 8.48297e-01 2.75375e+00
  9    13 -6.13237e+01 8.27672e-01 2.60121e+00
 10    16 -6.32406e+01 7.97036e-01 2.35386e+00
 11    20 -6.55816e+01 7.58979e-01 2.05138e+00
 12    24 -7.18642e+01 7.21716e-01 1.81410e+00
 13    29 -7.07908e+01 6.68393e-01 1.59896e+00
 14    35 -6.82612e+01 5.91495e-01 1.40776e+00
 15    42 -7.04535e+01 4.96647e-01 1.15770e+00
 16    51 -6.78168e+01 3.82328e-01 8.28542e-01
 17    62 -7.60050e+01 2.70196e-01 5.27199e-01
 18    75 -7.24455e+01 1.74366e-01 3.30947e-01
 19    91 -7.07448e+01 9.55432e-02 2.12426e-01
 20   109 -7.13838e+01 4.09623e-02 1.76014e-01
 21   132 -7.17735e+01 1.41561e-02 1.76242e-01
 22   159 -7.17868e+01 1.16396e-02 1.64585e-01
 23   193 -7.33679e+01 1.25775e-02 1.92005e-01
 24   232 -7.58287e+01 1.27284e-02 1.81181e-01
 25   281 -7.04035e+01 1.26288e-02 1.88610e-01
 26   339 -7.22640e+01 1.00559e-02 1.33050e-01
 27   409 -7.73730e+01 9.25427e-03 1.32942e-01
 28   494 -7.24153e+01 9.65064e-03 1.32864e-01
 29   596 -7.49515e+01 6.35183e-03 8.91683e-02
 30   719 -7.26879e+01 6.65137e-03 9.80866e-02
 31   868 -7.45000e+01 4.67504e-03 6.66498e-02
 32  1048 -7.40431e+01 4.84050e-03 7.39789e-02
 33  1264 -7.30755e+01 3.71305e-03 5.52747e-02
 34  1526 -7.16747e+01 2.91433e-03 4.20187e-02
 35  1842 -7.20686e+01 1.76212e-03 2.76165e-02
 36  2222 -7.23381e+01 1.08958e-03 1.69859e-02
 37  2682 -7.60805e+01 7.07888e-04 1.16454e-02
 38  3237 -7.46829e+01 5.50190e-04 9.29156e-03
 39  3906 -7.71107e+01 5.17141e-04 8.98773e-03
 40  4714 -7.51366e+01 4.98568e-04 8.80667e-03
 41  5689 -7.13982e+01 4.80057e-04 8.61412e-03
 42  6866 -7.24994e+01 4.62230e-04 8.42109e-03
 43  8286 -7.19927e+01 4.48287e-04 8.36145e-03
 44 10000 -7.21177e+01 4.33547e-04 8.29796e-03
