i, epoch, loss, l2_err, h1_err
  0     1 -1.08235e+01 9.42822e-01 1.39143e+00
  1     2 -2.00259e+01 9.19948e-01 1.60438e+00
  2     3 -2.75011e+01 8.97927e-01 1.74537e+00
  3     4 -3.36507e+01 8.75654e-01 1.82147e+00
  4     5 -3.94866e+01 8.54207e-01 1.86553e+00
  5     6 -4.49101e+01 8.33336e-01 1.88774e+00
  6     7 -4.89678e+01 8.13441e-01 1.89092e+00
  7     9 -5.50996e+01 7.74691e-01 1.85032e+00
  8    11 -6.11601e+01 7.35915e-01 1.76853e+00
  9    13 -6.10036e+01 6.97695e-01 1.67582e+00
 10    16 -6.73264e+01 6.45094e-01 1.53813e+00
 11    20 -7.39562e+01 5.84553e-01 1.33117e+00
 12    24 -6.89867e+01 5.25128e-01 1.18157e+00
 13    29 -7.12961e+01 4.37129e-01 1.03230e+00
 14    35 -7.10385e+01 3.28476e-01 8.15520e-01
 15    42 -7.34595e+01 2.28834e-01 5.93367e-01
 16    51 -7.05434e+01 1.37839e-01 3.35446e-01
 17    62 -7.22015e+01 6.75049e-02 1.67780e-01
 18    75 -7.37694e+01 1.63375e-02 1.02188e-01
 19    91 -7.81113e+01 2.16298e-02 9.05530e-02
 20   109 -7.44305e+01 1.23951e-02 9.01451e-02
 21   132 -7.57388e+01 8.75438e-03 7.45234e-02
 22   159 -7.45025e+01 1.08174e-02 9.14126e-02
 23   193 -7.18280e+01 1.00116e-02 9.32365e-02
 24   232 -7.40952e+01 1.10494e-02 9.45467e-02
 25   281 -7.30366e+01 1.28643e-02 1.03699e-01
 26   339 -7.15376e+01 1.20308e-02 1.03176e-01
 27   409 -7.34384e+01 1.11711e-02 9.48836e-02
 28   494 -7.17259e+01 7.84156e-03 6.77055e-02
 29   596 -7.26310e+01 9.18612e-03 7.24232e-02
 30   719 -7.54578e+01 6.48354e-03 5.86080e-02
 31   868 -7.12305e+01 6.78435e-03 5.87618e-02
 32  1048 -7.24827e+01 3.94204e-03 3.92821e-02
 33  1264 -7.33893e+01 3.57108e-03 3.68446e-02
 34  1526 -7.50917e+01 2.83611e-03 3.20036e-02
 35  1842 -7.45134e+01 2.02701e-03 2.70359e-02
 36  2222 -7.64964e+01 1.51081e-03 2.44226e-02
 37  2682 -7.68315e+01 1.27827e-03 2.32879e-02
 38  3237 -7.37540e+01 1.21519e-03 2.27804e-02
 39  3906 -7.41972e+01 1.20678e-03 2.28043e-02
 40  4714 -7.60377e+01 1.20181e-03 2.28010e-02
 41  5689 -7.27387e+01 1.19579e-03 2.28014e-02
 42  6866 -7.17475e+01 1.18771e-03 2.28006e-02
 43  8286 -7.22136e+01 1.18310e-03 2.28272e-02
 44 10000 -7.48197e+01 1.17992e-03 2.28503e-02
