iteration	loss
0	0.000000e+00
1	-1.338516e+01
2	-2.362815e+01
3	-3.205609e+01
4	-3.557889e+01
5	-4.111454e+01
6	-4.264269e+01
7	-4.438950e+01
8	-5.179288e+01
9	-5.209132e+01
10	-5.674387e+01
11	-5.443775e+01
12	-6.167216e+01
13	-5.768923e+01
14	-6.130144e+01
15	-6.220005e+01
16	-6.236942e+01
17	-6.184046e+01
18	-6.659162e+01
19	-6.213140e+01
20	-6.142075e+01
21	-6.235466e+01
22	-6.708403e+01
23	-6.453530e+01
24	-6.865173e+01
25	-6.805484e+01
26	-7.171062e+01
27	-6.900643e+01
28	-6.841470e+01
29	-7.129068e+01
30	-6.679857e+01
31	-6.985292e+01
32	-6.548194e+01
33	-6.825547e+01
34	-7.160670e+01
35	-6.740224e+01
36	-6.888081e+01
37	-6.995710e+01
38	-6.979562e+01
39	-6.968590e+01
40	-7.126186e+01
41	-6.933837e+01
42	-6.942134e+01
43	-7.467868e+01
44	-7.479180e+01
45	-7.291682e+01
46	-7.276089e+01
47	-6.929387e+01
48	-7.239103e+01
49	-7.479462e+01
50	-7.234798e+01
51	-6.747327e+01
52	-7.187493e+01
53	-7.283823e+01
54	-7.010309e+01
55	-7.158918e+01
56	-7.143220e+01
57	-7.163882e+01
58	-6.981693e+01
59	-7.258929e+01
60	-7.448619e+01
61	-7.092739e+01
62	-7.377283e+01
63	-7.272926e+01
64	-7.103324e+01
65	-7.570074e+01
66	-7.109527e+01
67	-7.226047e+01
68	-7.627605e+01
69	-7.560509e+01
70	-7.564644e+01
71	-7.257705e+01
72	-7.171009e+01
73	-7.645774e+01
74	-7.354210e+01
75	-7.228494e+01
76	-7.577493e+01
77	-7.389696e+01
78	-7.508906e+01
79	-7.324446e+01
80	-7.236084e+01
81	-7.351605e+01
82	-7.205019e+01
83	-7.232376e+01
84	-7.396704e+01
85	-7.514004e+01
86	-7.155327e+01
87	-7.343942e+01
88	-7.296221e+01
89	-7.556612e+01
90	-7.173965e+01
91	-7.073518e+01
92	-7.283890e+01
93	-7.568821e+01
94	-7.357356e+01
95	-7.206634e+01
96	-7.509255e+01
97	-7.682808e+01
98	-7.426987e+01
99	-7.156211e+01
100	-7.608663e+01
101	-7.645230e+01
102	-7.309993e+01
103	-7.234989e+01
104	-7.441887e+01
105	-7.360026e+01
106	-7.224139e+01
107	-7.571907e+01
108	-7.620869e+01
109	-7.154592e+01
110	-7.108548e+01
111	-7.067370e+01
112	-7.113387e+01
113	-7.503361e+01
114	-7.359216e+01
115	-7.300535e+01
116	-7.304542e+01
117	-7.283877e+01
118	-7.408126e+01
119	-7.758433e+01
120	-7.722820e+01
121	-6.905544e+01
122	-7.412003e+01
123	-7.244352e+01
124	-7.250573e+01
125	-7.572358e+01
126	-7.619609e+01
127	-7.303110e+01
128	-7.215803e+01
129	-6.938962e+01
130	-7.366456e+01
131	-7.199017e+01
132	-7.288015e+01
133	-7.448468e+01
134	-7.261438e+01
135	-7.293616e+01
136	-7.351496e+01
137	-7.445354e+01
138	-7.606644e+01
139	-7.240785e+01
140	-7.563175e+01
141	-7.236315e+01
142	-7.467125e+01
143	-7.450646e+01
144	-7.249787e+01
145	-7.420901e+01
146	-7.245924e+01
147	-7.584670e+01
148	-7.345390e+01
149	-6.793662e+01
150	-7.814171e+01
151	-7.229164e+01
152	-7.033037e+01
153	-7.329045e+01
154	-7.382341e+01
155	-7.239902e+01
156	-7.201226e+01
157	-7.563848e+01
158	-7.617103e+01
