i, epoch, loss, l2_err, h1_err
  0     1 -1.33852e+01 9.66973e-01 2.06436e+00
  1     2 -2.36281e+01 9.56781e-01 2.46752e+00
  2     3 -3.20561e+01 9.46549e-01 2.80808e+00
  3     4 -3.55789e+01 9.36294e-01 3.02473e+00
  4     5 -4.11145e+01 9.25605e-01 3.14434e+00
  5     6 -4.26427e+01 9.14747e-01 3.21073e+00
  6     7 -4.43895e+01 9.03899e-01 3.23094e+00
  7     9 -5.20913e+01 8.83563e-01 3.15427e+00
  8    11 -5.44377e+01 8.64701e-01 2.98250e+00
  9    13 -5.76892e+01 8.46766e-01 2.79066e+00
 10    16 -6.23694e+01 8.20140e-01 2.50461e+00
 11    20 -6.14208e+01 7.87693e-01 2.15229e+00
 12    24 -6.86517e+01 7.56211e-01 1.90656e+00
 13    29 -7.12907e+01 7.07516e-01 1.69425e+00
 14    35 -6.74022e+01 6.39384e-01 1.50524e+00
 15    42 -6.94213e+01 5.53830e-01 1.28260e+00
 16    51 -6.74733e+01 4.44691e-01 9.68533e-01
 17    62 -7.37728e+01 3.26612e-01 6.53435e-01
 18    75 -7.22849e+01 2.22565e-01 4.14831e-01
 19    91 -7.07352e+01 1.34703e-01 2.72409e-01
 20   109 -7.15459e+01 6.96278e-02 2.09916e-01
 21   132 -7.28802e+01 2.54136e-02 1.82219e-01
 22   159 -7.03200e+01 1.29172e-02 1.93378e-01
 23   193 -7.40875e+01 1.16335e-02 1.94070e-01
 24   232 -7.51615e+01 1.31663e-02 2.04175e-01
 25   281 -7.41120e+01 1.21441e-02 1.96708e-01
 26   339 -7.53953e+01 1.23826e-02 2.00910e-01
 27   409 -7.13276e+01 8.70882e-03 1.38038e-01
 28   494 -7.75150e+01 9.46946e-03 1.52614e-01
 29   596 -7.22214e+01 9.53075e-03 1.51739e-01
 30   719 -7.44961e+01 9.93034e-03 1.57937e-01
 31   868 -7.49779e+01 6.65095e-03 1.17565e-01
 32  1048 -7.59835e+01 4.92684e-03 8.06990e-02
 33  1264 -6.89688e+01 3.58631e-03 5.57931e-02
 34  1526 -7.05080e+01 2.59051e-03 4.15284e-02
 35  1842 -7.45908e+01 1.41062e-03 2.34103e-02
 36  2222 -7.45674e+01 9.54591e-04 1.60054e-02
 37  2682 -7.39051e+01 6.12513e-04 1.10793e-02
 38  3237 -7.32010e+01 4.90022e-04 9.60948e-03
 39  3906 -7.63137e+01 4.66476e-04 9.33857e-03
 40  4714 -7.33277e+01 4.48405e-04 9.11290e-03
 41  5689 -7.30871e+01 4.30153e-04 8.85134e-03
 42  6866 -7.52367e+01 4.10358e-04 8.60113e-03
 43  8286 -7.33768e+01 3.93098e-04 8.40098e-03
 44 10000 -7.55928e+01 3.81240e-04 8.28300e-03
