iteration	loss
0	0.000000e+00
1	-1.338981e+01
2	-2.375102e+01
3	-3.101843e+01
4	-3.697101e+01
5	-4.081870e+01
6	-4.530337e+01
7	-5.118083e+01
8	-5.303710e+01
9	-5.209100e+01
10	-5.617511e+01
11	-5.889251e+01
12	-5.923234e+01
13	-6.230309e+01
14	-6.287346e+01
15	-6.233267e+01
16	-6.374047e+01
17	-6.839599e+01
18	-6.338846e+01
19	-6.791398e+01
20	-6.486687e+01
21	-6.847851e+01
22	-6.840593e+01
23	-6.396651e+01
24	-6.807903e+01
25	-6.860045e+01
26	-7.101189e+01
27	-6.885769e+01
28	-6.498512e+01
29	-7.003891e+01
30	-7.098450e+01
31	-7.113288e+01
32	-6.909814e+01
33	-6.914731e+01
34	-7.054292e+01
35	-6.926652e+01
36	-7.093069e+01
37	-6.984903e+01
38	-7.530768e+01
39	-7.280249e+01
40	-7.325944e+01
41	-7.124853e+01
42	-7.111561e+01
43	-7.216774e+01
44	-6.935365e+01
45	-7.416197e+01
46	-7.192630e+01
47	-7.130173e+01
48	-7.510026e+01
49	-7.357605e+01
50	-7.325413e+01
51	-7.126644e+01
52	-7.145367e+01
53	-7.087349e+01
54	-7.389983e+01
55	-7.207930e+01
56	-7.582072e+01
57	-7.619116e+01
58	-7.169930e+01
59	-7.229596e+01
60	-7.254288e+01
61	-7.580853e+01
62	-7.521111e+01
63	-7.390090e+01
64	-7.511802e+01
65	-7.199539e+01
66	-7.534643e+01
67	-7.751154e+01
68	-7.534006e+01
69	-7.191090e+01
70	-7.178913e+01
71	-7.627836e+01
72	-7.420716e+01
73	-7.175365e+01
74	-7.482559e+01
75	-7.485035e+01
76	-7.535190e+01
77	-7.129043e+01
78	-6.996003e+01
79	-7.123663e+01
80	-7.047578e+01
81	-6.937494e+01
82	-6.986707e+01
83	-7.212553e+01
84	-7.233033e+01
85	-7.436246e+01
86	-7.280250e+01
87	-7.425276e+01
88	-7.297589e+01
89	-7.259268e+01
90	-7.265235e+01
91	-7.225683e+01
92	-7.247707e+01
93	-7.297886e+01
94	-7.472699e+01
95	-6.796495e+01
96	-7.181131e+01
97	-7.631073e+01
98	-7.246642e+01
99	-7.288727e+01
100	-7.626111e+01
101	-7.349273e+01
102	-7.111982e+01
103	-7.284635e+01
104	-7.176105e+01
105	-7.317558e+01
106	-6.951515e+01
107	-7.147154e+01
108	-7.249107e+01
109	-7.574444e+01
110	-7.235418e+01
111	-7.195713e+01
112	-7.587700e+01
113	-7.198723e+01
114	-7.372556e+01
115	-7.531388e+01
116	-7.412435e+01
117	-7.383975e+01
118	-7.293401e+01
119	-7.342749e+01
120	-7.365115e+01
121	-7.189074e+01
122	-7.351058e+01
123	-7.058671e+01
124	-7.137909e+01
125	-7.363080e+01
126	-7.463691e+01
127	-7.731154e+01
128	-7.434717e+01
129	-7.459881e+01
130	-7.346632e+01
131	-7.335664e+01
132	-6.930614e+01
133	-7.459985e+01
134	-7.431384e+01
135	-7.255974e+01
136	-7.263115e+01
137	-6.932278e+01
138	-7.439506e+01
139	-7.539879e+01
140	-7.503551e+01
141	-7.556076e+01
142	-7.176346e+01
143	-7.518725e+01
144	-6.894756e+01
145	-6.705669e+01
146	-7.073709e+01
147	-7.393942e+01
148	-7.419470e+01
149	-7.207068e+01
150	-6.973057e+01
151	-7.344428e+01
152	-7.638902e+01
153	-7.015185e+01
154	-7.342368e+01
155	-7.385673e+01
156	-7.207783e+01
157	-7.785790e+01
158	-7.499952e+01
159	-7.212564e+01
160	-7.061685e+01
161	-7.438666e+01
162	-7.362693e+01
163	-7.277864e+01
164	-7.597931e+01
165	-7.034907e+01
166	-7.194075e+01
167	-7.036617e+01
168	-7.825876e+01
169	-7.485368e+01
170	-7.228795e+01
171	-7.298277e+01
172	-7.198863e+01
173	-7.520448e+01
174	-7.083309e+01
175	-7.442828e+01
176	-7.416264e+01
177	-7.012767e+01
178	-7.337494e+01
179	-7.140709e+01
180	-7.369788e+01
181	-7.663812e+01
182	-7.130448e+01
183	-7.080713e+01
184	-7.314662e+01
185	-7.050693e+01
186	-7.352417e+01
187	-7.431793e+01
188	-7.284603e+01
