i, epoch, loss, l2_err, h1_err
  0     1 -1.00191e+01 8.46095e-01 8.56367e-01
  1     2 -1.92721e+01 7.71900e-01 7.92951e-01
  2     3 -2.66476e+01 7.00138e-01 7.33652e-01
  3     4 -3.26618e+01 6.30264e-01 6.73617e-01
  4     5 -3.91089e+01 5.63394e-01 6.19203e-01
  5     6 -4.65930e+01 4.99871e-01 5.71464e-01
  6     7 -4.94407e+01 4.40301e-01 5.32676e-01
  7     9 -5.69539e+01 3.35545e-01 4.84960e-01
  8    11 -6.36899e+01 2.54168e-01 4.70366e-01
  9    13 -6.96474e+01 2.04938e-01 4.70632e-01
 10    16 -6.73689e+01 2.08144e-01 4.67870e-01
 11    20 -6.87224e+01 2.72530e-01 4.28505e-01
 12    24 -7.32806e+01 3.00461e-01 3.56041e-01
 13    29 -7.14653e+01 2.55090e-01 2.57791e-01
 14    35 -7.53479e+01 1.34049e-01 1.90531e-01
 15    42 -6.89614e+01 1.17544e-01 2.16444e-01
 16    51 -7.34914e+01 1.27282e-01 1.95654e-01
 17    62 -7.23746e+01 5.34811e-02 1.65769e-01
 18    75 -7.12779e+01 7.61289e-02 1.70693e-01
 19    91 -7.25815e+01 6.28165e-02 1.59434e-01
 20   109 -7.46064e+01 6.24006e-02 1.59860e-01
 21   132 -7.83370e+01 6.15661e-02 1.58732e-01
 22   159 -7.43210e+01 6.13768e-02 1.59013e-01
 23   193 -7.07314e+01 6.17600e-02 1.59320e-01
 24   232 -7.16325e+01 6.21023e-02 1.59516e-01
 25   281 -7.43180e+01 6.18136e-02 1.58817e-01
 26   339 -7.73458e+01 6.25146e-02 1.59253e-01
 27   409 -7.36505e+01 6.15842e-02 1.59219e-01
 28   494 -7.17233e+01 6.29857e-02 1.58551e-01
 29   596 -7.20083e+01 6.04260e-02 1.58840e-01
 30   719 -7.34356e+01 6.19225e-02 1.59749e-01
 31   868 -7.69559e+01 6.13727e-02 1.58376e-01
 32  1048 -7.22152e+01 6.20721e-02 1.59271e-01
 33  1264 -7.10586e+01 6.21854e-02 1.58808e-01
 34  1526 -7.21466e+01 6.19353e-02 1.59269e-01
 35  1842 -7.27183e+01 6.21852e-02 1.59314e-01
 36  2222 -7.25213e+01 6.20030e-02 1.59067e-01
 37  2682 -6.94603e+01 6.19880e-02 1.59189e-01
 38  3237 -7.41243e+01 6.20339e-02 1.59176e-01
 39  3906 -7.30821e+01 6.20224e-02 1.59159e-01
 40  4714 -7.57639e+01 6.20155e-02 1.59154e-01
 41  5689 -7.50929e+01 6.20001e-02 1.59151e-01
 42  6866 -7.50358e+01 6.19952e-02 1.59138e-01
 43  8286 -7.54761e+01 6.20019e-02 1.59132e-01
 44 10000 -7.40114e+01 6.19738e-02 1.59118e-01
