i, epoch, loss, l2_err, h1_err
  0     1 -1.29112e+01 9.55845e-01 1.77133e+00
  1     2 -2.31382e+01 9.39280e-01 2.09951e+00
  2     3 -2.92148e+01 9.23755e-01 2.32760e+00
  3     4 -3.43363e+01 9.08778e-01 2.47245e+00
  4     5 -3.97577e+01 8.94035e-01 2.55667e+00
  5     6 -4.64438e+01 8.79320e-01 2.59543e+00
  6     7 -4.85010e+01 8.64872e-01 2.60421e+00
  7     9 -5.34277e+01 8.37534e-01 2.55624e+00
  8    11 -5.95382e+01 8.11665e-01 2.44507e+00
  9    13 -6.51865e+01 7.86413e-01 2.30752e+00
 10    16 -6.16490e+01 7.49291e-01 2.07712e+00
 11    20 -6.40388e+01 7.05894e-01 1.81191e+00
 12    24 -7.02812e+01 6.66832e-01 1.61608e+00
 13    29 -7.04656e+01 6.12054e-01 1.41995e+00
 14    35 -7.47460e+01 5.32407e-01 1.24406e+00
 15    42 -6.68293e+01 4.32329e-01 9.93723e-01
 16    51 -7.32647e+01 3.21652e-01 6.77309e-01
 17    62 -7.26050e+01 2.15525e-01 4.00742e-01
 18    75 -7.11606e+01 1.30636e-01 2.37787e-01
 19    91 -7.28198e+01 6.20070e-02 1.40954e-01
 20   109 -7.49404e+01 1.84750e-02 1.19316e-01
 21   132 -7.83844e+01 1.01465e-02 1.20833e-01
 22   159 -7.42872e+01 1.07663e-02 1.23074e-01
 23   193 -7.12389e+01 1.08204e-02 1.19238e-01
 24   232 -7.17981e+01 1.11068e-02 1.24761e-01
 25   281 -7.46532e+01 1.13374e-02 1.24752e-01
 26   339 -7.75646e+01 1.20555e-02 1.35500e-01
 27   409 -7.35587e+01 1.20368e-02 1.45942e-01
 28   494 -7.17804e+01 1.16251e-02 1.32291e-01
 29   596 -7.24902e+01 1.23232e-02 1.40729e-01
 30   719 -7.33324e+01 8.20507e-03 9.94683e-02
 31   868 -7.68004e+01 1.10225e-02 1.21199e-01
 32  1048 -7.22908e+01 6.08938e-03 7.09804e-02
 33  1264 -7.11181e+01 4.19109e-03 4.89813e-02
 34  1526 -7.21500e+01 2.82611e-03 3.00416e-02
 35  1842 -7.27175e+01 1.98415e-03 2.10419e-02
 36  2222 -7.30687e+01 1.21753e-03 9.79894e-03
 37  2682 -6.97852e+01 7.49950e-04 7.22218e-03
 38  3237 -7.44798e+01 5.59773e-04 3.97339e-03
 39  3906 -7.28219e+01 5.22533e-04 3.37057e-03
 40  4714 -7.60301e+01 5.08166e-04 3.10559e-03
 41  5689 -7.48538e+01 4.93956e-04 2.77965e-03
 42  6866 -7.57307e+01 4.84040e-04 2.64479e-03
 43  8286 -7.54473e+01 4.72364e-04 2.48256e-03
 44 10000 -7.45224e+01 4.63100e-04 2.33568e-03
