iteration	loss
0	0.000000e+00
1	-1.355726e+01
2	-2.417848e+01
3	-3.131326e+01
4	-3.778270e+01
5	-4.253091e+01
6	-4.561550e+01
7	-4.764957e+01
8	-5.094787e+01
9	-5.245835e+01
10	-5.908820e+01
11	-5.645715e+01
12	-5.917395e+01
13	-6.098363e+01
14	-6.232359e+01
15	-6.312236e+01
16	-6.274919e+01
17	-6.336119e+01
18	-6.765839e+01
19	-6.423709e+01
20	-6.515067e+01
21	-6.393954e+01
22	-7.133361e+01
23	-6.944949e+01
24	-7.156475e+01
25	-6.996385e+01
26	-6.896353e+01
27	-6.733382e+01
28	-6.634228e+01
29	-7.057614e+01
30	-7.142017e+01
31	-7.213397e+01
32	-7.030482e+01
33	-6.702538e+01
34	-6.893464e+01
35	-6.809904e+01
36	-7.140514e+01
37	-7.004280e+01
38	-7.144624e+01
39	-6.828096e+01
40	-6.958624e+01
41	-7.182446e+01
42	-7.025470e+01
43	-7.235879e+01
44	-7.129015e+01
45	-6.633950e+01
46	-7.427832e+01
47	-7.104343e+01
48	-7.278147e+01
49	-7.255039e+01
50	-7.019656e+01
51	-6.764446e+01
52	-6.978112e+01
53	-7.344018e+01
54	-7.404100e+01
55	-7.136184e+01
56	-7.343985e+01
57	-7.038546e+01
58	-7.329530e+01
59	-7.194080e+01
60	-7.390577e+01
61	-6.997417e+01
62	-7.589475e+01
63	-7.299451e+01
64	-7.502947e+01
65	-7.099583e+01
66	-7.251583e+01
67	-7.215267e+01
68	-7.379061e+01
69	-7.460789e+01
70	-7.120660e+01
71	-7.312827e+01
72	-7.401503e+01
73	-7.600344e+01
74	-7.457744e+01
75	-7.238512e+01
76	-7.015892e+01
77	-7.067403e+01
78	-7.565125e+01
79	-7.487635e+01
80	-7.415263e+01
81	-7.045960e+01
82	-7.220191e+01
83	-7.465917e+01
84	-7.321413e+01
85	-7.441343e+01
86	-7.288489e+01
87	-7.710549e+01
88	-7.369750e+01
89	-7.618732e+01
90	-7.576873e+01
91	-7.072176e+01
92	-7.266742e+01
93	-7.045308e+01
94	-7.126496e+01
95	-7.204911e+01
96	-7.185614e+01
97	-7.043003e+01
98	-7.488216e+01
99	-7.264453e+01
100	-7.134342e+01
101	-7.248218e+01
102	-7.211893e+01
103	-7.282227e+01
104	-7.459327e+01
105	-7.440929e+01
106	-7.274847e+01
107	-7.190071e+01
108	-7.214396e+01
109	-7.137988e+01
110	-7.085652e+01
111	-6.843910e+01
112	-7.214838e+01
113	-7.029020e+01
114	-7.446127e+01
115	-7.584904e+01
116	-7.356447e+01
117	-7.249687e+01
118	-7.146837e+01
119	-7.398821e+01
120	-7.718006e+01
121	-7.651592e+01
122	-7.305133e+01
123	-6.920837e+01
124	-7.421517e+01
125	-7.242288e+01
126	-7.312826e+01
127	-7.323293e+01
128	-7.635643e+01
129	-7.265723e+01
130	-7.241288e+01
131	-7.494156e+01
132	-7.177440e+01
133	-7.046987e+01
134	-7.851299e+01
135	-7.563672e+01
136	-7.280691e+01
137	-7.420538e+01
138	-7.169045e+01
139	-7.764759e+01
140	-7.834453e+01
141	-7.224760e+01
142	-7.432273e+01
143	-7.298056e+01
144	-6.941315e+01
145	-7.385731e+01
146	-7.307711e+01
147	-6.987961e+01
148	-7.472310e+01
149	-7.210504e+01
150	-7.125914e+01
151	-7.254130e+01
152	-7.212412e+01
153	-7.178070e+01
154	-7.428024e+01
155	-7.205177e+01
156	-7.391759e+01
157	-7.360827e+01
158	-7.169391e+01
159	-7.178815e+01
160	-7.575508e+01
161	-7.206621e+01
162	-7.119556e+01
163	-7.457279e+01
164	-7.279134e+01
165	-7.589262e+01
166	-7.600496e+01
167	-7.090872e+01
168	-7.317453e+01
169	-7.121190e+01
170	-7.143775e+01
171	-7.322108e+01
172	-7.484501e+01
173	-7.612069e+01
174	-7.429596e+01
175	-7.063804e+01
176	-7.347963e+01
177	-7.541275e+01
178	-7.424386e+01
179	-7.281285e+01
180	-7.266797e+01
181	-7.434897e+01
182	-7.412256e+01
183	-7.341063e+01
184	-7.074059e+01
185	-7.420856e+01
186	-7.400646e+01
187	-7.666273e+01
188	-7.416381e+01
189	-6.956645e+01
190	-7.524595e+01
191	-7.071395e+01
192	-7.309885e+01
193	-7.336836e+01
194	-7.230397e+01
195	-7.271970e+01
196	-7.342596e+01
197	-7.250124e+01
198	-7.355899e+01
199	-7.376271e+01
200	-7.293884e+01
201	-7.363691e+01
202	-7.203198e+01
203	-7.406736e+01
204	-7.470882e+01
205	-7.219219e+01
206	-7.160961e+01
207	-7.106743e+01
208	-7.455503e+01
209	-7.338148e+01
210	-7.299140e+01
211	-7.261038e+01
212	-7.471464e+01
213	-7.084630e+01
214	-7.552322e+01
215	-7.233783e+01
216	-7.541249e+01
217	-7.743432e+01
218	-7.013012e+01
219	-7.259122e+01
220	-7.478017e+01
221	-6.992575e+01
222	-7.408713e+01
223	-7.290196e+01
224	-7.359223e+01
225	-7.526521e+01
226	-7.140448e+01
227	-7.223452e+01
228	-7.282350e+01
229	-7.092191e+01
230	-7.368060e+01
231	-7.075925e+01
232	-7.582834e+01
233	-7.488680e+01
234	-7.149652e+01
235	-7.338923e+01
236	-7.468406e+01
237	-7.460872e+01
238	-7.292704e+01
239	-7.261645e+01
240	-6.834784e+01
241	-7.184445e+01
242	-7.222961e+01
243	-7.102248e+01
244	-7.371245e+01
245	-7.346982e+01
246	-7.439778e+01
247	-7.543966e+01
248	-7.012085e+01
249	-7.451627e+01
250	-7.646492e+01
251	-7.233487e+01
252	-7.026270e+01
253	-7.345158e+01
254	-7.428594e+01
255	-7.290413e+01
256	-7.189112e+01
257	-7.416371e+01
258	-7.214936e+01
259	-7.153265e+01
260	-7.131599e+01
261	-7.495293e+01
262	-7.135736e+01
263	-7.600198e+01
264	-7.521125e+01
265	-7.212736e+01
266	-7.510278e+01
267	-7.062772e+01
268	-7.445337e+01
269	-7.088076e+01
270	-7.469968e+01
271	-7.040084e+01
272	-7.131285e+01
273	-7.005168e+01
274	-6.854337e+01
275	-7.441035e+01
276	-7.229416e+01
277	-7.512280e+01
278	-7.346595e+01
279	-7.405816e+01
280	-7.476382e+01
281	-7.040491e+01
282	-7.374477e+01
283	-7.305971e+01
284	-7.174188e+01
285	-6.964857e+01
286	-7.390634e+01
