i, epoch, loss, l2_err, h1_err
  0     1 -1.36044e+01 9.64376e-01 2.01465e+00
  1     2 -2.43103e+01 9.52441e-01 2.40727e+00
  2     3 -2.97941e+01 9.41125e-01 2.72216e+00
  3     4 -3.65397e+01 9.30043e-01 2.92628e+00
  4     5 -4.10181e+01 9.18535e-01 3.03722e+00
  5     6 -4.47004e+01 9.06817e-01 3.09317e+00
  6     7 -5.00835e+01 8.95212e-01 3.11632e+00
  7     9 -5.34957e+01 8.72684e-01 3.06780e+00
  8    11 -5.87398e+01 8.50841e-01 2.91850e+00
  9    13 -5.91387e+01 8.29652e-01 2.73261e+00
 10    16 -6.38553e+01 8.00224e-01 2.43475e+00
 11    20 -6.79515e+01 7.67024e-01 2.07999e+00
 12    24 -6.72575e+01 7.35260e-01 1.83799e+00
 13    29 -7.05100e+01 6.86638e-01 1.63824e+00
 14    35 -7.08218e+01 6.15277e-01 1.45184e+00
 15    42 -7.58028e+01 5.22339e-01 1.21359e+00
 16    51 -7.23109e+01 4.09618e-01 8.84926e-01
 17    62 -7.24358e+01 2.94796e-01 5.77344e-01
 18    75 -7.77025e+01 1.95125e-01 3.56992e-01
 19    91 -7.42270e+01 1.11745e-01 2.23258e-01
 20   109 -7.42779e+01 5.37962e-02 1.69431e-01
 21   132 -7.00420e+01 1.83777e-02 1.63367e-01
 22   159 -7.44431e+01 1.16284e-02 1.61730e-01
 23   193 -7.58694e+01 1.10729e-02 1.70795e-01
 24   232 -7.44144e+01 1.11500e-02 1.70142e-01
 25   281 -7.26833e+01 1.12367e-02 1.70343e-01
 26   339 -7.22321e+01 1.14637e-02 1.64192e-01
 27   409 -7.02445e+01 1.19818e-02 1.67463e-01
 28   494 -7.38584e+01 1.24782e-02 1.89368e-01
 29   596 -7.62580e+01 8.75182e-03 1.26284e-01
 30   719 -7.17911e+01 9.11825e-03 1.39993e-01
 31   868 -7.06941e+01 6.86480e-03 1.03721e-01
 32  1048 -7.16041e+01 4.93454e-03 7.25436e-02
 33  1264 -7.07174e+01 3.35909e-03 5.17337e-02
 34  1526 -7.26121e+01 2.82844e-03 4.14407e-02
 35  1842 -7.51108e+01 1.88846e-03 2.58275e-02
 36  2222 -7.38857e+01 1.09670e-03 1.46868e-02
 37  2682 -7.14915e+01 6.55853e-04 7.29241e-03
 38  3237 -7.35664e+01 5.18582e-04 5.06995e-03
 39  3906 -7.32527e+01 4.88560e-04 4.35527e-03
 40  4714 -7.50212e+01 4.72328e-04 3.94695e-03
 41  5689 -7.66662e+01 4.57845e-04 3.65586e-03
 42  6866 -7.32186e+01 4.42017e-04 3.30451e-03
 43  8286 -7.51888e+01 4.22666e-04 2.87317e-03
 44 10000 -7.29514e+01 4.08685e-04 2.60133e-03
