i, epoch, loss, l2_err, h1_err
  0     1 -1.42048e+01 9.67121e-01 2.16321e+00
  1     2 -2.46819e+01 9.57165e-01 2.61042e+00
  2     3 -3.31685e+01 9.47300e-01 2.97415e+00
  3     4 -3.64719e+01 9.37622e-01 3.20837e+00
  4     5 -4.18199e+01 9.27509e-01 3.34117e+00
  5     6 -4.30467e+01 9.17144e-01 3.41525e+00
  6     7 -4.44743e+01 9.06724e-01 3.43823e+00
  7     9 -5.19479e+01 8.87141e-01 3.35403e+00
  8    11 -5.40375e+01 8.68748e-01 3.15963e+00
  9    13 -5.72212e+01 8.51068e-01 2.94236e+00
 10    16 -6.19135e+01 8.24573e-01 2.61505e+00
 11    20 -6.09241e+01 7.92784e-01 2.21304e+00
 12    24 -6.83290e+01 7.64565e-01 1.93287e+00
 13    29 -7.10083e+01 7.22937e-01 1.70825e+00
 14    35 -6.72370e+01 6.62568e-01 1.52138e+00
 15    42 -6.92395e+01 5.81697e-01 1.33265e+00
 16    51 -6.72829e+01 4.76561e-01 1.05319e+00
 17    62 -7.36354e+01 3.60858e-01 7.36888e-01
 18    75 -7.22113e+01 2.53406e-01 4.77348e-01
 19    91 -7.07009e+01 1.60078e-01 3.09643e-01
 20   109 -7.15335e+01 8.86794e-02 2.25099e-01
 21   132 -7.28787e+01 3.56408e-02 1.84092e-01
 22   159 -7.03226e+01 1.46992e-02 1.91357e-01
 23   193 -7.40871e+01 1.15686e-02 1.93126e-01
 24   232 -7.51608e+01 1.29426e-02 2.02467e-01
 25   281 -7.41125e+01 1.19941e-02 1.94315e-01
 26   339 -7.53973e+01 1.23674e-02 2.04517e-01
 27   409 -7.13273e+01 8.67903e-03 1.37545e-01
 28   494 -7.75156e+01 9.38449e-03 1.50848e-01
 29   596 -7.22222e+01 9.46989e-03 1.51445e-01
 30   719 -7.44967e+01 9.83702e-03 1.57240e-01
 31   868 -7.49780e+01 6.60034e-03 1.15889e-01
 32  1048 -7.59837e+01 4.88865e-03 7.94901e-02
 33  1264 -6.89693e+01 3.56564e-03 5.54173e-02
 34  1526 -7.05081e+01 2.57691e-03 4.07067e-02
 35  1842 -7.45909e+01 1.40505e-03 2.26703e-02
 36  2222 -7.45673e+01 9.33117e-04 1.40569e-02
 37  2682 -7.39052e+01 5.81082e-04 8.16772e-03
 38  3237 -7.32010e+01 4.47315e-04 5.71543e-03
 39  3906 -7.63139e+01 4.20709e-04 5.19920e-03
 40  4714 -7.33274e+01 4.00927e-04 4.80084e-03
 41  5689 -7.30874e+01 3.81045e-04 4.36239e-03
 42  6866 -7.52367e+01 3.59395e-04 3.93110e-03
 43  8286 -7.33768e+01 3.40596e-04 3.58313e-03
 44 10000 -7.55930e+01 3.28171e-04 3.41308e-03
