i, epoch, loss, l2_err, h1_err
  0     1 -9.91250e+00 8.46164e-01 8.56438e-01
  1     2 -1.81908e+01 7.71802e-01 7.91480e-01
  2     3 -2.61481e+01 6.99575e-01 7.30139e-01
  3     4 -3.45233e+01 6.29672e-01 6.72681e-01
  4     5 -4.01034e+01 5.62427e-01 6.19561e-01
  5     6 -4.70641e+01 4.98430e-01 5.72781e-01
  6     7 -5.05153e+01 4.38380e-01 5.34585e-01
  7     9 -5.94609e+01 3.32099e-01 4.86522e-01
  8    11 -6.17055e+01 2.51356e-01 4.71745e-01
  9    13 -6.37396e+01 2.05443e-01 4.73405e-01
 10    16 -6.97562e+01 2.11296e-01 4.73440e-01
 11    20 -7.30008e+01 2.73324e-01 4.34285e-01
 12    24 -7.23367e+01 2.98845e-01 3.55649e-01
 13    29 -7.23187e+01 2.52633e-01 2.53465e-01
 14    35 -7.12834e+01 1.33148e-01 1.94214e-01
 15    42 -7.15199e+01 1.19547e-01 2.20856e-01
 16    51 -7.20050e+01 1.26261e-01 1.93410e-01
 17    62 -7.12127e+01 5.38743e-02 1.66499e-01
 18    75 -7.28458e+01 7.56359e-02 1.70854e-01
 19    91 -7.46569e+01 6.24954e-02 1.59299e-01
 20   109 -7.30024e+01 6.29153e-02 1.60380e-01
 21   132 -7.27246e+01 6.17314e-02 1.58963e-01
 22   159 -7.36950e+01 6.25368e-02 1.58920e-01
 23   193 -7.07164e+01 6.21221e-02 1.58817e-01
 24   232 -7.16877e+01 6.30043e-02 1.59830e-01
 25   281 -7.29696e+01 6.16418e-02 1.58811e-01
 26   339 -7.39464e+01 6.27065e-02 1.59478e-01
 27   409 -7.14935e+01 6.18083e-02 1.59347e-01
 28   494 -7.27160e+01 6.25192e-02 1.59522e-01
 29   596 -6.96158e+01 6.13118e-02 1.58455e-01
 30   719 -6.86210e+01 6.21757e-02 1.58932e-01
 31   868 -7.16999e+01 6.16151e-02 1.58848e-01
 32  1048 -7.30978e+01 6.19861e-02 1.59123e-01
 33  1264 -7.59836e+01 6.18235e-02 1.58986e-01
 34  1526 -7.47183e+01 6.18908e-02 1.59078e-01
 35  1842 -6.80244e+01 6.19766e-02 1.59193e-01
 36  2222 -7.68112e+01 6.18755e-02 1.59047e-01
 37  2682 -7.56901e+01 6.19868e-02 1.59110e-01
 38  3237 -7.49451e+01 6.20086e-02 1.59117e-01
 39  3906 -7.11657e+01 6.19991e-02 1.59112e-01
 40  4714 -7.74344e+01 6.19938e-02 1.59105e-01
 41  5689 -7.81406e+01 6.19865e-02 1.59103e-01
 42  6866 -7.20671e+01 6.19557e-02 1.59083e-01
 43  8286 -7.28506e+01 6.19494e-02 1.59091e-01
 44 10000 -7.41576e+01 6.19682e-02 1.59100e-01
