i, epoch, loss, l2_err, h1_err
  0     1 -1.34187e+01 9.60640e-01 1.91019e+00
  1     2 -2.38969e+01 9.47234e-01 2.28128e+00
  2     3 -2.98127e+01 9.34275e-01 2.54658e+00
  3     4 -3.44282e+01 9.21027e-01 2.70801e+00
  4     5 -4.01374e+01 9.07750e-01 2.79433e+00
  5     6 -4.66973e+01 8.94600e-01 2.83497e+00
  6     7 -4.79532e+01 8.81792e-01 2.84893e+00
  7     9 -5.28421e+01 8.57450e-01 2.79745e+00
  8    11 -5.78984e+01 8.34144e-01 2.67198e+00
  9    13 -6.47777e+01 8.11361e-01 2.52062e+00
 10    16 -6.15973e+01 7.77835e-01 2.27210e+00
 11    20 -6.39356e+01 7.38167e-01 1.96310e+00
 12    24 -6.96749e+01 7.01150e-01 1.74315e+00
 13    29 -6.99971e+01 6.50886e-01 1.53338e+00
 14    35 -7.41375e+01 5.79568e-01 1.35567e+00
 15    42 -6.78037e+01 4.86155e-01 1.12299e+00
 16    51 -7.31969e+01 3.72968e-01 7.94196e-01
 17    62 -7.19674e+01 2.61879e-01 5.05850e-01
 18    75 -7.19379e+01 1.69253e-01 3.09393e-01
 19    91 -7.28390e+01 9.30656e-02 1.88143e-01
 20   109 -7.48746e+01 3.78484e-02 1.45181e-01
 21   132 -7.81492e+01 1.22614e-02 1.39092e-01
 22   159 -7.44349e+01 1.11603e-02 1.43935e-01
 23   193 -7.03745e+01 1.10299e-02 1.38604e-01
 24   232 -7.13083e+01 1.20977e-02 1.53523e-01
 25   281 -7.48858e+01 1.19363e-02 1.53512e-01
 26   339 -7.71128e+01 1.18566e-02 1.47808e-01
 27   409 -7.37086e+01 1.19196e-02 1.62114e-01
 28   494 -7.19992e+01 1.17514e-02 1.51033e-01
 29   596 -7.18458e+01 1.24394e-02 1.56790e-01
 30   719 -7.43899e+01 8.68353e-03 1.17901e-01
 31   868 -7.69539e+01 1.06834e-02 1.29508e-01
 32  1048 -7.21613e+01 5.98744e-03 8.26912e-02
 33  1264 -7.10301e+01 4.23128e-03 5.68548e-02
 34  1526 -7.21913e+01 2.93177e-03 3.71725e-02
 35  1842 -7.32219e+01 1.95933e-03 2.25382e-02
 36  2222 -7.29357e+01 1.17873e-03 1.12485e-02
 37  2682 -6.90721e+01 8.12411e-04 8.46744e-03
 38  3237 -7.38313e+01 6.17874e-04 4.48643e-03
 39  3906 -7.41613e+01 5.82167e-04 3.77529e-03
 40  4714 -7.56981e+01 5.68419e-04 3.45676e-03
 41  5689 -7.54137e+01 5.55183e-04 3.08711e-03
 42  6866 -7.56248e+01 5.46287e-04 2.95612e-03
 43  8286 -7.49949e+01 5.35194e-04 2.76421e-03
 44 10000 -7.39238e+01 5.26003e-04 2.56243e-03
