i, epoch, loss, l2_err, h1_err
  0     1 -1.24390e+01 9.50161e-01 1.62043e+00
  1     2 -2.19460e+01 9.30725e-01 1.91590e+00
  2     3 -2.86388e+01 9.12903e-01 2.11492e+00
  3     4 -3.35741e+01 8.95831e-01 2.23795e+00
  4     5 -3.94141e+01 8.78725e-01 2.30801e+00
  5     6 -4.62014e+01 8.61985e-01 2.34060e+00
  6     7 -4.78237e+01 8.45645e-01 2.34800e+00
  7     9 -5.40112e+01 8.14970e-01 2.30311e+00
  8    11 -6.02623e+01 7.86622e-01 2.20539e+00
  9    13 -6.59404e+01 7.58772e-01 2.08892e+00
 10    16 -6.35154e+01 7.16608e-01 1.88749e+00
 11    20 -6.47511e+01 6.66369e-01 1.65480e+00
 12    24 -7.06318e+01 6.22371e-01 1.46425e+00
 13    29 -7.06304e+01 5.62186e-01 1.28661e+00
 14    35 -7.50125e+01 4.76987e-01 1.11774e+00
 15    42 -6.82749e+01 3.71611e-01 8.46789e-01
 16    51 -7.31370e+01 2.63252e-01 5.65426e-01
 17    62 -7.19215e+01 1.66938e-01 3.05492e-01
 18    75 -7.19668e+01 9.11199e-02 1.78113e-01
 19    91 -7.26951e+01 3.05255e-02 9.50406e-02
 20   109 -7.47970e+01 9.15732e-03 9.07813e-02
 21   132 -7.86817e+01 1.02808e-02 9.63046e-02
 22   159 -7.42608e+01 1.08302e-02 1.01659e-01
 23   193 -7.10578e+01 9.51079e-03 9.28615e-02
 24   232 -7.17325e+01 1.11567e-02 1.03248e-01
 25   281 -7.43601e+01 1.09455e-02 1.03743e-01
 26   339 -7.75992e+01 1.14346e-02 1.13045e-01
 27   409 -7.38512e+01 1.13049e-02 1.09300e-01
 28   494 -7.14700e+01 1.17617e-02 1.13624e-01
 29   596 -7.20945e+01 1.17913e-02 1.09572e-01
 30   719 -7.37403e+01 7.65156e-03 8.12531e-02
 31   868 -7.71462e+01 1.04663e-02 1.01681e-01
 32  1048 -7.24184e+01 9.57736e-03 8.77211e-02
 33  1264 -7.12742e+01 6.32316e-03 5.98743e-02
 34  1526 -7.22806e+01 3.79886e-03 3.48839e-02
 35  1842 -7.27744e+01 2.63339e-03 2.57393e-02
 36  2222 -7.19747e+01 1.31980e-03 1.13516e-02
 37  2682 -6.88753e+01 6.89689e-04 6.91511e-03
 38  3237 -7.41926e+01 4.38117e-04 4.10485e-03
 39  3906 -7.30148e+01 3.60672e-04 3.24321e-03
 40  4714 -7.57282e+01 3.38757e-04 2.99485e-03
 41  5689 -7.47919e+01 3.16634e-04 2.73364e-03
 42  6866 -7.52254e+01 3.02994e-04 2.63616e-03
 43  8286 -7.56323e+01 2.86206e-04 2.46682e-03
 44 10000 -7.40770e+01 2.73902e-04 2.35703e-03
