i, epoch, loss, l2_err, h1_err
  0     1 -1.24847e+01 9.56033e-01 1.75703e+00
  1     2 -2.26030e+01 9.39749e-01 2.07303e+00
  2     3 -2.84075e+01 9.24525e-01 2.30342e+00
  3     4 -3.43380e+01 9.09581e-01 2.45936e+00
  4     5 -3.94657e+01 8.94597e-01 2.55211e+00
  5     6 -4.40734e+01 8.79714e-01 2.60363e+00
  6     7 -4.98369e+01 8.64968e-01 2.62767e+00
  7     9 -5.44271e+01 8.36656e-01 2.59906e+00
  8    11 -6.09071e+01 8.10278e-01 2.48774e+00
  9    13 -6.04194e+01 7.85458e-01 2.33662e+00
 10    16 -6.55304e+01 7.50647e-01 2.08073e+00
 11    20 -6.97693e+01 7.08650e-01 1.80593e+00
 12    24 -6.85967e+01 6.66611e-01 1.60544e+00
 13    29 -7.04308e+01 6.07378e-01 1.41697e+00
 14    35 -7.07050e+01 5.22762e-01 1.25018e+00
 15    42 -7.72134e+01 4.18714e-01 9.79372e-01
 16    51 -7.24804e+01 3.06878e-01 6.53852e-01
 17    62 -7.26772e+01 2.02035e-01 3.68522e-01
 18    75 -7.81053e+01 1.18651e-01 2.28552e-01
 19    91 -7.34046e+01 5.24310e-02 1.32556e-01
 20   109 -7.39503e+01 1.48038e-02 1.18020e-01
 21   132 -6.89564e+01 9.74441e-03 1.14763e-01
 22   159 -7.43092e+01 1.14771e-02 1.32097e-01
 23   193 -7.55733e+01 9.59741e-03 9.84042e-02
 24   232 -7.41562e+01 1.07654e-02 1.27761e-01
 25   281 -7.28740e+01 1.10600e-02 1.27647e-01
 26   339 -7.26741e+01 1.04360e-02 1.16845e-01
 27   409 -7.04950e+01 1.11601e-02 1.30686e-01
 28   494 -7.41899e+01 1.11947e-02 1.24496e-01
 29   596 -7.54374e+01 9.40889e-03 1.06869e-01
 30   719 -7.23043e+01 7.93790e-03 9.86754e-02
 31   868 -7.10144e+01 6.98119e-03 7.98780e-02
 32  1048 -7.17961e+01 4.92753e-03 5.89951e-02
 33  1264 -6.97742e+01 4.64992e-03 5.59631e-02
 34  1526 -7.20785e+01 5.14031e-03 5.77898e-02
 35  1842 -7.54122e+01 2.81020e-03 3.06241e-02
 36  2222 -7.43213e+01 1.92112e-03 2.13175e-02
 37  2682 -7.16404e+01 7.87005e-04 9.06668e-03
 38  3237 -7.34388e+01 4.35109e-04 4.36655e-03
 39  3906 -7.39832e+01 3.34412e-04 3.08077e-03
 40  4714 -7.43392e+01 3.16219e-04 2.83780e-03
 41  5689 -7.69131e+01 2.94657e-04 2.54140e-03
 42  6866 -7.31316e+01 2.79099e-04 2.41249e-03
 43  8286 -7.60626e+01 2.62940e-04 2.20880e-03
 44 10000 -7.23321e+01 2.48981e-04 2.16175e-03
