i, epoch, loss, l2_err, h1_err
  0     1 -1.06367e+01 9.32142e-01 1.27748e+00
  1     2 -2.01693e+01 9.05312e-01 1.48405e+00
  2     3 -2.64948e+01 8.80731e-01 1.63639e+00
  3     4 -3.29257e+01 8.56871e-01 1.73208e+00
  4     5 -3.91454e+01 8.33971e-01 1.77985e+00
  5     6 -4.34883e+01 8.11752e-01 1.79916e+00
  6     7 -4.98368e+01 7.89739e-01 1.80045e+00
  7     9 -5.59361e+01 7.45469e-01 1.76710e+00
  8    11 -6.33255e+01 7.01333e-01 1.69405e+00
  9    13 -6.30688e+01 6.59010e-01 1.59433e+00
 10    16 -6.89832e+01 6.02444e-01 1.42770e+00
 11    20 -7.21915e+01 5.41215e-01 1.22728e+00
 12    24 -7.03841e+01 4.88286e-01 1.08627e+00
 13    29 -7.16039e+01 4.08680e-01 9.44579e-01
 14    35 -7.16969e+01 3.03102e-01 7.46065e-01
 15    42 -7.74765e+01 2.16998e-01 5.40693e-01
 16    51 -7.26381e+01 1.33009e-01 2.84868e-01
 17    62 -7.22433e+01 5.90557e-02 1.59984e-01
 18    75 -7.81920e+01 1.49058e-02 9.01955e-02
 19    91 -7.43052e+01 1.99218e-02 8.05925e-02
 20   109 -7.40463e+01 8.73945e-03 5.85539e-02
 21   132 -6.93762e+01 7.68865e-03 5.25720e-02
 22   159 -7.44572e+01 8.89678e-03 6.31260e-02
 23   193 -7.59050e+01 1.03536e-02 7.22730e-02
 24   232 -7.42357e+01 9.43082e-03 6.85607e-02
 25   281 -7.28441e+01 6.21403e-03 4.11467e-02
 26   339 -7.21389e+01 7.14263e-03 4.82026e-02
 27   409 -6.98622e+01 5.43669e-03 3.77804e-02
 28   494 -7.35174e+01 8.11453e-03 6.07356e-02
 29   596 -7.61831e+01 5.09906e-03 3.35377e-02
 30   719 -7.27751e+01 5.56209e-03 3.89507e-02
 31   868 -7.07586e+01 4.74339e-03 3.10165e-02
 32  1048 -7.09183e+01 3.14360e-03 2.41901e-02
 33  1264 -7.06504e+01 2.87231e-03 1.97987e-02
 34  1526 -7.24985e+01 2.45496e-03 1.88986e-02
 35  1842 -7.54261e+01 1.71508e-03 1.16344e-02
 36  2222 -7.37575e+01 1.02997e-03 7.70148e-03
 37  2682 -7.13964e+01 5.72735e-04 4.88426e-03
 38  3237 -7.34812e+01 4.44536e-04 4.61923e-03
 39  3906 -7.42487e+01 4.19503e-04 4.51207e-03
 40  4714 -7.54935e+01 4.06884e-04 4.44951e-03
 41  5689 -7.66920e+01 3.90889e-04 4.34376e-03
 42  6866 -7.33678e+01 3.77797e-04 4.29139e-03
 43  8286 -7.50738e+01 3.61790e-04 4.26154e-03
 44 10000 -7.23018e+01 3.49006e-04 4.22541e-03
