i, epoch, loss, l2_err, h1_err
  0     1 -1.05970e+01 9.31164e-01 1.27869e+00
  1     2 -2.07265e+01 9.04643e-01 1.48629e+00
  2     3 -2.74280e+01 8.80540e-01 1.63843e+00
  3     4 -3.40739e+01 8.57412e-01 1.73905e+00
  4     5 -4.03315e+01 8.34901e-01 1.79068e+00
  5     6 -4.34561e+01 8.12932e-01 1.80736e+00
  6     7 -4.78733e+01 7.91054e-01 1.80071e+00
  7     9 -5.47463e+01 7.47198e-01 1.74724e+00
  8    11 -5.90441e+01 7.02640e-01 1.66256e+00
  9    13 -6.44330e+01 6.59666e-01 1.56700e+00
 10    16 -6.73965e+01 6.01952e-01 1.41450e+00
 11    20 -6.76012e+01 5.40671e-01 1.22094e+00
 12    24 -7.11870e+01 4.88115e-01 1.08171e+00
 13    29 -6.96558e+01 4.08309e-01 9.29755e-01
 14    35 -7.30913e+01 3.03598e-01 7.37115e-01
 15    42 -7.37079e+01 2.17069e-01 5.44673e-01
 16    51 -7.66087e+01 1.32127e-01 2.89413e-01
 17    62 -7.39614e+01 5.76364e-02 1.56296e-01
 18    75 -7.41551e+01 1.36118e-02 7.96913e-02
 19    91 -7.75334e+01 1.93221e-02 6.75182e-02
 20   109 -7.50081e+01 9.80259e-03 5.77602e-02
 21   132 -7.19652e+01 8.97240e-03 6.00482e-02
 22   159 -7.73287e+01 8.26393e-03 6.03781e-02
 23   193 -7.17031e+01 8.64126e-03 6.40119e-02
 24   232 -7.43959e+01 9.79583e-03 6.17463e-02
 25   281 -7.43560e+01 9.08078e-03 6.24193e-02
 26   339 -7.43848e+01 6.05915e-03 4.01474e-02
 27   409 -7.65540e+01 7.15936e-03 5.13145e-02
 28   494 -7.53715e+01 7.83803e-03 5.44639e-02
 29   596 -6.93840e+01 5.71343e-03 4.12342e-02
 30   719 -7.11328e+01 5.66691e-03 3.98541e-02
 31   868 -7.29544e+01 4.66649e-03 2.97623e-02
 32  1048 -7.40855e+01 3.24214e-03 2.11094e-02
 33  1264 -7.65339e+01 3.69404e-03 2.06372e-02
 34  1526 -7.61456e+01 1.59589e-03 1.06874e-02
 35  1842 -7.17011e+01 1.64778e-03 1.08652e-02
 36  2222 -7.50919e+01 9.25903e-04 6.79623e-03
 37  2682 -7.28852e+01 5.97462e-04 5.17814e-03
 38  3237 -7.39053e+01 5.39008e-04 4.80714e-03
 39  3906 -7.18592e+01 5.15068e-04 4.69525e-03
 40  4714 -7.38208e+01 4.97807e-04 4.62077e-03
 41  5689 -7.07578e+01 4.79504e-04 4.54739e-03
 42  6866 -7.16434e+01 4.59594e-04 4.46552e-03
 43  8286 -7.20229e+01 4.42296e-04 4.41244e-03
 44 10000 -7.45874e+01 4.30805e-04 4.34810e-03
