i, epoch, loss, l2_err, h1_err
  0     1 -1.44100e+01 9.67455e-01 2.16173e+00
  1     2 -2.60467e+01 9.57131e-01 2.60621e+00
  2     3 -3.17941e+01 9.46884e-01 2.94723e+00
  3     4 -3.55845e+01 9.36421e-01 3.15314e+00
  4     5 -4.06902e+01 9.26068e-01 3.26821e+00
  5     6 -4.79166e+01 9.15919e-01 3.33031e+00
  6     7 -4.74396e+01 9.05974e-01 3.35694e+00
  7     9 -5.23540e+01 8.86739e-01 3.30307e+00
  8    11 -5.71909e+01 8.67666e-01 3.14848e+00
  9    13 -6.28150e+01 8.48640e-01 2.96166e+00
 10    16 -5.91962e+01 8.20070e-01 2.64421e+00
 11    20 -6.07643e+01 7.86110e-01 2.26570e+00
 12    24 -6.84258e+01 7.55716e-01 1.96673e+00
 13    29 -6.82483e+01 7.14292e-01 1.71114e+00
 14    35 -7.32550e+01 6.53103e-01 1.49647e+00
 15    42 -6.55186e+01 5.73515e-01 1.30589e+00
 16    51 -7.28967e+01 4.68710e-01 1.02278e+00
 17    62 -7.17748e+01 3.54883e-01 7.25813e-01
 18    75 -7.11194e+01 2.50313e-01 4.76049e-01
 19    91 -7.17060e+01 1.58807e-01 3.10277e-01
 20   109 -7.55238e+01 8.87672e-02 2.17800e-01
 21   132 -7.84758e+01 3.62076e-02 1.78008e-01
 22   159 -7.34872e+01 1.49615e-02 1.86792e-01
 23   193 -7.05894e+01 1.17582e-02 1.87473e-01
 24   232 -7.22445e+01 1.30440e-02 2.11858e-01
 25   281 -7.44168e+01 1.14782e-02 1.85611e-01
 26   339 -7.76753e+01 1.18934e-02 1.96593e-01
 27   409 -7.32083e+01 1.25355e-02 2.02716e-01
 28   494 -7.17113e+01 1.24501e-02 2.02855e-01
 29   596 -7.16077e+01 1.20587e-02 1.91264e-01
 30   719 -7.34415e+01 9.15379e-03 1.50574e-01
 31   868 -7.69460e+01 1.08700e-02 1.65765e-01
 32  1048 -7.23717e+01 9.91102e-03 1.67202e-01
 33  1264 -7.13226e+01 6.39684e-03 1.08031e-01
 34  1526 -7.19334e+01 3.90276e-03 6.21241e-02
 35  1842 -7.26353e+01 2.56006e-03 3.81420e-02
 36  2222 -7.19668e+01 1.48630e-03 2.08706e-02
 37  2682 -7.01986e+01 9.51712e-04 1.39790e-02
 38  3237 -7.45093e+01 6.34831e-04 7.11751e-03
 39  3906 -7.27503e+01 5.56311e-04 4.98571e-03
 40  4714 -7.61755e+01 5.39961e-04 4.50492e-03
 41  5689 -7.52422e+01 5.25728e-04 4.07008e-03
 42  6866 -7.54034e+01 5.15328e-04 3.80576e-03
 43  8286 -7.54728e+01 5.04467e-04 3.56857e-03
 44 10000 -7.35360e+01 4.93876e-04 3.22651e-03
