i, epoch, loss, l2_err, h1_err
  0     1 -1.00779e+01 8.96060e-01 9.84935e-01
  1     2 -1.88265e+01 8.44905e-01 1.00238e+00
  2     3 -2.70844e+01 7.96967e-01 1.03812e+00
  3     4 -3.38612e+01 7.53126e-01 1.08236e+00
  4     5 -4.03207e+01 7.12520e-01 1.12020e+00
  5     6 -4.48018e+01 6.75537e-01 1.14297e+00
  6     7 -4.70473e+01 6.40667e-01 1.15002e+00
  7     9 -5.62048e+01 5.74133e-01 1.12274e+00
  8    11 -6.40628e+01 5.11408e-01 1.05591e+00
  9    13 -6.64564e+01 4.52801e-01 9.68025e-01
 10    16 -7.07493e+01 3.78486e-01 8.23906e-01
 11    20 -7.14032e+01 3.09723e-01 6.65598e-01
 12    24 -7.37612e+01 2.60433e-01 5.70816e-01
 13    29 -7.15710e+01 1.88225e-01 4.55374e-01
 14    35 -7.19619e+01 1.29366e-01 3.58313e-01
 15    42 -7.32425e+01 7.80093e-02 2.65017e-01
 16    51 -7.39658e+01 6.66984e-02 1.60159e-01
 17    62 -7.06282e+01 5.74977e-02 1.19501e-01
 18    75 -7.42386e+01 1.82784e-02 7.01392e-02
 19    91 -7.19290e+01 1.05285e-02 3.75210e-02
 20   109 -7.22882e+01 9.88450e-03 3.53999e-02
 21   132 -7.51647e+01 1.11272e-02 4.51258e-02
 22   159 -7.29954e+01 9.27852e-03 4.12657e-02
 23   193 -7.46374e+01 9.07611e-03 3.70273e-02
 24   232 -7.06220e+01 5.62084e-03 2.76699e-02
 25   281 -7.12345e+01 7.32303e-03 3.18851e-02
 26   339 -7.23261e+01 1.07002e-02 4.37204e-02
 27   409 -7.03680e+01 6.04223e-03 2.86029e-02
 28   494 -7.29441e+01 7.07148e-03 3.06754e-02
 29   596 -7.26826e+01 5.29881e-03 2.57642e-02
 30   719 -7.40551e+01 5.54983e-03 2.80538e-02
 31   868 -7.03192e+01 5.74575e-03 2.61780e-02
 32  1048 -7.44280e+01 3.42679e-03 2.16196e-02
 33  1264 -7.11843e+01 5.38530e-03 2.58832e-02
 34  1526 -7.34229e+01 4.13097e-03 2.24731e-02
 35  1842 -7.41030e+01 3.26768e-03 2.07872e-02
 36  2222 -6.97920e+01 3.04541e-03 1.98558e-02
 37  2682 -7.35613e+01 2.86147e-03 1.99097e-02
 38  3237 -7.40855e+01 2.83521e-03 1.98694e-02
 39  3906 -7.10246e+01 2.84495e-03 1.98290e-02
 40  4714 -7.08417e+01 2.84285e-03 1.98322e-02
 41  5689 -7.39406e+01 2.84262e-03 1.98440e-02
 42  6866 -7.00643e+01 2.84502e-03 1.98613e-02
 43  8286 -7.60459e+01 2.84701e-03 1.98727e-02
 44 10000 -7.40825e+01 2.84515e-03 1.98550e-02
