i, epoch, loss, l2_err, h1_err
  0     1 -1.13349e+01 9.42817e-01 1.45619e+00
  1     2 -2.07365e+01 9.20800e-01 1.72468e+00
  2     3 -2.82156e+01 9.00405e-01 1.90989e+00
  3     4 -3.42532e+01 8.79913e-01 2.01314e+00
  4     5 -3.99284e+01 8.60150e-01 2.06955e+00
  5     6 -4.52015e+01 8.41050e-01 2.09286e+00
  6     7 -4.90666e+01 8.23044e-01 2.09153e+00
  7     9 -5.49987e+01 7.88907e-01 2.04452e+00
  8    11 -6.07993e+01 7.54863e-01 1.95560e+00
  9    13 -6.05064e+01 7.19738e-01 1.83748e+00
 10    16 -6.68868e+01 6.69267e-01 1.65885e+00
 11    20 -7.34648e+01 6.12932e-01 1.45266e+00
 12    24 -6.86983e+01 5.64600e-01 1.26963e+00
 13    29 -7.11470e+01 4.96986e-01 1.13090e+00
 14    35 -7.08305e+01 4.00477e-01 9.49142e-01
 15    42 -7.33219e+01 2.95641e-01 7.05353e-01
 16    51 -7.04473e+01 1.97227e-01 4.33710e-01
 17    62 -7.21746e+01 1.14002e-01 2.02410e-01
 18    75 -7.37618e+01 4.91604e-02 1.17981e-01
 19    91 -7.81125e+01 1.11130e-02 8.28379e-02
 20   109 -7.44311e+01 1.20815e-02 7.71711e-02
 21   132 -7.57395e+01 8.16053e-03 6.40053e-02
 22   159 -7.45033e+01 1.06464e-02 8.81120e-02
 23   193 -7.18311e+01 9.73115e-03 8.74272e-02
 24   232 -7.40979e+01 1.04899e-02 8.86476e-02
 25   281 -7.30397e+01 1.22466e-02 9.85583e-02
 26   339 -7.15384e+01 1.13570e-02 9.52798e-02
 27   409 -7.34353e+01 1.09935e-02 9.15747e-02
 28   494 -7.17261e+01 7.59306e-03 6.28691e-02
 29   596 -7.26301e+01 8.86108e-03 6.74520e-02
 30   719 -7.54578e+01 6.03547e-03 5.10628e-02
 31   868 -7.12317e+01 6.51255e-03 5.32687e-02
 32  1048 -7.24835e+01 3.71106e-03 3.30006e-02
 33  1264 -7.33890e+01 3.34702e-03 2.90788e-02
 34  1526 -7.50908e+01 2.54227e-03 2.25372e-02
 35  1842 -7.45144e+01 1.65149e-03 1.38707e-02
 36  2222 -7.64965e+01 9.73808e-04 8.78773e-03
 37  2682 -7.68328e+01 5.76018e-04 5.06634e-03
 38  3237 -7.37534e+01 4.16905e-04 3.49803e-03
 39  3906 -7.41977e+01 3.87745e-04 3.26956e-03
 40  4714 -7.60369e+01 3.71688e-04 3.15214e-03
 41  5689 -7.27382e+01 3.51863e-04 3.03306e-03
 42  6866 -7.17483e+01 3.21788e-04 2.90817e-03
 43  8286 -7.22135e+01 3.05830e-04 2.86464e-03
 44 10000 -7.48202e+01 2.92284e-04 2.84165e-03
