i, epoch, loss, l2_err, h1_err
  0     1 -9.21281e+00 8.54118e-01 8.93139e-01
  1     2 -1.83767e+01 7.86868e-01 8.51737e-01
  2     3 -2.49386e+01 7.24894e-01 8.18818e-01
  3     4 -3.20948e+01 6.68810e-01 7.94357e-01
  4     5 -3.88117e+01 6.19739e-01 7.72142e-01
  5     6 -4.38689e+01 5.77174e-01 7.53873e-01
  6     7 -5.12011e+01 5.40621e-01 7.37888e-01
  7     9 -5.80920e+01 4.82788e-01 7.05357e-01
  8    11 -6.56272e+01 4.39700e-01 6.73176e-01
  9    13 -6.59318e+01 4.05756e-01 6.41499e-01
 10    16 -7.05987e+01 3.59888e-01 5.86471e-01
 11    20 -7.34100e+01 2.79406e-01 4.81062e-01
 12    24 -7.12393e+01 1.77415e-01 3.22638e-01
 13    29 -7.26691e+01 1.26543e-01 1.67320e-01
 14    35 -7.22460e+01 1.94309e-01 2.85182e-01
 15    42 -7.74065e+01 1.60158e-01 2.57896e-01
 16    51 -7.32352e+01 3.20046e-02 8.85870e-02
 17    62 -7.23410e+01 6.70553e-02 1.16260e-01
 18    75 -7.82267e+01 1.88932e-02 7.73548e-02
 19    91 -7.40726e+01 2.12040e-02 7.60244e-02
 20   109 -7.40088e+01 1.96143e-02 7.47261e-02
 21   132 -6.91995e+01 1.97387e-02 7.40786e-02
 22   159 -7.43274e+01 2.08875e-02 7.52992e-02
 23   193 -7.58704e+01 1.95007e-02 7.45116e-02
 24   232 -7.40907e+01 1.89543e-02 7.46859e-02
 25   281 -7.29655e+01 2.02716e-02 7.53957e-02
 26   339 -7.24293e+01 1.91409e-02 7.48060e-02
 27   409 -7.03493e+01 1.96597e-02 7.42682e-02
 28   494 -7.36065e+01 1.97169e-02 7.39683e-02
 29   596 -7.59329e+01 1.90677e-02 7.42644e-02
 30   719 -7.26252e+01 1.92893e-02 7.42693e-02
 31   868 -7.08381e+01 1.94386e-02 7.40330e-02
 32  1048 -7.14289e+01 1.94162e-02 7.40779e-02
 33  1264 -7.02567e+01 1.92574e-02 7.41227e-02
 34  1526 -7.24857e+01 1.93106e-02 7.38288e-02
 35  1842 -7.54284e+01 1.93582e-02 7.40708e-02
 36  2222 -7.36401e+01 1.92687e-02 7.39566e-02
 37  2682 -7.12820e+01 1.92734e-02 7.39537e-02
 38  3237 -7.33430e+01 1.92523e-02 7.39841e-02
 39  3906 -7.39092e+01 1.92534e-02 7.39847e-02
 40  4714 -7.50432e+01 1.92530e-02 7.39853e-02
 41  5689 -7.68434e+01 1.92574e-02 7.39905e-02
 42  6866 -7.35886e+01 1.92638e-02 7.40043e-02
 43  8286 -7.52645e+01 1.92583e-02 7.40086e-02
 44 10000 -7.21683e+01 1.92617e-02 7.40099e-02
