i, epoch, loss, l2_err, h1_err
  0     1 -1.39459e+01 9.64869e-01 2.04010e+00
  1     2 -2.49029e+01 9.53406e-01 2.45281e+00
  2     3 -3.10239e+01 9.42258e-01 2.76283e+00
  3     4 -3.49332e+01 9.30715e-01 2.95018e+00
  4     5 -4.02983e+01 9.19050e-01 3.04754e+00
  5     6 -4.73856e+01 9.07457e-01 3.09489e+00
  6     7 -4.74867e+01 8.96053e-01 3.11059e+00
  7     9 -5.27060e+01 8.73771e-01 3.04947e+00
  8    11 -5.72510e+01 8.52130e-01 2.90353e+00
  9    13 -6.39509e+01 8.31185e-01 2.73497e+00
 10    16 -6.08291e+01 8.00750e-01 2.45618e+00
 11    20 -6.24311e+01 7.63903e-01 2.11055e+00
 12    24 -6.85785e+01 7.30481e-01 1.85801e+00
 13    29 -6.91301e+01 6.85500e-01 1.63388e+00
 14    35 -7.40431e+01 6.18575e-01 1.43847e+00
 15    42 -6.72097e+01 5.32787e-01 1.22790e+00
 16    51 -7.29664e+01 4.25945e-01 9.14219e-01
 17    62 -7.15082e+01 3.13222e-01 6.16905e-01
 18    75 -7.08023e+01 2.12753e-01 3.91588e-01
 19    91 -7.24403e+01 1.27355e-01 2.52371e-01
 20   109 -7.50823e+01 6.35797e-02 1.76998e-01
 21   132 -7.88222e+01 2.20757e-02 1.59389e-01
 22   159 -7.36252e+01 1.18886e-02 1.64509e-01
 23   193 -7.05856e+01 1.12477e-02 1.61541e-01
 24   232 -7.19302e+01 1.28078e-02 1.85857e-01
 25   281 -7.38994e+01 1.18009e-02 1.69418e-01
 26   339 -7.79152e+01 8.81215e-03 1.31056e-01
 27   409 -7.42133e+01 8.58777e-03 1.23205e-01
 28   494 -7.20127e+01 8.73388e-03 1.28129e-01
 29   596 -7.29627e+01 8.95694e-03 1.20238e-01
 30   719 -7.33354e+01 6.73223e-03 1.02004e-01
 31   868 -7.77219e+01 6.65972e-03 9.64589e-02
 32  1048 -7.23304e+01 6.29899e-03 9.49863e-02
 33  1264 -7.13578e+01 4.60760e-03 7.05175e-02
 34  1526 -7.17512e+01 2.99462e-03 4.29291e-02
 35  1842 -7.28801e+01 2.01519e-03 2.63619e-02
 36  2222 -7.28410e+01 1.18182e-03 1.29528e-02
 37  2682 -6.97535e+01 8.06023e-04 8.05700e-03
 38  3237 -7.42663e+01 6.75545e-04 5.01282e-03
 39  3906 -7.32144e+01 6.50023e-04 4.30941e-03
 40  4714 -7.67432e+01 6.36924e-04 3.92873e-03
 41  5689 -7.51140e+01 6.24529e-04 3.54461e-03
 42  6866 -7.53402e+01 6.15496e-04 3.37265e-03
 43  8286 -7.55447e+01 6.04725e-04 3.14755e-03
 44 10000 -7.34275e+01 5.95922e-04 2.92940e-03
