i, epoch, loss, l2_err, h1_err
  0     1 -1.04559e+01 9.16467e-01 1.11943e+00
  1     2 -1.99181e+01 8.84743e-01 1.24420e+00
  2     3 -2.70033e+01 8.54162e-01 1.34811e+00
  3     4 -3.24618e+01 8.24020e-01 1.42967e+00
  4     5 -3.83123e+01 7.93735e-01 1.48233e+00
  5     6 -4.58618e+01 7.62955e-01 1.50436e+00
  6     7 -4.82858e+01 7.31482e-01 1.50204e+00
  7     9 -5.55426e+01 6.68223e-01 1.44595e+00
  8    11 -6.24352e+01 6.09447e-01 1.35730e+00
  9    13 -6.85053e+01 5.59555e-01 1.26207e+00
 10    16 -6.64871e+01 5.02622e-01 1.13141e+00
 11    20 -6.76633e+01 4.44094e-01 9.85401e-01
 12    24 -7.30909e+01 3.80836e-01 8.47213e-01
 13    29 -7.11776e+01 2.98729e-01 6.99563e-01
 14    35 -7.53421e+01 2.14841e-01 5.30378e-01
 15    42 -6.79440e+01 1.37232e-01 3.78011e-01
 16    51 -7.37603e+01 6.47664e-02 2.06064e-01
 17    62 -7.22186e+01 2.92744e-02 1.24049e-01
 18    75 -7.12123e+01 3.77632e-02 9.90625e-02
 19    91 -7.29228e+01 1.21110e-02 4.49264e-02
 20   109 -7.50308e+01 1.02222e-02 4.70178e-02
 21   132 -7.84756e+01 5.38597e-03 2.95684e-02
 22   159 -7.41495e+01 8.21160e-03 3.81165e-02
 23   193 -7.08230e+01 9.31902e-03 4.55597e-02
 24   232 -7.14427e+01 7.53060e-03 4.36970e-02
 25   281 -7.44005e+01 1.11032e-02 5.36460e-02
 26   339 -7.73007e+01 7.58955e-03 3.80501e-02
 27   409 -7.38021e+01 9.27266e-03 4.61612e-02
 28   494 -7.15955e+01 9.99436e-03 5.52836e-02
 29   596 -7.22495e+01 1.04231e-02 5.24034e-02
 30   719 -7.32834e+01 7.41297e-03 3.61769e-02
 31   868 -7.70078e+01 8.26970e-03 4.26699e-02
 32  1048 -7.22811e+01 6.31913e-03 3.68886e-02
 33  1264 -7.09643e+01 4.85503e-03 2.14942e-02
 34  1526 -7.21646e+01 2.70457e-03 1.49983e-02
 35  1842 -7.26864e+01 2.05550e-03 1.28665e-02
 36  2222 -7.23389e+01 1.14839e-03 9.62839e-03
 37  2682 -6.96334e+01 8.60763e-04 8.45265e-03
 38  3237 -7.40744e+01 8.00549e-04 8.21917e-03
 39  3906 -7.26409e+01 7.91685e-04 8.18747e-03
 40  4714 -7.58816e+01 7.86962e-04 8.16339e-03
 41  5689 -7.44470e+01 7.79124e-04 8.13369e-03
 42  6866 -7.53217e+01 7.73683e-04 8.13732e-03
 43  8286 -7.55597e+01 7.71567e-04 8.12222e-03
 44 10000 -7.38435e+01 7.70159e-04 8.11346e-03
