i, epoch, loss, l2_err, h1_err
  0     1 -1.10639e+01 9.32306e-01 1.28245e+00
  1     2 -2.06051e+01 9.05705e-01 1.50212e+00
  2     3 -2.74000e+01 8.81298e-01 1.65210e+00
  3     4 -3.27826e+01 8.58273e-01 1.73717e+00
  4     5 -3.84381e+01 8.35739e-01 1.77545e+00
  5     6 -4.58557e+01 8.13823e-01 1.78500e+00
  6     7 -4.81703e+01 7.91760e-01 1.77856e+00
  7     9 -5.49324e+01 7.47406e-01 1.73812e+00
  8    11 -6.17357e+01 7.02630e-01 1.66832e+00
  9    13 -6.77603e+01 6.59431e-01 1.57422e+00
 10    16 -6.59036e+01 6.01677e-01 1.41860e+00
 11    20 -6.73256e+01 5.41800e-01 1.22570e+00
 12    24 -7.20779e+01 4.92164e-01 1.09220e+00
 13    29 -7.08980e+01 4.12676e-01 9.41279e-01
 14    35 -7.53959e+01 3.07442e-01 7.42938e-01
 15    42 -6.85952e+01 2.21649e-01 5.47083e-01
 16    51 -7.33261e+01 1.35544e-01 3.01511e-01
 17    62 -7.26680e+01 5.78443e-02 1.54783e-01
 18    75 -7.14626e+01 1.28767e-02 7.98446e-02
 19    91 -7.27969e+01 1.61126e-02 6.05626e-02
 20   109 -7.49007e+01 9.37674e-03 5.12294e-02
 21   132 -7.84925e+01 7.62912e-03 5.46477e-02
 22   159 -7.44713e+01 9.96972e-03 6.29860e-02
 23   193 -7.03815e+01 9.15797e-03 5.90217e-02
 24   232 -7.14037e+01 1.18197e-02 8.03247e-02
 25   281 -7.44092e+01 1.14899e-02 7.08147e-02
 26   339 -7.70326e+01 9.40403e-03 6.44293e-02
 27   409 -7.35566e+01 9.37802e-03 6.40034e-02
 28   494 -7.23181e+01 8.70985e-03 6.02805e-02
 29   596 -7.24909e+01 1.36672e-02 9.19861e-02
 30   719 -7.36911e+01 6.84566e-03 4.56889e-02
 31   868 -7.65996e+01 8.40084e-03 6.27837e-02
 32  1048 -7.26608e+01 9.78121e-03 6.33594e-02
 33  1264 -7.10713e+01 6.62248e-03 4.37536e-02
 34  1526 -7.19867e+01 3.52146e-03 2.52517e-02
 35  1842 -7.25114e+01 2.58392e-03 1.63595e-02
 36  2222 -7.24062e+01 1.17945e-03 9.28988e-03
 37  2682 -6.92179e+01 7.02856e-04 6.13440e-03
 38  3237 -7.40697e+01 4.58563e-04 5.10143e-03
 39  3906 -7.30461e+01 3.93600e-04 4.70727e-03
 40  4714 -7.58496e+01 3.76543e-04 4.62448e-03
 41  5689 -7.50804e+01 3.57382e-04 4.52450e-03
 42  6866 -7.52075e+01 3.46940e-04 4.48438e-03
 43  8286 -7.56000e+01 3.32528e-04 4.39701e-03
 44 10000 -7.37575e+01 3.22958e-04 4.34534e-03
