i, epoch, loss, l2_err, h1_err
  0     1 -1.01535e+01 9.18672e-01 1.11745e+00
  1     2 -1.96369e+01 8.84775e-01 1.23271e+00
  2     3 -2.60058e+01 8.53267e-01 1.33895e+00
  3     4 -3.27705e+01 8.22783e-01 1.42381e+00
  4     5 -3.89349e+01 7.92601e-01 1.48113e+00
  5     6 -4.37645e+01 7.62119e-01 1.51018e+00
  6     7 -5.01832e+01 7.31356e-01 1.51532e+00
  7     9 -5.65290e+01 6.69105e-01 1.46467e+00
  8    11 -6.36988e+01 6.11072e-01 1.37523e+00
  9    13 -6.38594e+01 5.60397e-01 1.28020e+00
 10    16 -6.96499e+01 5.00929e-01 1.14390e+00
 11    20 -7.29965e+01 4.37789e-01 9.89313e-01
 12    24 -7.03595e+01 3.74911e-01 8.43232e-01
 13    29 -7.24576e+01 2.92465e-01 6.91040e-01
 14    35 -7.20095e+01 2.09026e-01 5.35713e-01
 15    42 -7.77753e+01 1.36009e-01 3.82089e-01
 16    51 -7.33370e+01 6.21772e-02 1.96934e-01
 17    62 -7.24910e+01 2.82232e-02 1.30883e-01
 18    75 -7.80794e+01 3.68130e-02 9.83689e-02
 19    91 -7.44208e+01 1.43765e-02 6.03051e-02
 20   109 -7.36092e+01 7.51822e-03 4.24279e-02
 21   132 -6.93187e+01 7.99512e-03 3.75606e-02
 22   159 -7.43012e+01 8.90015e-03 4.51424e-02
 23   193 -7.58215e+01 8.36859e-03 4.85420e-02
 24   232 -7.42390e+01 8.35375e-03 4.62945e-02
 25   281 -7.31940e+01 9.69944e-03 4.50791e-02
 26   339 -7.25224e+01 9.83795e-03 4.94339e-02
 27   409 -7.03338e+01 1.14918e-02 6.12658e-02
 28   494 -7.39446e+01 9.84045e-03 5.27490e-02
 29   596 -7.55522e+01 5.84380e-03 3.15722e-02
 30   719 -7.26852e+01 7.37131e-03 3.60127e-02
 31   868 -7.06044e+01 6.73712e-03 3.66913e-02
 32  1048 -7.15676e+01 3.91430e-03 2.40438e-02
 33  1264 -7.04063e+01 2.91557e-03 1.84459e-02
 34  1526 -7.25756e+01 2.38826e-03 1.45877e-02
 35  1842 -7.52847e+01 1.71265e-03 1.14075e-02
 36  2222 -7.40330e+01 1.13465e-03 8.85488e-03
 37  2682 -7.13655e+01 8.88934e-04 8.17751e-03
 38  3237 -7.33838e+01 8.04830e-04 8.11267e-03
 39  3906 -7.36502e+01 7.95610e-04 8.09229e-03
 40  4714 -7.47713e+01 7.89357e-04 8.08140e-03
 41  5689 -7.67870e+01 7.87355e-04 8.06056e-03
 42  6866 -7.34959e+01 7.82353e-04 8.03734e-03
 43  8286 -7.54250e+01 7.76850e-04 8.04621e-03
 44 10000 -7.23747e+01 7.72128e-04 8.03480e-03
