iteration	loss
0	0.000000e+00
1	-9.367020e+00
2	-1.841870e+01
3	-2.621843e+01
4	-3.212985e+01
5	-3.861805e+01
6	-4.450065e+01
7	-4.821249e+01
8	-5.403389e+01
9	-5.650901e+01
10	-5.977792e+01
11	-6.257570e+01
12	-6.275532e+01
13	-6.473967e+01
14	-6.936613e+01
15	-6.779997e+01
16	-6.763729e+01
17	-6.956520e+01
18	-6.842778e+01
19	-7.336070e+01
20	-7.041122e+01
21	-7.566704e+01
22	-7.278008e+01
23	-7.030251e+01
24	-7.165206e+01
25	-7.371233e+01
26	-7.073832e+01
27	-7.438617e+01
28	-7.203671e+01
29	-7.058288e+01
30	-7.355452e+01
31	-7.054826e+01
32	-7.014577e+01
33	-7.355442e+01
34	-7.546633e+01
35	-7.416585e+01
36	-7.229690e+01
37	-7.181152e+01
38	-7.084516e+01
39	-7.072847e+01
40	-7.560597e+01
41	-7.347684e+01
42	-7.246401e+01
43	-7.165720e+01
44	-7.186762e+01
45	-7.257227e+01
46	-7.243234e+01
47	-7.038975e+01
48	-7.318099e+01
49	-7.635779e+01
50	-7.523167e+01
51	-7.477454e+01
52	-7.305311e+01
53	-7.658171e+01
54	-7.393520e+01
55	-7.351100e+01
56	-7.404876e+01
57	-7.483852e+01
58	-7.504505e+01
59	-6.941331e+01
60	-7.322599e+01
61	-7.152216e+01
62	-7.421682e+01
63	-7.376175e+01
64	-7.372824e+01
65	-7.230971e+01
66	-7.223388e+01
67	-7.488325e+01
68	-7.368374e+01
69	-7.285297e+01
70	-7.214562e+01
71	-7.474823e+01
72	-7.142538e+01
73	-7.585661e+01
74	-7.270494e+01
75	-7.583724e+01
76	-7.302098e+01
77	-7.315810e+01
78	-7.887931e+01
79	-6.964417e+01
80	-7.553438e+01
81	-6.971030e+01
82	-7.287450e+01
83	-7.230111e+01
84	-7.141469e+01
85	-7.302563e+01
86	-7.458190e+01
87	-7.151146e+01
88	-7.280712e+01
89	-7.208409e+01
90	-6.997368e+01
91	-7.355752e+01
92	-7.703632e+01
93	-7.127549e+01
94	-7.303106e+01
95	-7.133085e+01
96	-7.449199e+01
97	-7.675696e+01
98	-7.383167e+01
99	-7.170244e+01
100	-7.470241e+01
101	-7.364469e+01
102	-7.233729e+01
103	-7.371855e+01
104	-7.714571e+01
105	-7.488465e+01
106	-7.339983e+01
107	-7.688888e+01
108	-7.677552e+01
109	-7.532281e+01
110	-7.669040e+01
111	-7.301538e+01
112	-7.543969e+01
113	-7.485227e+01
114	-7.422569e+01
115	-7.698194e+01
116	-7.501324e+01
117	-7.308232e+01
118	-7.328997e+01
119	-7.020939e+01
120	-7.698251e+01
121	-6.855675e+01
122	-7.295579e+01
123	-7.289676e+01
124	-7.186518e+01
125	-7.800744e+01
126	-7.545276e+01
127	-7.376547e+01
128	-7.519818e+01
129	-7.605721e+01
130	-7.518385e+01
131	-7.673761e+01
132	-7.183018e+01
133	-7.426593e+01
134	-7.397069e+01
135	-7.390221e+01
136	-7.022291e+01
137	-7.440518e+01
138	-7.551617e+01
139	-7.588164e+01
140	-7.206952e+01
141	-7.307076e+01
142	-7.199322e+01
143	-7.454032e+01
144	-7.494294e+01
145	-7.008199e+01
146	-7.402701e+01
147	-7.486996e+01
148	-7.124294e+01
149	-7.477534e+01
150	-6.952900e+01
151	-7.489837e+01
152	-7.054871e+01
153	-7.203620e+01
154	-7.334911e+01
155	-7.280970e+01
156	-7.536617e+01
157	-6.943499e+01
158	-7.339504e+01
159	-7.404258e+01
160	-7.795767e+01
161	-7.160914e+01
162	-7.308588e+01
163	-7.289827e+01
164	-7.417655e+01
165	-7.136346e+01
166	-7.230461e+01
167	-7.496225e+01
168	-7.321053e+01
169	-7.162833e+01
170	-7.415986e+01
171	-7.011266e+01
172	-7.059896e+01
173	-7.888443e+01
174	-7.545280e+01
175	-7.070718e+01
176	-7.558445e+01
177	-7.288956e+01
178	-7.390168e+01
179	-7.158905e+01
180	-7.314713e+01
181	-7.286934e+01
182	-7.591968e+01
183	-7.415105e+01
184	-7.240565e+01
185	-7.426698e+01
