i, epoch, loss, l2_err, h1_err
  0     1 -1.13499e+01 9.42609e-01 1.44990e+00
  1     2 -2.08490e+01 9.20106e-01 1.70569e+00
  2     3 -2.68306e+01 8.99257e-01 1.88058e+00
  3     4 -3.36566e+01 8.78802e-01 1.98929e+00
  4     5 -3.94303e+01 8.58792e-01 2.04645e+00
  5     6 -4.39488e+01 8.39679e-01 2.07315e+00
  6     7 -5.02410e+01 8.21258e-01 2.08129e+00
  7     9 -5.54857e+01 7.86512e-01 2.05343e+00
  8    11 -6.26098e+01 7.52665e-01 1.97305e+00
  9    13 -6.24858e+01 7.18259e-01 1.85583e+00
 10    16 -6.81629e+01 6.68669e-01 1.67090e+00
 11    20 -7.21380e+01 6.11547e-01 1.45651e+00
 12    24 -6.93116e+01 5.60998e-01 1.26886e+00
 13    29 -7.20979e+01 4.94043e-01 1.14179e+00
 14    35 -7.19332e+01 3.95704e-01 9.49692e-01
 15    42 -7.65699e+01 2.91044e-01 6.83553e-01
 16    51 -7.28431e+01 1.92508e-01 4.14678e-01
 17    62 -7.20249e+01 1.09466e-01 1.98086e-01
 18    75 -7.85008e+01 4.31623e-02 1.18276e-01
 19    91 -7.37597e+01 1.15834e-02 8.01713e-02
 20   109 -7.33479e+01 1.16849e-02 8.23219e-02
 21   132 -6.91378e+01 9.49706e-03 8.05447e-02
 22   159 -7.42782e+01 9.79693e-03 8.32967e-02
 23   193 -7.62999e+01 9.78134e-03 8.08396e-02
 24   232 -7.42059e+01 9.37412e-03 7.97769e-02
 25   281 -7.26394e+01 8.64387e-03 7.34061e-02
 26   339 -7.26033e+01 6.36807e-03 5.32582e-02
 27   409 -7.04258e+01 6.21186e-03 5.30302e-02
 28   494 -7.35794e+01 8.07707e-03 6.98860e-02
 29   596 -7.54416e+01 5.49550e-03 4.33457e-02
 30   719 -7.27625e+01 6.03117e-03 5.03655e-02
 31   868 -7.09766e+01 4.25685e-03 3.56579e-02
 32  1048 -7.20887e+01 3.33009e-03 2.84673e-02
 33  1264 -7.02395e+01 2.17185e-03 1.88034e-02
 34  1526 -7.21400e+01 2.44761e-03 2.04529e-02
 35  1842 -7.52429e+01 1.73602e-03 1.38325e-02
 36  2222 -7.41995e+01 9.82993e-04 7.61544e-03
 37  2682 -7.12406e+01 5.51472e-04 4.20485e-03
 38  3237 -7.29465e+01 4.25906e-04 3.48326e-03
 39  3906 -7.36488e+01 3.96075e-04 3.28510e-03
 40  4714 -7.51911e+01 3.82491e-04 3.20899e-03
 41  5689 -7.66572e+01 3.63119e-04 3.02115e-03
 42  6866 -7.36726e+01 3.47393e-04 2.93387e-03
 43  8286 -7.49387e+01 3.29349e-04 2.86254e-03
 44 10000 -7.27882e+01 3.13535e-04 2.80894e-03
