i, epoch, loss, l2_err, h1_err
  0     1 -7.54372e+01 9.87657e-01 1.21048e+00
  1     2 -1.45881e+02 9.83012e-01 1.34390e+00
  2     3 -2.13224e+02 9.78798e-01 1.47637e+00
  3     4 -2.75976e+02 9.74567e-01 1.58830e+00
  4     5 -3.31928e+02 9.70443e-01 1.68484e+00
  5     6 -3.90791e+02 9.66303e-01 1.76925e+00
  6     7 -4.42598e+02 9.61999e-01 1.84174e+00
  7     9 -5.45792e+02 9.52976e-01 1.94858e+00
  8    11 -6.37700e+02 9.42883e-01 2.01516e+00
  9    13 -7.06787e+02 9.31138e-01 2.05525e+00
 10    16 -7.96806e+02 9.09729e-01 2.07365e+00
 11    20 -9.08637e+02 8.73283e-01 2.04241e+00
 12    24 -9.92812e+02 8.26883e-01 1.96204e+00
 13    29 -1.04065e+03 7.54717e-01 1.82427e+00
 14    35 -1.10286e+03 6.52188e-01 1.62906e+00
 15    42 -1.10473e+03 5.23134e-01 1.37466e+00
 16    51 -1.12601e+03 3.65897e-01 1.04829e+00
 17    62 -1.11693e+03 2.13304e-01 7.04902e-01
 18    75 -1.15817e+03 9.87190e-02 3.91723e-01
 19    91 -1.12721e+03 3.07179e-02 1.65507e-01
 20   109 -1.12593e+03 4.57333e-03 1.13859e-01
 21   132 -1.13678e+03 4.99836e-03 1.14715e-01
 22   159 -1.15726e+03 3.57045e-03 1.14931e-01
 23   193 -1.12155e+03 3.35405e-03 1.14502e-01
 24   232 -1.15010e+03 3.44895e-03 1.15373e-01
 25   281 -1.14117e+03 3.22792e-03 1.14984e-01
 26   339 -1.12880e+03 3.14177e-03 1.13261e-01
 27   409 -1.12752e+03 3.50269e-03 1.13858e-01
 28   494 -1.12521e+03 3.01621e-03 1.11834e-01
 29   596 -1.14115e+03 3.05408e-03 1.12460e-01
 30   719 -1.12935e+03 2.86251e-03 1.11111e-01
 31   868 -1.13217e+03 3.19746e-03 1.13654e-01
 32  1048 -1.12732e+03 2.99917e-03 1.12351e-01
 33  1264 -1.13265e+03 3.03711e-03 1.11978e-01
 34  1526 -1.13590e+03 3.02934e-03 1.12016e-01
 35  1842 -1.12156e+03 2.94353e-03 1.11459e-01
 36  2222 -1.11814e+03 2.93561e-03 1.11441e-01
 37  2682 -1.14331e+03 2.93967e-03 1.11524e-01
 38  3237 -1.15006e+03 2.94317e-03 1.11535e-01
 39  3906 -1.11522e+03 2.94312e-03 1.11534e-01
 40  4714 -1.13383e+03 2.94213e-03 1.11516e-01
 41  5689 -1.12043e+03 2.94375e-03 1.11530e-01
 42  6866 -1.13019e+03 2.94639e-03 1.11549e-01
 43  8286 -1.13778e+03 2.94720e-03 1.11557e-01
 44 10000 -1.12531e+03 2.94683e-03 1.11542e-01
