i, epoch, loss, l2_err, h1_err
  0     1 -7.37903e+01 9.79028e-01 1.06766e+00
  1     2 -1.42955e+02 9.69532e-01 1.13943e+00
  2     3 -2.09359e+02 9.60424e-01 1.21446e+00
  3     4 -2.69983e+02 9.51574e-01 1.28468e+00
  4     5 -3.36083e+02 9.42664e-01 1.34317e+00
  5     6 -3.91010e+02 9.33379e-01 1.39092e+00
  6     7 -4.49670e+02 9.23490e-01 1.42844e+00
  7     9 -5.50087e+02 9.02055e-01 1.48193e+00
  8    11 -6.43384e+02 8.78435e-01 1.51422e+00
  9    13 -7.17930e+02 8.51804e-01 1.53294e+00
 10    16 -8.18325e+02 8.05348e-01 1.52971e+00
 11    20 -9.21414e+02 7.32222e-01 1.47503e+00
 12    24 -1.00626e+03 6.50512e-01 1.37869e+00
 13    29 -1.06361e+03 5.43515e-01 1.22101e+00
 14    35 -1.10762e+03 4.17476e-01 1.01187e+00
 15    42 -1.11077e+03 2.86784e-01 7.82008e-01
 16    51 -1.13840e+03 1.58636e-01 5.33898e-01
 17    62 -1.12204e+03 6.27947e-02 3.17959e-01
 18    75 -1.12979e+03 1.75936e-02 1.78797e-01
 19    91 -1.13715e+03 1.66768e-02 1.46013e-01
 20   109 -1.14376e+03 1.06249e-02 1.39528e-01
 21   132 -1.12417e+03 6.96863e-03 1.34307e-01
 22   159 -1.13023e+03 6.90295e-03 1.37862e-01
 23   193 -1.12456e+03 6.26229e-03 1.32459e-01
 24   232 -1.14351e+03 6.23982e-03 1.31935e-01
 25   281 -1.11942e+03 6.85972e-03 1.36442e-01
 26   339 -1.14101e+03 6.44321e-03 1.33129e-01
 27   409 -1.14721e+03 7.21274e-03 1.33782e-01
 28   494 -1.14130e+03 6.53862e-03 1.32892e-01
 29   596 -1.11195e+03 7.24699e-03 1.36789e-01
 30   719 -1.13478e+03 6.50477e-03 1.33477e-01
 31   868 -1.12610e+03 7.01028e-03 1.35781e-01
 32  1048 -1.11325e+03 6.78469e-03 1.35424e-01
 33  1264 -1.13140e+03 6.81114e-03 1.34782e-01
 34  1526 -1.12890e+03 6.54701e-03 1.33597e-01
 35  1842 -1.12639e+03 6.54698e-03 1.33608e-01
 36  2222 -1.11490e+03 6.65617e-03 1.34042e-01
 37  2682 -1.13328e+03 6.72235e-03 1.34208e-01
 38  3237 -1.10896e+03 6.70843e-03 1.34127e-01
 39  3906 -1.13860e+03 6.69794e-03 1.34038e-01
 40  4714 -1.11663e+03 6.69625e-03 1.34034e-01
 41  5689 -1.12279e+03 6.69477e-03 1.34034e-01
 42  6866 -1.13871e+03 6.69001e-03 1.34009e-01
 43  8286 -1.11769e+03 6.68836e-03 1.34013e-01
 44 10000 -1.14338e+03 6.68697e-03 1.34010e-01
