i, epoch, loss, l2_err, h1_err
  0     1 -7.48492e+01 9.90336e-01 1.16185e+00
  1     2 -1.44699e+02 9.86099e-01 1.26925e+00
  2     3 -2.11836e+02 9.82249e-01 1.38471e+00
  3     4 -2.74930e+02 9.78765e-01 1.48787e+00
  4     5 -3.31386e+02 9.75553e-01 1.57927e+00
  5     6 -3.91635e+02 9.72264e-01 1.65806e+00
  6     7 -4.43237e+02 9.68551e-01 1.72682e+00
  7     9 -5.45953e+02 9.60132e-01 1.83223e+00
  8    11 -6.38355e+02 9.49601e-01 1.90016e+00
  9    13 -7.09785e+02 9.36364e-01 1.93878e+00
 10    16 -8.01674e+02 9.11754e-01 1.95698e+00
 11    20 -9.14700e+02 8.68775e-01 1.92535e+00
 12    24 -9.95361e+02 8.14047e-01 1.84259e+00
 13    29 -1.04482e+03 7.30023e-01 1.69615e+00
 14    35 -1.10502e+03 6.14201e-01 1.48723e+00
 15    42 -1.10638e+03 4.72549e-01 1.22054e+00
 16    51 -1.13068e+03 3.06290e-01 8.85111e-01
 17    62 -1.11326e+03 1.52203e-01 5.51048e-01
 18    75 -1.15781e+03 4.97644e-02 2.77781e-01
 19    91 -1.12715e+03 6.74730e-03 1.30616e-01
 20   109 -1.12613e+03 8.28760e-03 1.23783e-01
 21   132 -1.13725e+03 5.17947e-03 1.17313e-01
 22   159 -1.15600e+03 3.91527e-03 1.22602e-01
 23   193 -1.12472e+03 3.87496e-03 1.20103e-01
 24   232 -1.15024e+03 3.92046e-03 1.22352e-01
 25   281 -1.13991e+03 3.65346e-03 1.19437e-01
 26   339 -1.12810e+03 3.60873e-03 1.19556e-01
 27   409 -1.12434e+03 4.01723e-03 1.21441e-01
 28   494 -1.12461e+03 3.43735e-03 1.16920e-01
 29   596 -1.14248e+03 3.42289e-03 1.17818e-01
 30   719 -1.13231e+03 3.33286e-03 1.17372e-01
 31   868 -1.13389e+03 4.02172e-03 1.23679e-01
 32  1048 -1.12833e+03 3.56614e-03 1.20596e-01
 33  1264 -1.13593e+03 3.61631e-03 1.19430e-01
 34  1526 -1.13806e+03 3.52913e-03 1.18427e-01
 35  1842 -1.12684e+03 3.43755e-03 1.18121e-01
 36  2222 -1.11527e+03 3.44132e-03 1.18204e-01
 37  2682 -1.14333e+03 3.45091e-03 1.18277e-01
 38  3237 -1.14825e+03 3.45821e-03 1.18266e-01
 39  3906 -1.11579e+03 3.45822e-03 1.18261e-01
 40  4714 -1.13474e+03 3.45685e-03 1.18232e-01
 41  5689 -1.11972e+03 3.45816e-03 1.18248e-01
 42  6866 -1.13018e+03 3.46065e-03 1.18273e-01
 43  8286 -1.13647e+03 3.46148e-03 1.18286e-01
 44 10000 -1.12242e+03 3.46075e-03 1.18263e-01
