i, epoch, loss, l2_err, h1_err
  0     1 -7.51847e+01 9.87702e-01 1.20262e+00
  1     2 -1.47428e+02 9.82944e-01 1.33678e+00
  2     3 -2.14635e+02 9.78883e-01 1.47557e+00
  3     4 -2.77140e+02 9.75010e-01 1.59058e+00
  4     5 -3.35702e+02 9.71328e-01 1.68724e+00
  5     6 -3.91326e+02 9.67557e-01 1.76753e+00
  6     7 -4.46058e+02 9.63572e-01 1.83884e+00
  7     9 -5.43138e+02 9.54841e-01 1.94668e+00
  8    11 -6.26279e+02 9.44780e-01 2.01265e+00
  9    13 -7.11737e+02 9.32783e-01 2.05233e+00
 10    16 -8.09813e+02 9.11430e-01 2.06782e+00
 11    20 -9.16341e+02 8.75420e-01 2.02933e+00
 12    24 -9.70040e+02 8.28501e-01 1.95202e+00
 13    29 -1.06118e+03 7.54531e-01 1.81753e+00
 14    35 -1.08345e+03 6.50085e-01 1.62050e+00
 15    42 -1.09305e+03 5.20623e-01 1.36709e+00
 16    51 -1.10590e+03 3.65364e-01 1.04643e+00
 17    62 -1.11614e+03 2.14747e-01 7.07534e-01
 18    75 -1.13197e+03 1.00862e-01 3.99981e-01
 19    91 -1.12026e+03 3.16371e-02 1.70471e-01
 20   109 -1.13117e+03 4.76868e-03 1.15035e-01
 21   132 -1.13134e+03 5.09779e-03 1.15611e-01
 22   159 -1.12728e+03 3.43120e-03 1.12872e-01
 23   193 -1.13068e+03 4.06881e-03 1.19083e-01
 24   232 -1.14196e+03 3.77328e-03 1.14511e-01
 25   281 -1.13001e+03 3.23011e-03 1.13088e-01
 26   339 -1.10739e+03 3.58061e-03 1.17629e-01
 27   409 -1.13696e+03 3.58242e-03 1.15629e-01
 28   494 -1.14267e+03 3.13959e-03 1.12822e-01
 29   596 -1.13337e+03 3.01651e-03 1.12676e-01
 30   719 -1.11155e+03 3.32934e-03 1.14424e-01
 31   868 -1.14229e+03 3.26966e-03 1.14009e-01
 32  1048 -1.11805e+03 3.17975e-03 1.14015e-01
 33  1264 -1.14857e+03 3.13192e-03 1.12575e-01
 34  1526 -1.13017e+03 2.85098e-03 1.11342e-01
 35  1842 -1.12643e+03 3.11643e-03 1.12257e-01
 36  2222 -1.12355e+03 3.01628e-03 1.11653e-01
 37  2682 -1.13295e+03 2.96840e-03 1.11374e-01
 38  3237 -1.12000e+03 2.96993e-03 1.11504e-01
 39  3906 -1.13980e+03 2.97009e-03 1.11500e-01
 40  4714 -1.12732e+03 2.97013e-03 1.11502e-01
 41  5689 -1.14027e+03 2.97103e-03 1.11516e-01
 42  6866 -1.13061e+03 2.97347e-03 1.11540e-01
 43  8286 -1.12655e+03 2.97583e-03 1.11565e-01
 44 10000 -1.10380e+03 2.97636e-03 1.11571e-01
