i, epoch, loss, l2_err, h1_err
  0     1 -7.51176e+01 9.92522e-01 1.23557e+00
  1     2 -1.45826e+02 9.89036e-01 1.37645e+00
  2     3 -2.12645e+02 9.86235e-01 1.52873e+00
  3     4 -2.74513e+02 9.83803e-01 1.65472e+00
  4     5 -3.29609e+02 9.81496e-01 1.75945e+00
  5     6 -3.88636e+02 9.79183e-01 1.85808e+00
  6     7 -4.39328e+02 9.76702e-01 1.94114e+00
  7     9 -5.41551e+02 9.70636e-01 2.06305e+00
  8    11 -6.31724e+02 9.62832e-01 2.13569e+00
  9    13 -7.02066e+02 9.53052e-01 2.18252e+00
 10    16 -7.90847e+02 9.35098e-01 2.21341e+00
 11    20 -9.04808e+02 9.03035e-01 2.19135e+00
 12    24 -9.84783e+02 8.61023e-01 2.11062e+00
 13    29 -1.03419e+03 7.97119e-01 1.97477e+00
 14    35 -1.09772e+03 7.06618e-01 1.78122e+00
 15    42 -1.09848e+03 5.88157e-01 1.53099e+00
 16    51 -1.12667e+03 4.33228e-01 1.19155e+00
 17    62 -1.11343e+03 2.68914e-01 8.14654e-01
 18    75 -1.15647e+03 1.33502e-01 4.56955e-01
 19    91 -1.12607e+03 4.70531e-02 1.89212e-01
 20   109 -1.12546e+03 1.03365e-02 1.11835e-01
 21   132 -1.13973e+03 3.85446e-03 1.08650e-01
 22   159 -1.15624e+03 3.31316e-03 1.10422e-01
 23   193 -1.12404e+03 2.77445e-03 1.11376e-01
 24   232 -1.15154e+03 2.87105e-03 1.13723e-01
 25   281 -1.14203e+03 2.84525e-03 1.11125e-01
 26   339 -1.12838e+03 2.88750e-03 1.12845e-01
 27   409 -1.12332e+03 2.94443e-03 1.11978e-01
 28   494 -1.12347e+03 2.49794e-03 1.08296e-01
 29   596 -1.14230e+03 2.70891e-03 1.10906e-01
 30   719 -1.12998e+03 2.32488e-03 1.07127e-01
 31   868 -1.13191e+03 2.68679e-03 1.12484e-01
 32  1048 -1.12590e+03 2.39407e-03 1.09476e-01
 33  1264 -1.13527e+03 2.36335e-03 1.08145e-01
 34  1526 -1.13473e+03 2.27244e-03 1.06985e-01
 35  1842 -1.12326e+03 2.14946e-03 1.06185e-01
 36  2222 -1.11389e+03 2.17578e-03 1.06569e-01
 37  2682 -1.14374e+03 2.17264e-03 1.06448e-01
 38  3237 -1.14697e+03 2.17576e-03 1.06459e-01
 39  3906 -1.11660e+03 2.17537e-03 1.06446e-01
 40  4714 -1.13581e+03 2.17400e-03 1.06415e-01
 41  5689 -1.12236e+03 2.17428e-03 1.06417e-01
 42  6866 -1.13294e+03 2.17523e-03 1.06431e-01
 43  8286 -1.13659e+03 2.17496e-03 1.06433e-01
 44 10000 -1.12272e+03 2.17417e-03 1.06400e-01
