i, epoch, loss, l2_err, h1_err
  0     1 -7.50775e+01 9.89395e-01 1.15086e+00
  1     2 -1.45306e+02 9.84593e-01 1.25508e+00
  2     3 -2.11947e+02 9.80665e-01 1.36517e+00
  3     4 -2.75301e+02 9.77358e-01 1.47091e+00
  4     5 -3.35430e+02 9.74125e-01 1.56898e+00
  5     6 -3.91480e+02 9.71068e-01 1.65764e+00
  6     7 -4.49983e+02 9.67959e-01 1.73480e+00
  7     9 -5.49303e+02 9.60432e-01 1.84775e+00
  8    11 -6.33267e+02 9.50849e-01 1.91570e+00
  9    13 -7.10677e+02 9.38344e-01 1.95404e+00
 10    16 -8.10931e+02 9.13261e-01 1.97243e+00
 11    20 -9.17580e+02 8.66854e-01 1.93900e+00
 12    24 -9.87615e+02 8.05196e-01 1.84454e+00
 13    29 -1.06160e+03 7.10576e-01 1.66872e+00
 14    35 -1.09756e+03 5.82192e-01 1.42379e+00
 15    42 -1.12274e+03 4.31788e-01 1.13118e+00
 16    51 -1.11689e+03 2.63469e-01 8.00535e-01
 17    62 -1.12846e+03 1.19053e-01 5.04551e-01
 18    75 -1.12916e+03 3.52829e-02 2.53543e-01
 19    91 -1.13329e+03 6.48214e-03 1.35986e-01
 20   109 -1.13884e+03 9.55946e-03 1.33151e-01
 21   132 -1.13800e+03 4.96667e-03 1.23584e-01
 22   159 -1.12520e+03 4.88999e-03 1.28449e-01
 23   193 -1.13475e+03 4.62779e-03 1.27915e-01
 24   232 -1.14916e+03 4.45059e-03 1.26141e-01
 25   281 -1.11963e+03 4.49245e-03 1.25869e-01
 26   339 -1.13843e+03 4.39627e-03 1.23194e-01
 27   409 -1.12660e+03 4.55947e-03 1.25381e-01
 28   494 -1.12446e+03 4.33209e-03 1.24545e-01
 29   596 -1.11975e+03 4.32656e-03 1.24751e-01
 30   719 -1.11493e+03 3.96977e-03 1.21290e-01
 31   868 -1.15333e+03 4.44327e-03 1.24404e-01
 32  1048 -1.14550e+03 4.44043e-03 1.25744e-01
 33  1264 -1.13004e+03 4.30259e-03 1.24525e-01
 34  1526 -1.11431e+03 4.33402e-03 1.24766e-01
 35  1842 -1.11820e+03 4.23532e-03 1.23530e-01
 36  2222 -1.11384e+03 4.33311e-03 1.24470e-01
 37  2682 -1.11998e+03 4.27547e-03 1.23890e-01
 38  3237 -1.11962e+03 4.26942e-03 1.23909e-01
 39  3906 -1.12760e+03 4.27006e-03 1.23926e-01
 40  4714 -1.12989e+03 4.27030e-03 1.23938e-01
 41  5689 -1.11965e+03 4.26966e-03 1.23939e-01
 42  6866 -1.12572e+03 4.26704e-03 1.23920e-01
 43  8286 -1.13113e+03 4.26575e-03 1.23919e-01
 44 10000 -1.11827e+03 4.26533e-03 1.23931e-01
