i, epoch, loss, l2_err, h1_err
  0     1 -7.48842e+01 9.88894e-01 1.16640e+00
  1     2 -1.44559e+02 9.83818e-01 1.27757e+00
  2     3 -2.11666e+02 9.79681e-01 1.39300e+00
  3     4 -2.70732e+02 9.75973e-01 1.49492e+00
  4     5 -3.37002e+02 9.72540e-01 1.58588e+00
  5     6 -3.90403e+02 9.68993e-01 1.66313e+00
  6     7 -4.47740e+02 9.65153e-01 1.72865e+00
  7     9 -5.46092e+02 9.55704e-01 1.82399e+00
  8    11 -6.39731e+02 9.44137e-01 1.88643e+00
  9    13 -7.09937e+02 9.30210e-01 1.92483e+00
 10    16 -8.10691e+02 9.04489e-01 1.93832e+00
 11    20 -9.12073e+02 8.60533e-01 1.90014e+00
 12    24 -9.93254e+02 8.04466e-01 1.82133e+00
 13    29 -1.05404e+03 7.18837e-01 1.67721e+00
 14    35 -1.09767e+03 6.01127e-01 1.46488e+00
 15    42 -1.10480e+03 4.58794e-01 1.19478e+00
 16    51 -1.13749e+03 2.91372e-01 8.56962e-01
 17    62 -1.12119e+03 1.38432e-01 5.27226e-01
 18    75 -1.12919e+03 4.10759e-02 2.66251e-01
 19    91 -1.13378e+03 5.66754e-03 1.30190e-01
 20   109 -1.14396e+03 8.67737e-03 1.26506e-01
 21   132 -1.12277e+03 5.43258e-03 1.23123e-01
 22   159 -1.13120e+03 3.81758e-03 1.21386e-01
 23   193 -1.12223e+03 3.49428e-03 1.17297e-01
 24   232 -1.14445e+03 3.61468e-03 1.18427e-01
 25   281 -1.11938e+03 3.72656e-03 1.18992e-01
 26   339 -1.14290e+03 3.78025e-03 1.18690e-01
 27   409 -1.14549e+03 4.18799e-03 1.22712e-01
 28   494 -1.13812e+03 3.72427e-03 1.19212e-01
 29   596 -1.11168e+03 3.54908e-03 1.19354e-01
 30   719 -1.13602e+03 3.60263e-03 1.18333e-01
 31   868 -1.12340e+03 4.08328e-03 1.22932e-01
 32  1048 -1.11357e+03 3.64374e-03 1.19164e-01
 33  1264 -1.13101e+03 3.49102e-03 1.17940e-01
 34  1526 -1.12705e+03 3.48216e-03 1.18577e-01
 35  1842 -1.12064e+03 3.38508e-03 1.17792e-01
 36  2222 -1.11509e+03 3.47216e-03 1.18407e-01
 37  2682 -1.13315e+03 3.51376e-03 1.18789e-01
 38  3237 -1.10725e+03 3.51052e-03 1.18731e-01
 39  3906 -1.13584e+03 3.50910e-03 1.18697e-01
 40  4714 -1.11964e+03 3.50756e-03 1.18674e-01
 41  5689 -1.11931e+03 3.50749e-03 1.18669e-01
 42  6866 -1.13726e+03 3.50451e-03 1.18624e-01
 43  8286 -1.11779e+03 3.50240e-03 1.18597e-01
 44 10000 -1.13987e+03 3.50224e-03 1.18583e-01
