i, epoch, loss, l2_err, h1_err
  0     1 -7.48821e+01 9.89601e-01 1.14718e+00
  1     2 -1.45211e+02 9.85326e-01 1.25227e+00
  2     3 -2.13107e+02 9.81727e-01 1.36383e+00
  3     4 -2.77019e+02 9.78464e-01 1.46821e+00
  4     5 -3.32972e+02 9.75389e-01 1.56380e+00
  5     6 -3.94044e+02 9.72132e-01 1.65052e+00
  6     7 -4.44572e+02 9.68487e-01 1.72370e+00
  7     9 -5.48734e+02 9.60409e-01 1.83591e+00
  8    11 -6.38857e+02 9.50611e-01 1.90879e+00
  9    13 -7.11489e+02 9.38558e-01 1.95044e+00
 10    16 -8.02981e+02 9.14890e-01 1.97281e+00
 11    20 -9.18114e+02 8.71242e-01 1.94079e+00
 12    24 -9.97588e+02 8.12692e-01 1.85155e+00
 13    29 -1.04457e+03 7.22261e-01 1.68633e+00
 14    35 -1.10569e+03 5.98576e-01 1.45608e+00
 15    42 -1.10521e+03 4.52219e-01 1.17923e+00
 16    51 -1.12839e+03 2.85653e-01 8.48965e-01
 17    62 -1.11412e+03 1.38331e-01 5.33338e-01
 18    75 -1.15802e+03 4.62588e-02 2.76778e-01
 19    91 -1.12333e+03 6.98718e-03 1.34568e-01
 20   109 -1.12688e+03 8.17026e-03 1.27431e-01
 21   132 -1.13944e+03 5.32190e-03 1.21692e-01
 22   159 -1.15552e+03 4.67822e-03 1.27276e-01
 23   193 -1.12655e+03 4.53869e-03 1.24402e-01
 24   232 -1.15245e+03 4.58146e-03 1.27232e-01
 25   281 -1.14106e+03 4.36273e-03 1.24727e-01
 26   339 -1.12826e+03 4.19544e-03 1.22845e-01
 27   409 -1.12612e+03 4.71368e-03 1.26589e-01
 28   494 -1.12413e+03 4.11866e-03 1.22874e-01
 29   596 -1.14368e+03 4.22786e-03 1.25201e-01
 30   719 -1.12672e+03 3.97864e-03 1.22350e-01
 31   868 -1.13839e+03 4.78210e-03 1.28998e-01
 32  1048 -1.12513e+03 4.26634e-03 1.25718e-01
 33  1264 -1.13527e+03 4.34703e-03 1.24509e-01
 34  1526 -1.13422e+03 4.26721e-03 1.23914e-01
 35  1842 -1.12577e+03 4.19326e-03 1.23642e-01
 36  2222 -1.11589e+03 4.18294e-03 1.23604e-01
 37  2682 -1.14411e+03 4.19675e-03 1.23736e-01
 38  3237 -1.14810e+03 4.20525e-03 1.23718e-01
 39  3906 -1.11586e+03 4.20512e-03 1.23716e-01
 40  4714 -1.13418e+03 4.20369e-03 1.23690e-01
 41  5689 -1.12384e+03 4.20551e-03 1.23711e-01
 42  6866 -1.13220e+03 4.20852e-03 1.23742e-01
 43  8286 -1.13612e+03 4.20994e-03 1.23761e-01
 44 10000 -1.12662e+03 4.20889e-03 1.23740e-01
