i, epoch, loss, l2_err, h1_err
  0     1 -7.34492e+01 9.74564e-01 1.02509e+00
  1     2 -1.43811e+02 9.63098e-01 1.06829e+00
  2     3 -2.12544e+02 9.52236e-01 1.12028e+00
  3     4 -2.73215e+02 9.41714e-01 1.17319e+00
  4     5 -3.36229e+02 9.30320e-01 1.22092e+00
  5     6 -3.90274e+02 9.18155e-01 1.26207e+00
  6     7 -4.51272e+02 9.05299e-01 1.29322e+00
  7     9 -5.51547e+02 8.76724e-01 1.33654e+00
  8    11 -6.39963e+02 8.44306e-01 1.36214e+00
  9    13 -7.22226e+02 8.09218e-01 1.37375e+00
 10    16 -8.34617e+02 7.53205e-01 1.37327e+00
 11    20 -9.24517e+02 6.73250e-01 1.33822e+00
 12    24 -1.01416e+03 5.90562e-01 1.26618e+00
 13    29 -1.06283e+03 4.89849e-01 1.14189e+00
 14    35 -1.11285e+03 3.77847e-01 9.62637e-01
 15    42 -1.11165e+03 2.63047e-01 7.38216e-01
 16    51 -1.12003e+03 1.46630e-01 4.79780e-01
 17    62 -1.14037e+03 5.42965e-02 2.74059e-01
 18    75 -1.12926e+03 1.87223e-02 1.87407e-01
 19    91 -1.13083e+03 2.26816e-02 1.79914e-01
 20   109 -1.12995e+03 1.48176e-02 1.69592e-01
 21   132 -1.12230e+03 1.26966e-02 1.63020e-01
 22   159 -1.13253e+03 1.34989e-02 1.66017e-01
 23   193 -1.10808e+03 1.28672e-02 1.64126e-01
 24   232 -1.13383e+03 1.31263e-02 1.66029e-01
 25   281 -1.14442e+03 1.27220e-02 1.63300e-01
 26   339 -1.13115e+03 1.34753e-02 1.67887e-01
 27   409 -1.13254e+03 1.28482e-02 1.65456e-01
 28   494 -1.14530e+03 1.28291e-02 1.64344e-01
 29   596 -1.12627e+03 1.24748e-02 1.61150e-01
 30   719 -1.13040e+03 1.38734e-02 1.69434e-01
 31   868 -1.13775e+03 1.40266e-02 1.71098e-01
 32  1048 -1.14282e+03 1.30877e-02 1.64405e-01
 33  1264 -1.13196e+03 1.26816e-02 1.62882e-01
 34  1526 -1.11700e+03 1.30353e-02 1.65234e-01
 35  1842 -1.12316e+03 1.31717e-02 1.66102e-01
 36  2222 -1.13250e+03 1.29591e-02 1.64888e-01
 37  2682 -1.14545e+03 1.29636e-02 1.64885e-01
 38  3237 -1.14646e+03 1.29626e-02 1.64849e-01
 39  3906 -1.14326e+03 1.29593e-02 1.64827e-01
 40  4714 -1.12239e+03 1.29610e-02 1.64841e-01
 41  5689 -1.11452e+03 1.29608e-02 1.64843e-01
 42  6866 -1.11456e+03 1.29624e-02 1.64852e-01
 43  8286 -1.12296e+03 1.29641e-02 1.64865e-01
 44 10000 -1.13045e+03 1.29673e-02 1.64884e-01
