i, epoch, loss, l2_err, h1_err
  0     1 -7.28530e+01 9.30325e-01 9.33753e-01
  1     2 -1.42804e+02 8.95681e-01 9.00962e-01
  2     3 -2.10117e+02 8.61159e-01 8.68407e-01
  3     4 -2.75066e+02 8.26838e-01 8.36164e-01
  4     5 -3.33169e+02 7.92804e-01 8.04306e-01
  5     6 -3.98257e+02 7.58920e-01 7.72741e-01
  6     7 -4.50549e+02 7.25322e-01 7.41595e-01
  7     9 -5.53921e+02 6.59094e-01 6.80733e-01
  8    11 -6.53769e+02 5.94465e-01 6.22192e-01
  9    13 -7.27804e+02 5.31954e-01 5.66533e-01
 10    16 -8.38782e+02 4.43083e-01 4.89437e-01
 11    20 -9.35875e+02 3.35568e-01 4.00920e-01
 12    24 -1.01548e+03 2.42685e-01 3.31648e-01
 13    29 -1.04315e+03 1.51586e-01 2.75570e-01
 14    35 -1.10205e+03 8.75367e-02 2.48882e-01
 15    42 -1.12823e+03 7.70692e-02 2.51361e-01
 16    51 -1.12636e+03 9.04275e-02 2.67079e-01
 17    62 -1.15422e+03 8.91484e-02 2.73971e-01
 18    75 -1.11866e+03 7.17858e-02 2.64370e-01
 19    91 -1.12176e+03 5.57908e-02 2.53462e-01
 20   109 -1.13365e+03 5.42077e-02 2.52172e-01
 21   132 -1.13622e+03 5.59363e-02 2.52830e-01
 22   159 -1.13432e+03 5.59413e-02 2.52836e-01
 23   193 -1.13949e+03 5.63271e-02 2.53247e-01
 24   232 -1.12094e+03 5.65887e-02 2.53185e-01
 25   281 -1.13619e+03 5.54826e-02 2.53408e-01
 26   339 -1.12593e+03 5.66166e-02 2.52714e-01
 27   409 -1.13253e+03 5.57123e-02 2.53439e-01
 28   494 -1.13612e+03 5.63734e-02 2.53526e-01
 29   596 -1.11481e+03 5.63443e-02 2.53668e-01
 30   719 -1.15207e+03 5.65552e-02 2.53602e-01
 31   868 -1.13201e+03 5.65853e-02 2.53385e-01
 32  1048 -1.14194e+03 5.64842e-02 2.53049e-01
 33  1264 -1.11565e+03 5.62494e-02 2.52831e-01
 34  1526 -1.10653e+03 5.63297e-02 2.53290e-01
 35  1842 -1.13044e+03 5.62884e-02 2.53203e-01
 36  2222 -1.12484e+03 5.61675e-02 2.53117e-01
 37  2682 -1.15077e+03 5.62267e-02 2.53117e-01
 38  3237 -1.12359e+03 5.62381e-02 2.53125e-01
 39  3906 -1.11992e+03 5.62297e-02 2.53122e-01
 40  4714 -1.11315e+03 5.62318e-02 2.53121e-01
 41  5689 -1.15177e+03 5.62321e-02 2.53122e-01
 42  6866 -1.11877e+03 5.62363e-02 2.53126e-01
 43  8286 -1.10358e+03 5.62434e-02 2.53132e-01
 44 10000 -1.12588e+03 5.62425e-02 2.53129e-01
