i, epoch, loss, l2_err, h1_err
  0     1 -7.25419e+01 9.47487e-01 9.56124e-01
  1     2 -1.42779e+02 9.21809e-01 9.39558e-01
  2     3 -2.10613e+02 8.95008e-01 9.23015e-01
  3     4 -2.72705e+02 8.67609e-01 9.06573e-01
  4     5 -3.34151e+02 8.39873e-01 8.90303e-01
  5     6 -3.94386e+02 8.11271e-01 8.71862e-01
  6     7 -4.50757e+02 7.82068e-01 8.51700e-01
  7     9 -5.52679e+02 7.22908e-01 8.08451e-01
  8    11 -6.46871e+02 6.63508e-01 7.62980e-01
  9    13 -7.21598e+02 6.04311e-01 7.16253e-01
 10    16 -8.31717e+02 5.16961e-01 6.44939e-01
 11    20 -9.38983e+02 4.06738e-01 5.51513e-01
 12    24 -1.02505e+03 3.05955e-01 4.63768e-01
 13    29 -1.07197e+03 1.96944e-01 3.65292e-01
 14    35 -1.09642e+03 9.86515e-02 2.78665e-01
 15    42 -1.13087e+03 4.97050e-02 2.27881e-01
 16    51 -1.13657e+03 6.17877e-02 2.25502e-01
 17    62 -1.12049e+03 6.05844e-02 2.27324e-01
 18    75 -1.13919e+03 4.46407e-02 2.17813e-01
 19    91 -1.12457e+03 3.59053e-02 2.11559e-01
 20   109 -1.11870e+03 3.30687e-02 2.08983e-01
 21   132 -1.11988e+03 3.35737e-02 2.09474e-01
 22   159 -1.13035e+03 3.35078e-02 2.09809e-01
 23   193 -1.14185e+03 3.35546e-02 2.10027e-01
 24   232 -1.12678e+03 3.32093e-02 2.09461e-01
 25   281 -1.12208e+03 3.42127e-02 2.11077e-01
 26   339 -1.11120e+03 3.31967e-02 2.08872e-01
 27   409 -1.13446e+03 3.28858e-02 2.08011e-01
 28   494 -1.12954e+03 3.33455e-02 2.08950e-01
 29   596 -1.11761e+03 3.38551e-02 2.10624e-01
 30   719 -1.12861e+03 3.32800e-02 2.09244e-01
 31   868 -1.12858e+03 3.42828e-02 2.10754e-01
 32  1048 -1.13418e+03 3.32487e-02 2.09036e-01
 33  1264 -1.12794e+03 3.36784e-02 2.09908e-01
 34  1526 -1.12548e+03 3.32907e-02 2.09363e-01
 35  1842 -1.13234e+03 3.34031e-02 2.09368e-01
 36  2222 -1.12909e+03 3.35472e-02 2.09743e-01
 37  2682 -1.12947e+03 3.35750e-02 2.09772e-01
 38  3237 -1.12462e+03 3.35305e-02 2.09681e-01
 39  3906 -1.12133e+03 3.35416e-02 2.09700e-01
 40  4714 -1.12466e+03 3.35483e-02 2.09715e-01
 41  5689 -1.12469e+03 3.35569e-02 2.09730e-01
 42  6866 -1.13915e+03 3.35553e-02 2.09724e-01
 43  8286 -1.11892e+03 3.35636e-02 2.09741e-01
 44 10000 -1.11646e+03 3.35560e-02 2.09724e-01
