i, epoch, loss, l2_err, h1_err
  0     1 -7.43497e+01 9.81668e-01 1.10766e+00
  1     2 -1.44079e+02 9.75628e-01 1.20416e+00
  2     3 -2.09407e+02 9.70404e-01 1.29806e+00
  3     4 -2.70009e+02 9.65422e-01 1.38755e+00
  4     5 -3.37472e+02 9.60410e-01 1.46681e+00
  5     6 -3.91355e+02 9.55024e-01 1.53300e+00
  6     7 -4.49191e+02 9.49091e-01 1.58745e+00
  7     9 -5.48922e+02 9.34934e-01 1.66479e+00
  8    11 -6.42268e+02 9.17917e-01 1.71186e+00
  9    13 -7.14720e+02 8.97838e-01 1.73926e+00
 10    16 -8.15694e+02 8.60289e-01 1.74523e+00
 11    20 -9.18015e+02 7.94864e-01 1.69237e+00
 12    24 -1.00114e+03 7.15865e-01 1.58657e+00
 13    29 -1.05912e+03 6.08393e-01 1.40711e+00
 14    35 -1.10794e+03 4.78546e-01 1.16758e+00
 15    42 -1.11056e+03 3.39435e-01 9.12794e-01
 16    51 -1.14330e+03 1.96884e-01 6.43430e-01
 17    62 -1.12624e+03 8.50142e-02 3.95057e-01
 18    75 -1.12649e+03 2.34068e-02 2.07145e-01
 19    91 -1.13834e+03 1.11076e-02 1.39087e-01
 20   109 -1.14411e+03 9.12280e-03 1.33046e-01
 21   132 -1.12331e+03 5.74216e-03 1.27687e-01
 22   159 -1.13235e+03 5.29196e-03 1.28998e-01
 23   193 -1.12413e+03 5.07232e-03 1.27885e-01
 24   232 -1.14432e+03 5.06573e-03 1.25828e-01
 25   281 -1.11753e+03 5.36160e-03 1.29316e-01
 26   339 -1.14362e+03 5.11112e-03 1.27954e-01
 27   409 -1.14769e+03 5.83910e-03 1.26545e-01
 28   494 -1.14070e+03 5.21645e-03 1.27270e-01
 29   596 -1.11193e+03 5.43505e-03 1.29215e-01
 30   719 -1.13453e+03 5.22133e-03 1.26426e-01
 31   868 -1.12561e+03 5.43640e-03 1.28671e-01
 32  1048 -1.10859e+03 5.27628e-03 1.28508e-01
 33  1264 -1.13402e+03 5.36667e-03 1.27765e-01
 34  1526 -1.12909e+03 5.15459e-03 1.26767e-01
 35  1842 -1.12512e+03 5.10850e-03 1.26940e-01
 36  2222 -1.11345e+03 5.19731e-03 1.27388e-01
 37  2682 -1.13470e+03 5.24184e-03 1.27508e-01
 38  3237 -1.10868e+03 5.23606e-03 1.27464e-01
 39  3906 -1.13540e+03 5.23217e-03 1.27414e-01
 40  4714 -1.11587e+03 5.23016e-03 1.27394e-01
 41  5689 -1.12229e+03 5.22877e-03 1.27378e-01
 42  6866 -1.13802e+03 5.22506e-03 1.27348e-01
 43  8286 -1.11828e+03 5.22390e-03 1.27344e-01
 44 10000 -1.13989e+03 5.22494e-03 1.27345e-01
