i, epoch, loss, l2_err, h1_err
  0     1 -7.23087e+01 9.30203e-01 9.33672e-01
  1     2 -1.41987e+02 8.95528e-01 9.00874e-01
  2     3 -2.09433e+02 8.60970e-01 8.68297e-01
  3     4 -2.71207e+02 8.26554e-01 8.35982e-01
  4     5 -3.38337e+02 7.92379e-01 8.04027e-01
  5     6 -3.94351e+02 7.58445e-01 7.72444e-01
  6     7 -4.55054e+02 7.24833e-01 7.41310e-01
  7     9 -5.57885e+02 6.58668e-01 6.80562e-01
  8    11 -6.54433e+02 5.94164e-01 6.22227e-01
  9    13 -7.31312e+02 5.31691e-01 5.66762e-01
 10    16 -8.34290e+02 4.42953e-01 4.90364e-01
 11    20 -9.36507e+02 3.35566e-01 4.03429e-01
 12    24 -1.01983e+03 2.43992e-01 3.37068e-01
 13    29 -1.07285e+03 1.57815e-01 2.85776e-01
 14    35 -1.11070e+03 1.05338e-01 2.62776e-01
 15    42 -1.10816e+03 9.96866e-02 2.62143e-01
 16    51 -1.13806e+03 1.03463e-01 2.66875e-01
 17    62 -1.11757e+03 8.98959e-02 2.63288e-01
 18    75 -1.12447e+03 6.71561e-02 2.51521e-01
 19    91 -1.13127e+03 5.45271e-02 2.42149e-01
 20   109 -1.14038e+03 5.38373e-02 2.40044e-01
 21   132 -1.11813e+03 5.53318e-02 2.40832e-01
 22   159 -1.12742e+03 5.50204e-02 2.40813e-01
 23   193 -1.11956e+03 5.52809e-02 2.40857e-01
 24   232 -1.13921e+03 5.55616e-02 2.40957e-01
 25   281 -1.11427e+03 5.51000e-02 2.40846e-01
 26   339 -1.13706e+03 5.57920e-02 2.41040e-01
 27   409 -1.14372e+03 5.48636e-02 2.40651e-01
 28   494 -1.13516e+03 5.56257e-02 2.41011e-01
 29   596 -1.10786e+03 5.51755e-02 2.40811e-01
 30   719 -1.13281e+03 5.49143e-02 2.40795e-01
 31   868 -1.12157e+03 5.52917e-02 2.40872e-01
 32  1048 -1.10657e+03 5.53548e-02 2.40945e-01
 33  1264 -1.12843e+03 5.50513e-02 2.40827e-01
 34  1526 -1.12437e+03 5.52872e-02 2.40896e-01
 35  1842 -1.11923e+03 5.53100e-02 2.40941e-01
 36  2222 -1.10874e+03 5.53096e-02 2.40948e-01
 37  2682 -1.12917e+03 5.52153e-02 2.40912e-01
 38  3237 -1.10368e+03 5.52184e-02 2.40912e-01
 39  3906 -1.13054e+03 5.52201e-02 2.40912e-01
 40  4714 -1.11333e+03 5.52223e-02 2.40912e-01
 41  5689 -1.11761e+03 5.52203e-02 2.40910e-01
 42  6866 -1.13348e+03 5.52293e-02 2.40914e-01
 43  8286 -1.11390e+03 5.52317e-02 2.40913e-01
 44 10000 -1.13587e+03 5.52306e-02 2.40914e-01
