i, epoch, loss, l2_err, h1_err
  0     1 -7.32166e+01 9.30272e-01 9.33719e-01
  1     2 -1.42657e+02 8.95623e-01 9.00933e-01
  2     3 -2.11146e+02 8.61118e-01 8.68405e-01
  3     4 -2.75438e+02 8.26797e-01 8.36188e-01
  4     5 -3.33377e+02 7.92753e-01 8.04327e-01
  5     6 -3.95261e+02 7.58941e-01 7.72813e-01
  6     7 -4.49715e+02 7.25392e-01 7.41698e-01
  7     9 -5.56596e+02 6.59322e-01 6.80943e-01
  8    11 -6.52955e+02 5.95166e-01 6.22633e-01
  9    13 -7.27956e+02 5.33107e-01 5.67108e-01
 10    16 -8.25257e+02 4.44663e-01 4.90006e-01
 11    20 -9.41472e+02 3.36731e-01 4.01052e-01
 12    24 -1.02186e+03 2.43499e-01 3.31484e-01
 13    29 -1.06540e+03 1.52389e-01 2.75001e-01
 14    35 -1.12177e+03 8.82802e-02 2.47936e-01
 15    42 -1.11265e+03 7.85816e-02 2.50852e-01
 16    51 -1.13106e+03 9.22235e-02 2.66731e-01
 17    62 -1.11333e+03 8.98463e-02 2.72546e-01
 18    75 -1.15591e+03 7.13538e-02 2.63665e-01
 19    91 -1.12308e+03 5.54550e-02 2.53325e-01
 20   109 -1.12531e+03 5.42914e-02 2.51871e-01
 21   132 -1.13602e+03 5.60661e-02 2.53118e-01
 22   159 -1.15441e+03 5.63825e-02 2.52855e-01
 23   193 -1.12162e+03 5.63392e-02 2.52780e-01
 24   232 -1.15096e+03 5.59910e-02 2.53058e-01
 25   281 -1.13906e+03 5.58926e-02 2.53105e-01
 26   339 -1.12717e+03 5.56747e-02 2.52786e-01
 27   409 -1.12387e+03 5.61035e-02 2.53133e-01
 28   494 -1.12391e+03 5.57657e-02 2.52881e-01
 29   596 -1.14196e+03 5.67546e-02 2.52850e-01
 30   719 -1.12665e+03 5.64584e-02 2.53151e-01
 31   868 -1.13358e+03 5.61515e-02 2.53235e-01
 32  1048 -1.12453e+03 5.65194e-02 2.53169e-01
 33  1264 -1.13381e+03 5.63166e-02 2.53166e-01
 34  1526 -1.13427e+03 5.64054e-02 2.53335e-01
 35  1842 -1.12043e+03 5.62941e-02 2.53221e-01
 36  2222 -1.11322e+03 5.62894e-02 2.53144e-01
 37  2682 -1.14114e+03 5.62997e-02 2.53149e-01
 38  3237 -1.14661e+03 5.62752e-02 2.53149e-01
 39  3906 -1.11542e+03 5.62745e-02 2.53151e-01
 40  4714 -1.13338e+03 5.62771e-02 2.53153e-01
 41  5689 -1.11794e+03 5.62765e-02 2.53154e-01
 42  6866 -1.12890e+03 5.62709e-02 2.53149e-01
 43  8286 -1.13389e+03 5.62688e-02 2.53139e-01
 44 10000 -1.12268e+03 5.62680e-02 2.53141e-01
