i, epoch, loss, l2_err, h1_err
  0     1 -7.33780e+01 9.52965e-01 9.69186e-01
  1     2 -1.42625e+02 9.30398e-01 9.64837e-01
  2     3 -2.10964e+02 9.08831e-01 9.67792e-01
  3     4 -2.74953e+02 8.87869e-01 9.76717e-01
  4     5 -3.32414e+02 8.67008e-01 9.89383e-01
  5     6 -3.94244e+02 8.46266e-01 1.00455e+00
  6     7 -4.47130e+02 8.25550e-01 1.01999e+00
  7     9 -5.53260e+02 7.82146e-01 1.04263e+00
  8    11 -6.48078e+02 7.36227e-01 1.04863e+00
  9    13 -7.22474e+02 6.88567e-01 1.03950e+00
 10    16 -8.18977e+02 6.17058e-01 1.00388e+00
 11    20 -9.34958e+02 5.24349e-01 9.28134e-01
 12    24 -1.01507e+03 4.36444e-01 8.28139e-01
 13    29 -1.06236e+03 3.35584e-01 6.87761e-01
 14    35 -1.11994e+03 2.31698e-01 5.27536e-01
 15    42 -1.11369e+03 1.33082e-01 3.70875e-01
 16    51 -1.13254e+03 4.42406e-02 2.36766e-01
 17    62 -1.11645e+03 3.99915e-02 1.95199e-01
 18    75 -1.15710e+03 4.44275e-02 1.96563e-01
 19    91 -1.12535e+03 2.25991e-02 1.77072e-01
 20   109 -1.12653e+03 1.84695e-02 1.72107e-01
 21   132 -1.13556e+03 1.86021e-02 1.72307e-01
 22   159 -1.15419e+03 1.93119e-02 1.75460e-01
 23   193 -1.12154e+03 1.79564e-02 1.70759e-01
 24   232 -1.15118e+03 1.83889e-02 1.72282e-01
 25   281 -1.14012e+03 1.81116e-02 1.71860e-01
 26   339 -1.12779e+03 1.77884e-02 1.70794e-01
 27   409 -1.12450e+03 1.85046e-02 1.71887e-01
 28   494 -1.12392e+03 1.82621e-02 1.73444e-01
 29   596 -1.14504e+03 1.87631e-02 1.73289e-01
 30   719 -1.12699e+03 1.86100e-02 1.74074e-01
 31   868 -1.13686e+03 1.89307e-02 1.74315e-01
 32  1048 -1.12538e+03 1.83011e-02 1.72507e-01
 33  1264 -1.13526e+03 1.87161e-02 1.73865e-01
 34  1526 -1.13525e+03 1.86321e-02 1.73660e-01
 35  1842 -1.12201e+03 1.87835e-02 1.73632e-01
 36  2222 -1.11440e+03 1.86458e-02 1.73401e-01
 37  2682 -1.14173e+03 1.87038e-02 1.73514e-01
 38  3237 -1.14781e+03 1.87066e-02 1.73564e-01
 39  3906 -1.11821e+03 1.87086e-02 1.73568e-01
 40  4714 -1.13361e+03 1.87112e-02 1.73571e-01
 41  5689 -1.11987e+03 1.87154e-02 1.73584e-01
 42  6866 -1.13111e+03 1.87187e-02 1.73586e-01
 43  8286 -1.13450e+03 1.87303e-02 1.73621e-01
 44 10000 -1.12418e+03 1.87216e-02 1.73578e-01
