i, epoch, loss, l2_err, h1_err
  0     1 -8.12954e+01 9.90348e-01 1.36797e+00
  1     2 -1.54853e+02 9.85720e-01 1.62475e+00
  2     3 -2.26076e+02 9.81517e-01 1.86448e+00
  3     4 -2.87679e+02 9.77764e-01 2.07842e+00
  4     5 -3.52789e+02 9.74461e-01 2.26620e+00
  5     6 -4.04925e+02 9.71245e-01 2.42496e+00
  6     7 -4.63436e+02 9.67831e-01 2.55690e+00
  7     9 -5.57141e+02 9.59996e-01 2.74517e+00
  8    11 -6.44561e+02 9.51101e-01 2.85205e+00
  9    13 -7.11317e+02 9.41245e-01 2.90164e+00
 10    16 -8.05815e+02 9.25710e-01 2.88689e+00
 11    20 -9.00136e+02 9.04974e-01 2.79143e+00
 12    24 -9.79813e+02 8.83119e-01 2.64758e+00
 13    29 -1.03982e+03 8.50622e-01 2.45683e+00
 14    35 -1.07871e+03 8.01082e-01 2.25020e+00
 15    42 -1.08874e+03 7.24319e-01 2.02129e+00
 16    51 -1.12573e+03 6.04467e-01 1.71630e+00
 17    62 -1.11372e+03 4.55849e-01 1.34292e+00
 18    75 -1.12285e+03 3.12505e-01 9.64153e-01
 19    91 -1.13267e+03 1.93408e-01 6.01562e-01
 20   109 -1.14596e+03 1.09903e-01 3.38121e-01
 21   132 -1.12424e+03 4.63296e-02 1.77348e-01
 22   159 -1.13029e+03 1.32481e-02 1.23093e-01
 23   193 -1.12256e+03 3.37835e-03 1.15029e-01
 24   232 -1.14277e+03 3.38665e-03 1.15576e-01
 25   281 -1.11812e+03 3.34487e-03 1.15493e-01
 26   339 -1.14003e+03 3.43091e-03 1.15141e-01
 27   409 -1.15047e+03 3.71031e-03 1.16960e-01
 28   494 -1.13877e+03 3.30194e-03 1.15332e-01
 29   596 -1.11362e+03 3.47496e-03 1.16420e-01
 30   719 -1.13420e+03 3.23322e-03 1.13887e-01
 31   868 -1.11990e+03 3.81455e-03 1.18180e-01
 32  1048 -1.10907e+03 3.19893e-03 1.13349e-01
 33  1264 -1.13196e+03 3.18801e-03 1.14874e-01
 34  1526 -1.12820e+03 3.06438e-03 1.14123e-01
 35  1842 -1.12032e+03 2.98681e-03 1.13172e-01
 36  2222 -1.11215e+03 3.05044e-03 1.13485e-01
 37  2682 -1.13126e+03 3.04990e-03 1.13306e-01
 38  3237 -1.10932e+03 3.05331e-03 1.13438e-01
 39  3906 -1.13220e+03 3.05125e-03 1.13403e-01
 40  4714 -1.11442e+03 3.04993e-03 1.13388e-01
 41  5689 -1.12155e+03 3.05030e-03 1.13393e-01
 42  6866 -1.13656e+03 3.04810e-03 1.13358e-01
 43  8286 -1.11855e+03 3.04717e-03 1.13345e-01
 44 10000 -1.13915e+03 3.04754e-03 1.13348e-01
