i, epoch, loss, l2_err, h1_err
  0     1 -7.26542e+01 9.29550e-01 9.33076e-01
  1     2 -1.42654e+02 8.94563e-01 9.00006e-01
  2     3 -2.10355e+02 8.59691e-01 8.67164e-01
  3     4 -2.72360e+02 8.24962e-01 8.34594e-01
  4     5 -3.39688e+02 7.90478e-01 8.02399e-01
  5     6 -3.95966e+02 7.56236e-01 7.70588e-01
  6     7 -4.56894e+02 7.22329e-01 7.39252e-01
  7     9 -5.59946e+02 6.55591e-01 6.78160e-01
  8    11 -6.56582e+02 5.90541e-01 6.19575e-01
  9    13 -7.33557e+02 5.27562e-01 5.63978e-01
 10    16 -8.36555e+02 4.38172e-01 4.87670e-01
 11    20 -9.38692e+02 3.30158e-01 4.01498e-01
 12    24 -1.02162e+03 2.38360e-01 3.36720e-01
 13    29 -1.07399e+03 1.52905e-01 2.88290e-01
 14    35 -1.11156e+03 1.03805e-01 2.68641e-01
 15    42 -1.10882e+03 1.02524e-01 2.70331e-01
 16    51 -1.13846e+03 1.08294e-01 2.75758e-01
 17    62 -1.11789e+03 9.48731e-02 2.71196e-01
 18    75 -1.12483e+03 7.12229e-02 2.58022e-01
 19    91 -1.13160e+03 5.72624e-02 2.47088e-01
 20   109 -1.14073e+03 5.61018e-02 2.44469e-01
 21   132 -1.11847e+03 5.77233e-02 2.45407e-01
 22   159 -1.12775e+03 5.74064e-02 2.45422e-01
 23   193 -1.11992e+03 5.76885e-02 2.45491e-01
 24   232 -1.13951e+03 5.80303e-02 2.45626e-01
 25   281 -1.11460e+03 5.75073e-02 2.45478e-01
 26   339 -1.13740e+03 5.82925e-02 2.45709e-01
 27   409 -1.14409e+03 5.72207e-02 2.45204e-01
 28   494 -1.13552e+03 5.80519e-02 2.45671e-01
 29   596 -1.10822e+03 5.75389e-02 2.45408e-01
 30   719 -1.13313e+03 5.72908e-02 2.45366e-01
 31   868 -1.12188e+03 5.77045e-02 2.45512e-01
 32  1048 -1.10691e+03 5.77814e-02 2.45589e-01
 33  1264 -1.12875e+03 5.74619e-02 2.45432e-01
 34  1526 -1.12465e+03 5.77263e-02 2.45528e-01
 35  1842 -1.11959e+03 5.77577e-02 2.45595e-01
 36  2222 -1.10907e+03 5.77552e-02 2.45600e-01
 37  2682 -1.12950e+03 5.76533e-02 2.45555e-01
 38  3237 -1.10400e+03 5.76570e-02 2.45555e-01
 39  3906 -1.13092e+03 5.76589e-02 2.45556e-01
 40  4714 -1.11365e+03 5.76611e-02 2.45556e-01
 41  5689 -1.11792e+03 5.76586e-02 2.45554e-01
 42  6866 -1.13387e+03 5.76686e-02 2.45558e-01
 43  8286 -1.11422e+03 5.76713e-02 2.45557e-01
 44 10000 -1.13625e+03 5.76702e-02 2.45558e-01
