i, epoch, loss, l2_err, h1_err
  0     1 -7.41818e+01 9.50081e-01 9.72058e-01
  1     2 -1.42179e+02 9.25590e-01 9.67184e-01
  2     3 -2.09820e+02 9.01671e-01 9.68656e-01
  3     4 -2.75248e+02 8.78267e-01 9.75407e-01
  4     5 -3.33685e+02 8.53278e-01 9.81798e-01
  5     6 -3.90335e+02 8.27123e-01 9.83858e-01
  6     7 -4.43102e+02 7.99797e-01 9.79595e-01
  7     9 -5.48711e+02 7.43884e-01 9.61238e-01
  8    11 -6.43727e+02 6.85787e-01 9.27019e-01
  9    13 -7.18262e+02 6.27004e-01 8.82587e-01
 10    16 -8.17115e+02 5.39626e-01 8.03530e-01
 11    20 -9.34203e+02 4.27554e-01 6.83538e-01
 12    24 -1.01676e+03 3.24532e-01 5.58742e-01
 13    29 -1.06525e+03 2.13943e-01 4.19381e-01
 14    35 -1.12166e+03 1.14419e-01 3.16448e-01
 15    42 -1.11378e+03 5.13516e-02 2.63466e-01
 16    51 -1.13259e+03 5.87971e-02 2.33717e-01
 17    62 -1.11425e+03 5.90096e-02 2.26204e-01
 18    75 -1.15706e+03 4.28809e-02 2.22128e-01
 19    91 -1.12513e+03 3.92087e-02 2.18060e-01
 20   109 -1.12593e+03 3.55991e-02 2.14371e-01
 21   132 -1.13694e+03 3.54098e-02 2.15009e-01
 22   159 -1.15529e+03 3.60118e-02 2.16302e-01
 23   193 -1.12245e+03 3.49200e-02 2.12777e-01
 24   232 -1.15078e+03 3.54423e-02 2.14231e-01
 25   281 -1.14058e+03 3.46541e-02 2.13231e-01
 26   339 -1.12713e+03 3.44370e-02 2.11736e-01
 27   409 -1.12430e+03 3.58751e-02 2.13964e-01
 28   494 -1.12504e+03 3.57051e-02 2.15862e-01
 29   596 -1.14375e+03 3.50192e-02 2.14144e-01
 30   719 -1.12774e+03 3.56344e-02 2.15944e-01
 31   868 -1.13228e+03 3.57116e-02 2.15293e-01
 32  1048 -1.12664e+03 3.48674e-02 2.13469e-01
 33  1264 -1.13520e+03 3.54076e-02 2.15037e-01
 34  1526 -1.13504e+03 3.54657e-02 2.15171e-01
 35  1842 -1.12219e+03 3.53485e-02 2.14611e-01
 36  2222 -1.11403e+03 3.53085e-02 2.14510e-01
 37  2682 -1.14145e+03 3.54085e-02 2.14728e-01
 38  3237 -1.14647e+03 3.54331e-02 2.14786e-01
 39  3906 -1.11684e+03 3.54349e-02 2.14795e-01
 40  4714 -1.13443e+03 3.54378e-02 2.14802e-01
 41  5689 -1.11907e+03 3.54435e-02 2.14816e-01
 42  6866 -1.13169e+03 3.54468e-02 2.14825e-01
 43  8286 -1.13482e+03 3.54546e-02 2.14846e-01
 44 10000 -1.12326e+03 3.54446e-02 2.14816e-01
