i, epoch, loss, l2_err, h1_err
  0     1 -7.32486e+01 9.29760e-01 9.33236e-01
  1     2 -1.42729e+02 8.94866e-01 9.00228e-01
  2     3 -2.11217e+02 8.60102e-01 8.67475e-01
  3     4 -2.75524e+02 8.25510e-01 8.35030e-01
  4     5 -3.33470e+02 7.91213e-01 8.02967e-01
  5     6 -3.95348e+02 7.57139e-01 7.71253e-01
  6     7 -4.49849e+02 7.23333e-01 7.39957e-01
  7     9 -5.56743e+02 6.56762e-01 6.78898e-01
  8    11 -6.53079e+02 5.92207e-01 6.20427e-01
  9    13 -7.28113e+02 5.29805e-01 5.64856e-01
 10    16 -8.25431e+02 4.40911e-01 4.87908e-01
 11    20 -9.41619e+02 3.32261e-01 3.99628e-01
 12    24 -1.02199e+03 2.38400e-01 3.31710e-01
 13    29 -1.06561e+03 1.47265e-01 2.79042e-01
 14    35 -1.12200e+03 8.66722e-02 2.58466e-01
 15    42 -1.11283e+03 8.51147e-02 2.68388e-01
 16    51 -1.13110e+03 1.02726e-01 2.88691e-01
 17    62 -1.11334e+03 1.00299e-01 2.93794e-01
 18    75 -1.15590e+03 8.00452e-02 2.81503e-01
 19    91 -1.12307e+03 6.31006e-02 2.69079e-01
 20   109 -1.12530e+03 6.27746e-02 2.68667e-01
 21   132 -1.13602e+03 6.45044e-02 2.70030e-01
 22   159 -1.15441e+03 6.48835e-02 2.69785e-01
 23   193 -1.12163e+03 6.48950e-02 2.69634e-01
 24   232 -1.15095e+03 6.43231e-02 2.69757e-01
 25   281 -1.13906e+03 6.42117e-02 2.69827e-01
 26   339 -1.12715e+03 6.40160e-02 2.69517e-01
 27   409 -1.12385e+03 6.44572e-02 2.69895e-01
 28   494 -1.12390e+03 6.40741e-02 2.69586e-01
 29   596 -1.14196e+03 6.53868e-02 2.69844e-01
 30   719 -1.12663e+03 6.50080e-02 2.70146e-01
 31   868 -1.13358e+03 6.46040e-02 2.70166e-01
 32  1048 -1.12452e+03 6.50724e-02 2.70199e-01
 33  1264 -1.13381e+03 6.48140e-02 2.70113e-01
 34  1526 -1.13426e+03 6.49608e-02 2.70384e-01
 35  1842 -1.12044e+03 6.47748e-02 2.70152e-01
 36  2222 -1.11320e+03 6.47698e-02 2.70056e-01
 37  2682 -1.14112e+03 6.47728e-02 2.70067e-01
 38  3237 -1.14659e+03 6.47388e-02 2.70056e-01
 39  3906 -1.11540e+03 6.47388e-02 2.70059e-01
 40  4714 -1.13337e+03 6.47428e-02 2.70063e-01
 41  5689 -1.11793e+03 6.47428e-02 2.70064e-01
 42  6866 -1.12889e+03 6.47366e-02 2.70058e-01
 43  8286 -1.13388e+03 6.47339e-02 2.70045e-01
 44 10000 -1.12266e+03 6.47359e-02 2.70048e-01
