i, epoch, loss, l2_err, h1_err
  0     1 -7.51121e+01 9.75188e-01 1.04239e+00
  1     2 -1.45114e+02 9.63537e-01 1.09677e+00
  2     3 -2.14061e+02 9.52543e-01 1.16401e+00
  3     4 -2.78491e+02 9.41951e-01 1.23858e+00
  4     5 -3.35999e+02 9.31269e-01 1.31353e+00
  5     6 -3.97006e+02 9.20357e-01 1.38387e+00
  6     7 -4.49726e+02 9.09203e-01 1.44815e+00
  7     9 -5.54954e+02 8.86131e-01 1.54268e+00
  8    11 -6.47004e+02 8.60756e-01 1.59898e+00
  9    13 -7.20862e+02 8.33322e-01 1.62416e+00
 10    16 -8.15641e+02 7.88777e-01 1.61947e+00
 11    20 -9.25680e+02 7.25586e-01 1.56875e+00
 12    24 -1.00708e+03 6.60089e-01 1.49298e+00
 13    29 -1.05355e+03 5.76448e-01 1.36873e+00
 14    35 -1.11188e+03 4.76597e-01 1.18640e+00
 15    42 -1.10762e+03 3.67851e-01 9.60940e-01
 16    51 -1.13031e+03 2.46598e-01 7.00984e-01
 17    62 -1.11460e+03 1.32643e-01 4.44976e-01
 18    75 -1.15907e+03 5.07767e-02 2.37709e-01
 19    91 -1.12705e+03 1.76320e-02 1.73105e-01
 20   109 -1.12655e+03 1.44496e-02 1.63787e-01
 21   132 -1.13634e+03 1.19602e-02 1.61397e-01
 22   159 -1.15770e+03 1.38247e-02 1.70083e-01
 23   193 -1.12265e+03 1.21310e-02 1.60247e-01
 24   232 -1.14932e+03 1.20666e-02 1.60478e-01
 25   281 -1.14030e+03 1.26226e-02 1.61952e-01
 26   339 -1.12790e+03 1.23202e-02 1.58931e-01
 27   409 -1.12500e+03 1.27261e-02 1.61410e-01
 28   494 -1.12287e+03 1.25665e-02 1.62659e-01
 29   596 -1.14280e+03 1.21901e-02 1.61223e-01
 30   719 -1.12791e+03 1.23620e-02 1.61546e-01
 31   868 -1.13244e+03 1.32897e-02 1.67175e-01
 32  1048 -1.12556e+03 1.26446e-02 1.63099e-01
 33  1264 -1.13474e+03 1.28215e-02 1.63629e-01
 34  1526 -1.13540e+03 1.27325e-02 1.63040e-01
 35  1842 -1.12455e+03 1.27781e-02 1.63275e-01
 36  2222 -1.11487e+03 1.27475e-02 1.63166e-01
 37  2682 -1.14309e+03 1.27277e-02 1.63044e-01
 38  3237 -1.14760e+03 1.27305e-02 1.63039e-01
 39  3906 -1.11675e+03 1.27299e-02 1.63035e-01
 40  4714 -1.13302e+03 1.27298e-02 1.63033e-01
 41  5689 -1.12105e+03 1.27346e-02 1.63073e-01
 42  6866 -1.12862e+03 1.27384e-02 1.63097e-01
 43  8286 -1.13669e+03 1.27448e-02 1.63152e-01
 44 10000 -1.12295e+03 1.27389e-02 1.63084e-01
